"","JOURNAL","YEAR","NAME","COUNTRY","editor_id","FIRST_NAME","MIDDLE_NAME","LAST_NAME","UNIT","CITY.x","STATE","source.x","BASIC2015","Classification","UNITID","CITY.y","STABBR","Category","source.y"
"161","CONBIO",2012,"EcoHealth Alliance","USA",883,"Peter",NA,"Daszak",NA,"New Yor City","NY","class",NA,NA,NA,NA,NA,NA,NA
"162","AMNAT",1999,"Emory University","USA",84,"Bruce","R","Levin",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",139658,"Atlanta","GA","Doctoral","carnegie"
"163","CONBIO",1992,"Environmental Defense Fund","USA",298,"David",NA,"Wilcove",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"164","BITR",1996,"Evergreen State College","USA",534,"John","T","Longino",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"165","FEM",2003,"Ferrum College","USA",1139,"Todd","S","Fredericksen",NA,"Ferrum","VA","class",22,"Baccalaureate Colleges: Diverse Fields",232089,"Ferrum","VA","Baccalaureate","carnegie"
"166","JBIOG",2005,"Field Museum Of Natural History","USA",685,"Lawrence","R","Heaney",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"167","JBIOG",2005,"Florida Institute of Technology","USA",734,"Mark","B","Bush","Department Of Biological Sciences",NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",133881,"Melbourne","FL","Doctoral","carnegie"
"168","BITR",1998,"Florida International University","USA",1090,"Steven",NA,"Oberbauer",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",133951,"Miami","FL","Doctoral","carnegie"
"169","OECOL",2003,"Florida International University","USA",590,"Joel","C","Trexler",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",133951,"Miami","FL","Doctoral","carnegie"
"170","CONBIO",2014,"Florida International University","USA",1237,"Hong",NA,"Liu","Center for Tropical Plant Conservation","Tallahasee","FL","class",15,"Doctoral Universities: Highest Research Activity",133951,"Miami","FL","Doctoral","carnegie"
"171","AJB",2001,"Florida International University","USA",556,"Jennifer",NA,"Richards",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",133951,"Miami","FL","Doctoral","carnegie"
"172","BITR",2001,"Florida State University","USA",896,"Pamela",NA,"Hall",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"173","OECOL",1990,"Florida State University","USA",589,"Joseph","A","Travis",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"174","OECOL",2004,"Florida State University","USA",1156,"Thomas","E","Miller",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"175","OECOL",2009,"Florida State University","USA",62,"Alice","A","Winn",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"176","EVOL",2002,"Florida State University","USA",227,"David",NA,"Houle",NA,"Tallahassee","FL","class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"177","EVOL",2006,"Florida State University","USA",1143,"Thomas","F","Hansen",NA,"Tallahassee","FL","class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"178","EVOL",2007,"Florida State University","USA",1112,"Scott","J","Steppan",NA,"Tallahassee","FL","class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"179","ECOLOGY",2010,"Florida State University","USA",82,"Brian","D","Inouye",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"180","ECOLOGY",1990,"Florida State University","USA",357,"Frances","C","James",NA,"Tallahassee","FL","class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"181","ECOLOGY",1988,"Florida State University","USA",248,"Duane","A","Meeter",NA,"Tallahassee","FL","class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"182","ECOLOGY",1985,"Florida State University","USA",288,"Donald","R","Strong",NA,"Tallahassee","FL","class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"183","ECOLOGY",2010,"Florida State University","USA",857,"Nora",NA,"Underwood",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"184","CONBIO",1987,"Florida State University","USA",280,"Daniel",NA,"Simberloff",NA,"Tallahassee","FL","class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"185","AMNAT",1999,"Florida State University","USA",240,"Don","R","Levitan",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"186","AMNAT",2000,"Florida State University","USA",786,"Michael","P","Mesterton-Gibbons",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134097,"Tallahassee","FL","Doctoral","carnegie"
"187","CONBIO",2011,"Fordham University","USA",1242,"J","Alan","Clark",NA,"New York City","NY","class",16,"Doctoral Universities: Higher Research Activity",191241,"Bronx","NY","Doctoral","carnegie"
"188","BITR",1973,"George Mason University","USA",748,"Michael","G","Emsley",NA,NA,"VA","class",15,"Doctoral Universities: Highest Research Activity",232186,"Fairfax","VA","Doctoral","carnegie"
"189","BITR",1973,"George Mason University","USA",570,"Jay","C","Shaffer",NA,NA,"VA","class",15,"Doctoral Universities: Highest Research Activity",232186,"Fairfax","VA","Doctoral","carnegie"
"190","BITR",1976,"George Mason University","USA",133,"Carl","H","Ernst",NA,NA,"VA","class",15,"Doctoral Universities: Highest Research Activity",232186,"Fairfax","VA","Doctoral","carnegie"
"191","EVOL",2012,"Georgia Institute of Technology","USA",1168,"Todd",NA,"Streelman",NA,"Atlanta","GA","class",NA,NA,NA,NA,NA,NA,NA
"192","CONBIO",1990,"Georgia Institute of Technology","USA",95,"Bryan",NA,"Norton",NA,"Atlanta","GA","class",NA,NA,NA,NA,NA,NA,NA
"193","OECOL",2001,"Georgia Southern University","USA",722,"Lorne","M","Wolfe",NA,NA,NA,"class",17,"Doctoral Universities: Moderate Research Activity",139931,"Statesboro","GA","Doctoral","carnegie"
"194","CONBIO",2011,"Georgia State University","USA",889,"Paul",NA,"Ferraro",NA,"Atlanta","GA","class",15,"Doctoral Universities: Highest Research Activity",139940,"Atlanta","GA","Doctoral","carnegie"
"195","EVOL",2008,"Grinnell College","USA",1239,"Jonathan","M","Brown",NA,"Grinnell","IA","class",21,"Baccalaureate Colleges: Arts & Sciences Focus",153384,"Grinnell","IA","Baccalaureate","carnegie"
"196","BITR",1998,"Harvard University","USA",764,"Michele",NA,"Holbrook",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"197","LECO",1998,"Harvard University","USA",962,"R","TT","Forman","Graduate School of Design","Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"198","OECOL",1987,"Harvard University","USA",347,"Fakhri","A","Bazzaz",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"199","JBIOG",1985,"Harvard University","USA",874,"Peter","Shaw","Ashton","Arnold Arboretum",NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"200","JBIOG",1993,"Harvard University","USA",868,"Otto","T","Solbrig",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"201","EVOL",1988,"Harvard University","USA",635,"Karel","F","Liem",NA,"Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"202","EVOL",1989,"Harvard University","USA",975,"Rodney","L","Honeycutt","Museum of Comparative Zoology","Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"203","EVOL",1996,"Harvard University","USA",784,"Mary","C","Mckitrick","Medical School","Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"204","EVOL",1997,"Harvard University","USA",1093,"Stephen","R","Palumbi",NA,"Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"205","EVOL",2001,"Harvard University","USA",190,"David","A","Baum","Herbaria","Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"206","EVOL",2007,"Harvard University","USA",408,"Hopi",NA,"Hoekstra",NA,"Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"207","EVOL",2009,"Harvard University","USA",332,"Elena",NA,"Kramer",NA,"Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"208","EVOL",2012,"Harvard University","USA",616,"Kirsten",NA,"Bomblies",NA,"Cambridge","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"209","ECOLOGY",2011,"Harvard University","USA",314,"Elizabeth",NA,"Crone","Harvard Forest",NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"210","ECOLOGY",2003,"Harvard University","USA",22,"Aaron",NA,"Ellison","Harvard Forest",NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"211","ECOLOGY",1993,"Harvard University","USA",214,"David","R","Foster","Harvard Forest","Petersham","MA","class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"212","AJB",1995,"Harvard University","USA",186,"David",NA,"Ackerly",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"213","AJB",1995,"Harvard University","USA",744,"Michael",NA,"Donoghue",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"214","AJB",1995,"Harvard University","USA",1116,"Sean",NA,"Thomas",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"215","AJB",2008,"Harvard University","USA",658,"Kristina",NA,"Stinson",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"216","AJB",2012,"Harvard University","USA",1195,"William",NA,"Friedman",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",166027,"Cambridge","MA","Doctoral","carnegie"
"217","ECOLOGY",2011,"Holy Cross College","USA",1216,"William","V","Sobczak",NA,NA,NA,"class",21,"Baccalaureate Colleges: Arts & Sciences Focus",150774,"Notre Dame","IN","Baccalaureate","carnegie"
"218","EVOL",2002,"Idaho State University","USA",183,"Charles","Frederick","Williams",NA,"Pocatello","ID","class",17,"Doctoral Universities: Moderate Research Activity",142276,"Pocatello","ID","Doctoral","carnegie"
"219","BITR",2002,"Illinois Natural History Survey","USA",1103,"Scott","K","Robinson",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"220","EVOL",1988,"Illinois Natural History Survey","USA",289,"David","L","Swofford",NA,"Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"221","ECOLOGY",2000,"Illinois Natural History Survey","USA",328,"Edward","J","Heske",NA,"Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"222","ECOLOGY",1995,"Illinois State University","USA",1074,"Steven","A","Juliano",NA,"Normal","IL","class",16,"Doctoral Universities: Higher Research Activity",145813,"Normal","IL","Doctoral","carnegie"
"223","AJB",2006,"Illinois State University","USA",740,"Martha",NA,"Cook",NA,NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",145813,"Normal","IL","Doctoral","carnegie"
"224","EVOL",1997,"Indiana University","USA",160,"Curtis","M","Lively",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"225","EVOL",1998,"Indiana University","USA",309,"Edmund","D","Brodie",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"226","EVOL",1998,"Indiana University","USA",331,"Ellen","D","Ketterson",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"227","EVOL",2010,"Indiana University","USA",672,"Lynda",NA,"Delph",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"228","EVOL",2010,"Indiana University","USA",705,"Leonie",NA,"Moyle",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"229","EVOL",2012,"Indiana University","USA",911,"P","David","Polly",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"230","EVOL",2014,"Indiana University","USA",415,"Hahn",NA,"Matthew",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"231","ECOLOGY",1999,"Indiana University","USA",618,"Keith",NA,"Clay",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"232","ECOLOGY",1995,"Indiana University","USA",710,"Leslie","A","Real",NA,"Bloomington","IN","class",NA,NA,NA,NA,NA,NA,NA
"233","AMNAT",1999,"Indiana University","USA",822,"Michael","J","Wade",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"234","AMNAT",2015,"Indiana University","USA",369,"Gregory","E","Demas",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"235","AMNAT",2015,"Indiana University","USA",1062,"Spencer","R","Hall",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"236","AJB",1997,"Indiana University","USA",712,"Loren",NA,"Rieseberg",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"237","AJB",1998,"Indiana University","USA",548,"Jeff",NA,"Palmer",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"238","AJB",2001,"Indiana University","USA",824,"Maxine",NA,"Watson",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"239","AJB",2007,"Indiana University","USA",420,"Heather",NA,"Reynolds",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"240","AJB",2007,"Indiana University","USA",916,"Peggy",NA,"Schultz",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"241","AJB",2013,"Indiana University","USA",48,"Andrew",NA,"Schnabel",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"242","ECOLOGY",1993,"Indiana University Purdue University Fort Wayne","USA",1189,"William","R","DeMott","","Fort Wayne","IN","class",NA,NA,NA,NA,NA,NA,NA
"243","FEM",1995,"International Institute of Tropical Forestry","USA",40,"Ariel","E","Lugo",NA,"Rio Piedras","PR","class",NA,NA,NA,NA,NA,NA,NA
"244","BITR",2005,"Iowa State University","USA",46,"Ann",NA,"Russell",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"245","LECO",2007,"Iowa State University","USA",637,"K",NA,"Moloney","Department of Ecology, Evolution, and Organismal Biology","Ames","IA","class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"246","LECO",2011,"Iowa State University","USA",716,"L","A","Schulte",NA,"Ames","IA","class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"247","PLANTECOL",2009,"Iowa State University","USA",111,"Brian","J","Wilsey",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"248","FEM",2003,"Iowa State University","USA",1246,"J","Michael","Kelly",NA,"Ames","IA","class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"249","EVOL",2002,"Iowa State University","USA",541,"John","D","Nason",NA,"Ames","IA","class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"250","EVOL",2013,"Iowa State University","USA",187,"Dean",NA,"Adams",NA,"Ames","IA","class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"251","EVOL",2014,"Iowa State University","USA",1177,"Valenzuela",NA,"Nicole",NA,"Ames","IA","class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"252","ECOLOGY",2006,"Iowa State University","USA",7,"Anne","M","Bronikowski",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"253","ECOLOGY",2004,"Iowa State University","USA",71,"Brent","J","Danielson",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"254","ECOLOGY",1999,"Iowa State University","USA",885,"Philip","M","Dixon",NA,"Ames","IA","class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"255","ECOLOGY",1987,"Iowa State University","USA",60,"Arnold","G","VanDerValk",NA,"Ames","IA","class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"256","AJB",1990,"Iowa State University","USA",843,"Nels","R","Lersten",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",153603,"Ames","IA","Doctoral","carnegie"
"257","AJB",2014,"John Carroll University","USA",954,"Rebecca",NA,"Drenovsky",NA,NA,NA,"class",18,"Master's Colleges & Universities: Larger Programs",203368,"University Heights","OH","Masters","carnegie"
"258","ECOLOGY",1998,"Kansas State University","USA",441,"John","M","Blair",NA,"Manhattan","KS","class",15,"Doctoral Universities: Highest Research Activity",155399,"Manhattan","KS","Doctoral","carnegie"
"259","ECOLOGY",1993,"Kansas State University","USA",864,"O","J","Reichman",NA,"Manhattan","KS","class",15,"Doctoral Universities: Highest Research Activity",155399,"Manhattan","KS","Doctoral","carnegie"
"260","ECOLOGY",1988,"Kansas State University","USA",178,"Christopher","C","Smith",NA,"Manhattan","KS","class",15,"Doctoral Universities: Highest Research Activity",155399,"Manhattan","KS","Doctoral","carnegie"
"261","BITR",1983,"Kenyon College","USA",327,"E","Raymond","Heithaus",NA,NA,"OH","class",21,"Baccalaureate Colleges: Arts & Sciences Focus",203535,"Gambier","OH","Baccalaureate","carnegie"
"262","BITR",1983,"Kenyon College","USA",584,"Jay","S","Tashiro",NA,NA,"OH","class",21,"Baccalaureate Colleges: Arts & Sciences Focus",203535,"Gambier","OH","Baccalaureate","carnegie"
"263","AMNAT",2015,"Kenyon College","USA",31,"Andrew","J","Kerkhoff",NA,NA,NA,"class",21,"Baccalaureate Colleges: Arts & Sciences Focus",203535,"Gambier","OH","Baccalaureate","carnegie"
"264","CONBIO",2014,"Klamath Center for Conservation Research","USA",126,"Carlos",NA,"Carroll",NA,"Orleans","CA","class",NA,NA,NA,NA,NA,NA,NA
"265","AMNAT",1998,"Lake Forest College","USA",28,"Anne","E","Houde",NA,NA,NA,"class",21,"Baccalaureate Colleges: Arts & Sciences Focus",146481,"Lake Forest","IL","Baccalaureate","carnegie"
"266","ECOLOGY",2010,"Lakehead University","USA",254,"Douglas","W","Morris",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"267","ECOLOGY",2005,"Lancaster University","USA",663,"Ken",NA,"Wilson",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
