"","JOURNAL","YEAR","editor_id","FIRST_NAME","MIDDLE_NAME","LAST_NAME","INST","UNIT","CITY","STATE","COUNTRY","NOTES","VOLUME","ISSUE","TITLE","CATEGORY","geo.code","GENDER","X.x","X.y"
"6300","CONBIO",1987,"3241","Robert",NA,"Vrijenhoek","Rutgers University",NA,"New Brunswick","New Jersey","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6301","CONBIO",1988,"3241","Robert",NA,"Vrijenhoek","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6302","CONBIO",1989,"3241","Robert",NA,"Vrijenhoek","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6303","CONBIO",1990,"3241","Robert",NA,"Vrijenhoek","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6304","CONBIO",1991,"3241","Robert",NA,"Vrijenhoek","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6305","CONBIO",1992,"3241","Robert",NA,"Vrijenhoek","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6306","CONBIO",1993,"3241","Robert",NA,"Vrijenhoek","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6307","CONBIO",1994,"3241","Robert",NA,"Vrijenhoek","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6308","BIOCON",2010,"1720","Julie",NA,"Lockwood","Rutgers University","Ecology, Evolution and Natural Resources","New Brunswick","New Jersey","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6309","AMNAT",1999,"2871","Peter","J","Morin","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6310","AMNAT",2000,"2871","Peter","J","Morin","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6311","AMNAT",2001,"2871","Peter","J","Morin","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6312","AMNAT",2004,"2871","Peter","J","Morin","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6313","AJB",1985,"3123","Ross",NA,"Koning","Rutgers University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6314","LECO",2003,"1482","J",NA,"Breuste","Salzburg University","Department of Geography and Geoinformatics",NA,NA,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6315","AGRONOMY",2013,"1776","Jagadeesh",NA,"Mosali","Samuel Roberts Noble Foundation",NA,"Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6316","AGRONOMY",2014,"1776","Jagadeesh",NA,"Mosali","Samuel Roberts Noble Foundation",NA,"Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6317","AGRONOMY",2008,"2962","Qingzhen",NA,"Jiang","Samuel Roberts Noble Foundation","Forage Improvement Division","Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6318","AGRONOMY",2009,"2962","Qingzhen",NA,"Jiang","Samuel Roberts Noble Foundation","Forage Improvement Division","Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6319","AGRONOMY",2010,"2962","Qingzhen",NA,"Jiang","Samuel Roberts Noble Foundation","Forage Improvement Division","Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6320","AGRONOMY",2011,"2962","Qingzhen",NA,"Jiang","Samuel Roberts Noble Foundation","Forage Improvement Division","Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6321","AGRONOMY",2012,"2962","Qingzhen",NA,"Jiang","Samuel Roberts Noble Foundation","Forage Improvement Division","Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6322","AGRONOMY",2013,"2962","Qingzhen",NA,"Jiang","Samuel Roberts Noble Foundation","Forage Improvement Division","Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6323","AGRONOMY",2014,"2962","Qingzhen",NA,"Jiang","Samuel Roberts Noble Foundation","Forage Improvement Division","Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6324","AGRONOMY",2005,"3518","Twain",NA,"Butler","Samuel Roberts Noble Foundation",NA,"Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6325","AGRONOMY",2006,"3518","Twain",NA,"Butler","Samuel Roberts Noble Foundation",NA,"Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6326","AGRONOMY",2007,"3518","Twain",NA,"Butler","Samuel Roberts Noble Foundation",NA,"Ardmore","Oklahoma","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6327","LECO",2001,"3889","Janet",NA,"Franklin","San Diego State University","Department of Geography",NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6328","LECO",2002,"3889","Janet",NA,"Franklin","San Diego State University","Department of Geography",NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6329","LECO",2003,"3889","Janet",NA,"Franklin","San Diego State University","Department of Biology",NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6330","LECO",2004,"3889","Janet",NA,"Franklin","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6331","LECO",2005,"3890","J",NA,"Franklin","San Diego State University","Department of Biology",NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6332","LECO",2006,"3890","J",NA,"Franklin","San Diego State University","Department of Biology",NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6333","ECOLOGY",1985,"1164","George","W","Cox","San Diego State University",NA,"San Diego","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6334","ECOLOGY",1986,"1164","George","W","Cox","San Diego State University",NA,"San Diego","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335","ECOLOGY",2007,"3889","Janet",NA,"Franklin","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6336","ECOLOGY",2008,"3889","Janet",NA,"Franklin","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6337","ECOLOGY",2009,"3889","Janet",NA,"Franklin","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6338","ECOLOGY",1991,"2959","Paul","H","Zelder","San Diego State University",NA,"San Diego","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6339","ECOLOGY",1992,"2959","Paul","H","Zelder","San Diego State University",NA,"San Diego","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6340","ECOLOGY",1993,"2959","Paul","H","Zelder","San Diego State University",NA,"San Diego","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6341","CONBIO",2008,"3135","Rebecca",NA,"Lewison","San Diego State University",NA,"San Diego","California","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6342","CONBIO",2009,"3135","Rebecca",NA,"Lewison","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6343","CONBIO",2010,"3135","Rebecca",NA,"Lewison","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6344","CONBIO",2011,"3135","Rebecca",NA,"Lewison","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6345","CONBIO",2012,"3135","Rebecca",NA,"Lewison","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6346","CONBIO",2013,"3135","Rebecca",NA,"Lewison","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6347","CONBIO",2014,"3135","Rebecca",NA,"Lewison","San Diego State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6348","EVOL",2001,"3945","Thomas","B","Smith","San Francisco State University",NA,"San Francisco","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6349","EVOL",2002,"3945","Thomas","B","Smith","San Francisco State University",NA,"San Francisco","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6350","EVOL",2003,"3945","Thomas","B","Smith","San Francisco State University",NA,"San Francisco","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6351","ECOLOGY",1999,"946","Edward","F","Connor","San Francisco State University",NA,"San Francisco","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6352","ECOLOGY",2000,"946","Edward","F","Connor","San Francisco State University",NA,"San Francisco","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6353","ECOLOGY",2001,"946","Edward","F","Connor","San Francisco State University",NA,"San Francisco","CA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6354","CONBIO",2000,"2805","Peggy","L","Fiedler","San Francisco State University",NA,"San Francisco","California","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6355","CONBIO",2001,"2805","Peggy","L","Fiedler","San Francisco State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6356","BIOCON",1993,"2806","P",NA,"FIELDER","San Francisco State University","Biology","San Francisco","California","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6357","EVOL",2012,"1956","Jon",NA,"Wilkins","Santa Fe Institute",NA,"Santa Fe","NM","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6358","EVOL",2013,"1956","Jon",NA,"Wilkins","Santa Fe Institute",NA,"Santa Fe","NM","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6359","EVOL",2014,"1956","Jon",NA,"Wilkins","Santa Fe Institute",NA,"Santa Fe","NM","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6360","ECOLOGY",1997,"2795","Philip","M","Dixon","Savannah River Ecology Laboratory",NA,"Aiken","SC","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6361","ECOLOGY",1998,"2795","Philip","M","Dixon","Savannah River Ecology Laboratory",NA,"Aiken","SC","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6362","CONBIO",1988,"1229","Gary","K","Meffe","Savannah River Ecology Laboratory",NA,"Aiken","South Carolina","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6363","CONBIO",1989,"1229","Gary","K","Meffe","Savannah River Ecology Laboratory",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6364","CONBIO",1990,"1229","Gary","K","Meffe","Savannah River Ecology Laboratory",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6365","CONBIO",1998,"2795","Philip","M","Dixon","Savannah River Ecology Laboratory",NA,"Aiken","South Carolina","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6366","CONDOR",2015,NA,"Philip","C","Stouffer","School of Renewable Resources Louisiana State U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6367","CONDOR",2016,NA,"Philip","C","Stouffer","School of Renewable Resources Louisiana State U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6368","CONDOR",2017,NA,"Philip","C","Stouffer","School of Renewable Resources Louisiana State U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6369","CONDOR",2018,NA,"Philip","C","Stouffer","School of Renewable Resources Louisiana State U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6370","FEM",1984,NA,"L","F","Pravdin","Science Academy of the USSR","Laboratory of Forestry","Moscow",NA,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6371","JAPE",2007,"785","David","I","McCracken","Scottish Agricultural College",NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6372","JAPE",2010,"890","Des",NA,"Thompson","Scottish Natural Heritage",NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6373","JAPE",2013,"890","Des",NA,"Thompson","Scottish Natural Heritage",NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6374","AGRONOMY",2009,"388","Christian",NA,"Baldwin","Scotts Miracle Gro",NA,"Marysville","Ohio","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6375","AGRONOMY",2010,"388","Christian",NA,"Baldwin","Scotts Miracle Gro",NA,"Marysville","Ohio","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6376","AGRONOMY",2011,"388","Christian",NA,"Baldwin","Scotts Miracle Gro",NA,"Marysville","Ohio","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6377","AGRONOMY",2012,"388","Christian",NA,"Baldwin","Scotts Miracle Gro",NA,"Marysville","Ohio","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6378","AJB",2006,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6379","AJB",2007,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6380","AJB",2008,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6381","AJB",2009,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6382","AJB",2010,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6383","AJB",2011,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6384","AJB",2012,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6385","AJB",2013,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6386","AJB",2014,"3015","Russell",NA,"Chapman","Scripps Institute of Oceanography",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6387","AUK",1997,NA,"Lisa","J","Petit","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6388","AUK",1998,NA,"Lisa","J","Petit","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6389","AUK",2003,NA,"Robert","C","Fleischer","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6390","AUK",2004,NA,"Robert","C","Fleischer","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6391","AUK",2005,NA,"Robert","C","Fleischer","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6392","AUK",2006,NA,"Robert","C","Fleischer","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6393","AUK",2006,NA,"Helen","F","James","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6394","AUK",2007,NA,"Helen","F","James","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6395","AUK",2008,NA,"Helen","F","James","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6396","AUK",2009,NA,"Helen","F","James","SEIDENSTZICKER& Kleiman = Smithsonian National Zoological Park, Labandeira: Smithsonian National Museum of Natural History","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6397","AUK",2014,NA,"Gerald",NA,"Mayr","Senckenberg Research Institute Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6398","AUK",2015,NA,"Gerald",NA,"Mayr","Senckenberg Research Institute Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6399","AUK",2016,NA,"Gerald",NA,"Mayr","Senckenberg Research Institute Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6400","AUK",2017,NA,"Gerald",NA,"Mayr","Senckenberg Research Institute Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6401","AUK",2018,NA,"Gerald",NA,"Mayr","Senckenberg Research Institute Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6402","AGRONOMY",2012,"3477","Saeid",NA,"Soufizadeh","Shahid Beheshti University","Dep. of Agroecology, Environ. Sci. Res. Inst.","Tehran",NA,"Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6403","AGRONOMY",2013,"3477","Saeid",NA,"Soufizadeh","Shahid Beheshti University","Dep. of Agroecology, Environ. Sci. Res. Inst.","Tehran",NA,"Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6404","AGRONOMY",2014,"3477","Saeid",NA,"Soufizadeh","Shahid Beheshti University","Dep. of Agroecology, Environ. Sci. Res. Inst.","Tehran",NA,"IRAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6405","AGRONOMY",2008,"1298","Hezhong",NA,"Dong","Shandong Academy of Agricultural Sciences",NA,"Jinan",NA,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6406","AGRONOMY",2009,"1298","Hezhong",NA,"Dong","Shandong Academy of Agricultural Sciences",NA,"Jinan",NA,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6407","AGRONOMY",2010,"1298","Hezhong",NA,"Dong","Shandong Academy of Agricultural Sciences",NA,"Jinan",NA,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6408","AGRONOMY",2011,"1298","Hezhong",NA,"Dong","Shandong Academy of Agricultural Sciences",NA,"Jinan",NA,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6409","AGRONOMY",2012,"1298","Hezhong",NA,"Dong","Shandong Academy of Agricultural Sciences",NA,"Jinan",NA,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6410","AGRONOMY",2013,"1298","Hezhong",NA,"Dong","Shandong Academy of Agricultural Sciences",NA,"Jinan",NA,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6411","AGRONOMY",2014,"1298","Hezhong",NA,"Dong","Shandong Academy of Agricultural Sciences",NA,"Jinan",NA,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6412","AUK",2005,NA,"David","B","Lank","Simon Fraser U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6413","AUK",2006,NA,"David","B","Lank","Simon Fraser U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6414","AUK",2007,NA,"David","B","Lank","Simon Fraser U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6415","AUK",2008,NA,"David","B","Lank","Simon Fraser U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6416","AMNAT",1999,"345","Bernard","D","Roitberg","Simon Fraser University",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6417","AMNAT",2000,"345","Bernard","D","Roitberg","Simon Fraser University",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6418","JTE",2003,"1425","Ian","M","Turner","Singapore Botanic Gardens",NA,NA,NA,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6419","JTE",2002,"1425","Ian","M","Turner","Singapore Botanic Gardens",NA,NA,NA,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6420","JTE",2001,"1425","Ian","M","Turner","Singapore Botanic Gardens",NA,NA,NA,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6421","JTE",2000,"1425","Ian","M","Turner","Singapore Botanic Gardens",NA,NA,NA,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6422","JZOOL",2008,"3686","Virginia",NA,"Hayssen","Smith College",NA,NA,NA,"USA",NA,NA,"1","Editor",NA,"USA","F",NA,NA
"6423","JZOOL",2009,"3686","Virginia",NA,"Hayssen","Smith College",NA,NA,NA,"USA",NA,NA,"1","Editor",NA,"USA","F",NA,NA
"6424","JZOOL",2010,"3686","Virginia",NA,"Hayssen","Smith College",NA,NA,NA,"USA",NA,NA,"1","Editor",NA,"USA","F",NA,NA
"6425","JZOOL",2011,"3686","Virginia",NA,"Hayssen","Smith College",NA,NA,NA,"USA",NA,NA,"1","Editor",NA,"USA","F",NA,NA
"6426","JZOOL",2012,"3686","Virginia",NA,"Hayssen","Smith College",NA,NA,NA,"USA",NA,"286","1","Editor",NA,"USA","F",NA,NA
"6427","JZOOL",2013,"3686","Virginia",NA,"Hayssen","Smith College",NA,NA,NA,"USA",NA,"289","1","Editor",NA,"USA","F",NA,NA
"6428","PLANTECOL",2005,"2953","Paul","R","Wetzel","Smith College","Department of Biological Sciences, Clark Science Center","Northampton","Massachusetts","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6429","EVOL",1997,"2472","Mary","C","Mckitrick","Smith College",NA,"Northampton","MA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6430","EVOL",1998,"2472","Mary","C","Mckitrick","Smith College",NA,"Northampton","MA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6431","EVOL",2003,"2184","Laura","A","Katz","Smith College",NA,"Northampton","MA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6432","EVOL",2004,"2184","Laura","A","Katz","Smith College",NA,"Northampton","MA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6433","EVOL",2005,"2184","Laura","A","Katz","Smith College",NA,"Northampton","MA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6434","PLANTECOL",1991,"263","Bert","Green","Drake","Smithsonian Environmental Research Center",NA,"Edgewater","Maryland","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6435","PLANTECOL",1992,"263","Bert","Green","Drake","Smithsonian Environmental Research Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6436","PLANTECOL",2004,NA,"Jeannine",NA,"Cavender-Bares","Smithsonian Environmental Research Center",NA,"Edgewater","Maryland","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6437","ECOLOGY",1985,"915","Dennis","F","Whigham","Smithsonian Environmental Research Center",NA,"Edgewater","MD","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6438","CONDOR",2016,NA,"T","S","Sillett","Smithsonian Migratory Bird Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6439","CONDOR",2017,NA,"T","S","Sillett","Smithsonian Migratory Bird Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6440","CONDOR",2018,NA,"T","S","Sillett","Smithsonian Migratory Bird Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6441","ECOLOGY",2002,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6442","ECOLOGY",2003,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6443","ECOLOGY",2004,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6444","ECOLOGY",2005,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6445","ECOLOGY",2006,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6446","ECOLOGY",2007,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6447","ECOLOGY",2008,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6448","ECOLOGY",2009,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6449","ECOLOGY",2010,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6450","ECOLOGY",2011,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6451","ECOLOGY",2012,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6452","ECOLOGY",2013,"3076","Russell","S","Greenberg","Smithsonian Migratory Bird Center",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6453","ECOGRAPHY",2012,"3076","Russell",NA,"Greenberg","Smithsonian Migratory Bird Center",NA,"Washington DC","Washington DC","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6454","ECOGRAPHY",2013,"3076","Russell",NA,"Greenberg","Smithsonian Migratory Bird Center",NA,"Washington DC","Washington DC","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6455","ECOGRAPHY",2014,"3076","Russell",NA,"Greenberg","Smithsonian Migratory Bird Center",NA,"Washington DC","Washington DC","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6456","JZOOL",2001,"1187","G",NA,"Graves","Smithsonian National Museum of Natural History",NA,NA,NA,"USA",NA,"253","1","Consultant Editors",NA,"USA",NA,NA,NA
"6457","JZOOL",2002,"1187","G",NA,"Graves","Smithsonian National Museum of Natural History",NA,NA,NA,"USA",NA,"256","1","Consultant Editors",NA,"USA",NA,NA,NA
"6458","JZOOL",2003,"1187","G",NA,"Graves","Smithsonian National Museum of Natural History",NA,NA,NA,"USA",NA,"259","1","Consultant Editors",NA,"USA",NA,NA,NA
"6459","JZOOL",2004,"1187","G",NA,"Graves","Smithsonian National Museum of Natural History",NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",NA,NA,NA
