"","index","Name1","Name2","Name_sim","Name_dist"
"7851",11706,"Ren","Jarvinen",0.25,6
"7852",11711,"Ren","Kanninen",0.25,6
"7853",11728,"Ren","Legendre",0.25,6
"7854",11736,"Ren","Lundgren",0.25,6
"7855",11739,"Ren","Malkonen",0.25,6
"7856",11743,"Ren","McKenzie",0.25,6
"7857",11744,"Ren","Menalled",0.25,6
"7858",11750,"Ren","Michener",0.25,6
"7859",11756,"Ren","Moilanen",0.25,6
"7860",11766,"Ren","Osenberg",0.25,6
"7861",11767,"Ren","Paivinen",0.25,6
"7862",11771,"Ren","Pedersen",0.25,6
"7863",11773,"Ren","Pennings",0.25,6
"7864",11774,"Ren","Petersen",0.25,6
"7865",11777,"Ren","Pfrender",0.25,6
"7866",11780,"Ren","Prentice",0.25,6
"7867",11786,"Ren","Raubenheimer",0.25,9
"7868",11802,"Ren","Reicosky",0.25,6
"7869",11827,"Ren","Schoener",0.25,6
"7870",11831,"Ren","Senseman",0.25,6
"7871",11835,"Ren","Sorenson",0.25,6
"7872",11839,"Ren","Stenseth",0.25,6
"7873",11840,"Ren","Stephens",0.25,6
"7874",11845,"Ren","Svenning",0.25,6
"7875",11846,"Ren","Svensson",0.25,6
"7876",11849,"Ren","Teefelen",0.25,6
"7877",11850,"Ren","Temesgen",0.25,6
"7878",11851,"Ren","Townsend",0.25,6
"7879",11852,"Ren","Tregenza",0.25,6
"7880",11869,"Ren","Wendroth",0.25,6
"7881",11943,"Root","Rothwell",0.25,6
"7882",12021,"Roy","Reynolds",0.25,6
"7883",12024,"Roy","Robinson",0.25,6
"7884",12027,"Roy","Rochette",0.25,6
"7885",12034,"Roy","Roitberg",0.25,6
"7886",12035,"Roy","Rolstoni",0.25,6
"7887",12041,"Roy","Rosemond",0.25,6
"7888",12051,"Roy","Rothwell",0.25,6
"7889",12057,"Roy","Ryan",0.25,3
"7890",12104,"Sala","Galatowitsch",0.25,9
"7891",12142,"Sax","Sabhasri",0.25,6
"7892",12162,"Sax","Sarnelle",0.25,6
"7893",12164,"Sax","Saunders",0.25,6
"7894",12241,"Sih","Scheller",0.25,6
"7895",12242,"Sih","Schemske",0.25,6
"7896",12244,"Sih","Schiestl",0.25,6
"7897",12248,"Sih","Schlegel",0.25,6
"7898",12252,"Sih","Schluter",0.25,6
"7899",12257,"Sih","Schnabel",0.25,6
"7900",12262,"Sih","Schoener",0.25,6
"7901",12263,"Sih","Schooley",0.25,6
"7902",12268,"Sih","Schwartz",0.25,6
"7903",12276,"Sih","Shanahan",0.25,6
"7904",12282,"Sih","Shaw",0.25,3
"7905",12285,"Sih","Shen",0.25,3
"7906",12291,"Sih","Shrestha",0.25,6
"7907",12298,"Sih","Silander",0.25,6
"7908",12300,"Sih","Silliman",0.25,6
"7909",12314,"Sih","Siqueira",0.25,6
"7910",12359,"Sist","Christianson",0.25,9
"7911",12448,"Sun","Lounibos",0.25,6
"7912",12449,"Sun","Lundberg",0.25,6
"7913",12450,"Sun","Lundgren",0.25,6
"7914",12455,"Sun","Pungetti",0.25,6
"7915",12465,"Sun","Senseman",0.25,6
"7916",12470,"Sun","Snow",0.25,3
"7917",12474,"Sun","Sugiyama",0.25,6
"7918",12482,"Sun","Wunderle",0.25,6
"7919",12522,"Uhl","Dahlgren",0.25,6
"7920",12526,"Uhl","Laughlin",0.25,6
"7921",12528,"Uhl","Norrdahl",0.25,6
"7922",12529,"Uhl","Poschlod",0.25,6
"7923",12530,"Uhl","Schlegel",0.25,6
"7924",12534,"Uhl","Schluter",0.25,6
"7925",12572,"Via","DeVictor",0.25,6
"7926",12585,"Via","Giannasi",0.25,6
"7927",12596,"Via","Odhiambo",0.25,6
"7928",12599,"Via","Stiassny",0.25,6
"7929",12607,"Via","VanDamme",0.25,6
"7930",12633,"Via","Vitousek",0.25,6
"7931",12637,"Via","Williams",0.25,6
"7932",12644,"Vik","DeVictor",0.25,6
"7933",12645,"Vik","DeViedma",0.25,6
"7934",12647,"Vik","Eriksson",0.25,6
"7935",12668,"Vik","Villamil",0.25,6
"7936",12672,"Vik","Wikelski",0.25,6
"7937",12702,"Vos","Bosworth",0.25,6
"7938",12705,"Vos","Costello",0.25,6
"7939",12712,"Vos","Grosberg",0.25,6
"7940",12713,"Vos","Grosholz",0.25,6
"7941",12719,"Vos","Lounibos",0.25,6
"7942",12730,"Vos","Poschlod",0.25,6
"7943",12734,"Vos","Reicosky",0.25,6
"7944",12735,"Vos","Rosemond",0.25,6
"7945",12765,"Vyn","Mclyntre",0.25,6
"7946",12768,"Vyn","Reynolds",0.25,6
"7947",12770,"Vyn","VanAndel",0.25,6
"7948",12772,"Vyn","VanDamme",0.25,6
"7949",12780,"Vyn","VanDoorn",0.25,6
"7950",12781,"Vyn","VanEvert",0.25,6
"7951",12893,"Wall","Williams-Guillen",0.25,12
"7952",12905,"Wan","Ackerman",0.25,6
"7953",12906,"Wan","Andelman",0.25,6
"7954",12909,"Wan","Banerjee",0.25,6
"7955",12913,"Wan","Belanger",0.25,6
"7956",12915,"Wan","Berrigan",0.25,6
"7957",12922,"Wan","Bohannan",0.25,6
"7958",12924,"Wan","Boughman",0.25,6
"7959",12930,"Wan","Buckland",0.25,6
"7960",12934,"Wan","Candolin",0.25,6
"7961",12938,"Wan","Chaneton",0.25,6
"7962",12946,"Wan","Crandall",0.25,6
"7963",12947,"Wan","Croughan",0.25,6
"7964",12975,"Wan","Flanagan",0.25,6
"7965",12976,"Wan","Flannery",0.25,6
"7966",12984,"Wan","Frankham",0.25,6
"7967",12985,"Wan","Franklin",0.25,6
"7968",12989,"Wan","Freckman",0.25,6
"7969",12990,"Wan","Friedman",0.25,6
"7970",12992,"Wan","Ganzhorn",0.25,6
"7971",12996,"Wan","Giannasi",0.25,6
"7972",13002,"Wan","Groffman",0.25,6
"7973",13013,"Wan","Hellmann",0.25,6
"7974",13018,"Wan","Hoffmann",0.25,6
"7975",13022,"Wan","Hooftman",0.25,6
"7976",13042,"Wan","Kanninen",0.25,6
"7977",13053,"Wan","Kollmann",0.25,6
"7978",13068,"Wan","Laurance",0.25,6
"7979",13070,"Wan","Leishman",0.25,6
"7980",13080,"Wan","Malanson",0.25,6
"7981",13081,"Wan","Mallants",0.25,6
"7982",13090,"Wan","Marchant",0.25,6
"7983",13092,"Wan","McDaniel",0.25,6
"7984",13094,"Wan","Mcmillan",0.25,6
"7985",13099,"Wan","Moilanen",0.25,6
"7986",13103,"Wan","Mukhwana",0.25,6
"7987",13118,"Wan","Parmesan",0.25,6
"7988",13132,"Wan","Reichman",0.25,6
"7989",13133,"Wan","Rejmanek",0.25,6
"7990",13145,"Wan","Senseman",0.25,6
"7991",13146,"Wan","Shaanker",0.25,6
"7992",13147,"Wan","Shanahan",0.25,6
"7993",13151,"Wan","Silander",0.25,6
"7994",13152,"Wan","Silliman",0.25,6
"7995",13157,"Wan","Speakman",0.25,6
"7996",13159,"Wan","Stanturf",0.25,6
"7997",13166,"Wan","Sullivan",0.25,6
"7998",13179,"Wan","VanAndel",0.25,6
"7999",13181,"Wan","VanDamme",0.25,6
"8000",13190,"Wan","VanDoorn",0.25,6
"8001",13191,"Wan","VanEvert",0.25,6
"8002",13218,"Wan","Walworth",0.25,6
"8003",13236,"Wan","Wendroth",0.25,6
"8004",13247,"Wan","Wunderle",0.25,6
"8005",13261,"Ward","Edward-Jones",0.25,9
"8006",13336,"Wei","Abouheif",0.25,6
"8007",13354,"Wei","Heiniger",0.25,6
"8008",13356,"Wei","Heithaus",0.25,6
"8009",13369,"Wei","Leishman",0.25,6
"8010",13372,"Wei","Meijaard",0.25,6
"8011",13376,"Wei","Monteiro",0.25,6
"8012",13379,"Wei","Oliveira",0.25,6
"8013",13382,"Wei","Pedreira",0.25,6
"8014",13386,"Wei","Reichman",0.25,6
"8015",13387,"Wei","Reicosky",0.25,6
"8016",13398,"Wei","Siqueira",0.25,6
"8017",13425,"Wei","Wendroth",0.25,6
"8018",13430,"Wei","Westcott",0.25,6
"8019",13432,"Wei","Westfall",0.25,6
"8020",13434,"Wei","Westphal",0.25,6
"8021",13440,"Wei","Whitlock",0.25,6
"8022",13442,"Wei","Whitmore",0.25,6
"8023",13447,"Wei","Wich",0.25,3
"8024",13463,"Wei","Williams",0.25,6
"8025",13472,"Wei","Wimberly",0.25,6
"8026",13475,"Wei","Winn",0.25,3
"8027",13478,"Wei","Wise",0.25,3
"8028",13480,"Wei","With",0.25,3
"8029",13505,"Weis","Westcott",0.25,6
"8030",13507,"Weis","Westfall",0.25,6
"8031",13509,"Weis","Westphal",0.25,6
"8032",13542,"Wen","Bluthgen",0.25,6
"8033",13543,"Wen","Boecklen",0.25,6
"8034",13548,"Wen","Burgener",0.25,6
"8035",13553,"Wen","Coblentz",0.25,6
"8036",13558,"Wen","Dahlgren",0.25,6
"8037",13559,"Wen","Damschen",0.25,6
"8038",13564,"Wen","DeSteven",0.25,6
"8039",13588,"Wen","Grenfell",0.25,6
"8040",13600,"Wen","Holmgren",0.25,6
"8041",13603,"Wen","Huenneke",0.25,6
"8042",13606,"Wen","Jarvinen",0.25,6
"8043",13611,"Wen","Kanninen",0.25,6
"8044",13628,"Wen","Legendre",0.25,6
"8045",13636,"Wen","Lundgren",0.25,6
"8046",13639,"Wen","Malkonen",0.25,6
"8047",13643,"Wen","McKenzie",0.25,6
"8048",13644,"Wen","Menalled",0.25,6
"8049",13650,"Wen","Michener",0.25,6
"8050",13656,"Wen","Moilanen",0.25,6
"8051",13666,"Wen","Osenberg",0.25,6
"8052",13667,"Wen","Paivinen",0.25,6
"8053",13671,"Wen","Pedersen",0.25,6
"8054",13673,"Wen","Pennings",0.25,6
"8055",13674,"Wen","Petersen",0.25,6
"8056",13677,"Wen","Pfrender",0.25,6
"8057",13680,"Wen","Prentice",0.25,6
"8058",13697,"Wen","Schoener",0.25,6
"8059",13701,"Wen","Senseman",0.25,6
"8060",13705,"Wen","Sorenson",0.25,6
"8061",13709,"Wen","Stenseth",0.25,6
"8062",13710,"Wen","Stephens",0.25,6
"8063",13715,"Wen","Svenning",0.25,6
"8064",13716,"Wen","Svensson",0.25,6
"8065",13719,"Wen","Teefelen",0.25,6
"8066",13720,"Wen","Temesgen",0.25,6
"8067",13721,"Wen","Townsend",0.25,6
"8068",13722,"Wen","Tregenza",0.25,6
"8069",13755,"Wen","Westcott",0.25,6
"8070",13757,"Wen","Westfall",0.25,6
"8071",13759,"Wen","Westphal",0.25,6
"8072",13769,"Wen","Wunderle",0.25,6
"8073",13879,"With","Lithourgidis",0.25,9
"8074",13943,"Wu","Baum",0.25,3
"8075",13967,"Wu","Bull",0.25,3
"8076",13975,"Wu","Burd",0.25,3
"8077",13988,"Wu","Bush",0.25,3
"8078",14035,"Wu","Dunn",0.25,3
"8079",14053,"Wu","Funk",0.25,3
"8080",14059,"Wu","Gbur",0.25,3
"8081",14061,"Wu","Gehu",0.25,3
"8082",14099,"Wu","Huey",0.25,3
"8083",14104,"Wu","Hunt",0.25,3
"8084",14107,"Wu","Hupp",0.25,3
"8085",14108,"Wu","Hurd",0.25,3
"8086",14129,"Wu","Kudo",0.25,3
"8087",14130,"Wu","Kuhn",0.25,3
"8088",14156,"Wu","Lugo",0.25,3
"8089",14164,"Wu","Lusk",0.25,3
"8090",14193,"Wu","Mou ",0.25,3
"8091",14196,"Wu","Muir",0.25,3
"8092",14217,"Wu","Nuti",0.25,3
"8093",14233,"Wu","Punt",0.25,3
"8094",14235,"Wu","Putz",0.25,3
"8095",14240,"Wu","Raun",0.25,3
"8096",14251,"Wu","Rudd",0.25,3
"8097",14294,"Wu","Sulc",0.25,3
"8098",14320,"Wu","Wade",0.25,3
"8099",14329,"Wu","Wali",0.25,3
"8100",14331,"Wu","Wall",0.25,3
"8101",14340,"Wu","Ward",0.25,3
"8102",14352,"Wu","Watt",0.25,3
"8103",14357,"Wu","Webb",0.25,3
"8104",14364,"Wu","Weis",0.25,3
"8105",14375,"Wu","West",0.25,3
"8106",14398,"Wu","Wich",0.25,3
"8107",14426,"Wu","Winn",0.25,3
"8108",14429,"Wu","Wise",0.25,3
"8109",14431,"Wu","With",0.25,3
"8110",14436,"Wu","Wolf",0.25,3
"8111",14439,"Wu","Wong",0.25,3
"8112",14440,"Wu","Wood",0.25,3
"8113",14445,"Wu","Wray",0.25,3
"8114",14447,"Wu","Wunderle",0.25,6
"8115",14452,"Wu","Yule",0.25,3
"8116",14484,"Yu","Baum",0.25,3
"8117",14509,"Yu","Bull",0.25,3
"8118",14517,"Yu","Burd",0.25,3
"8119",14530,"Yu","Bush",0.25,3
"8120",14577,"Yu","Dunn",0.25,3
"8121",14595,"Yu","Funk",0.25,3
"8122",14601,"Yu","Gbur",0.25,3
"8123",14603,"Yu","Gehu",0.25,3
"8124",14639,"Yu","Huey",0.25,3
"8125",14644,"Yu","Hunt",0.25,3
"8126",14647,"Yu","Hupp",0.25,3
"8127",14648,"Yu","Hurd",0.25,3
"8128",14671,"Yu","Kudo",0.25,3
"8129",14672,"Yu","Kuhn",0.25,3
"8130",14698,"Yu","Lugo",0.25,3
"8131",14706,"Yu","Lusk",0.25,3
"8132",14735,"Yu","Mou ",0.25,3
"8133",14739,"Yu","Muir",0.25,3
"8134",14760,"Yu","Nuti",0.25,3
"8135",14775,"Yu","Punt",0.25,3
"8136",14777,"Yu","Putz",0.25,3
"8137",14782,"Yu","Raun",0.25,3
"8138",14793,"Yu","Rudd",0.25,3
"8139",14834,"Yu","Sulc",0.25,3
"8140",14868,"Yu","Yoda",0.25,3
"8141",14872,"Yu","Yurkonis",0.25,6
"8142",14891,"Zak","Akcakaya",0.25,6
"8143",14896,"Zak","Brubaker",0.25,6
"8144",14909,"Zak","Maklakov",0.25,6
"8145",14910,"Zak","Miyawaki",0.25,6
"8146",14914,"Zak","Pasakdee",0.25,6
"8147",14920,"Zak","Speakman",0.25,6
"8148",14922,"Zak","TerBraak",0.25,6
"8149",14942,"Zhu","Donoghue",0.25,6
"8150",14947,"Zhu","McArthur",0.25,6
"8151",14955,"Zhu","Upchurch",0.25,6
"8152",14978,"Zuk","Mukhwana",0.25,6
"8153",1984,"Fales","Gonzales-Martinez",0.235294117647059,13
"8154",2754,"Gale","Gonzales-Martinez",0.235294117647059,13
"8155",2879,"Gibb","Mesterton-Gibbons",0.235294117647059,13
"8156",6703,"Lande","Fernandez-Juricic",0.235294117647059,13
"8157",284,"Bell","Mitchell-Olds",0.230769230769231,10
"8158",3418,"Hart","Stewart-Oaten",0.230769230769231,10
"8159",5021,"Heil","VanDerHeijden",0.230769230769231,10
"8160",5846,"Hunt","Guntenspergen",0.230769230769231,10
"8161",6620,"Koh","Kopisch-Obuch",0.230769230769231,10
"8162",6654,"Kopp","Kopisch-Obuch",0.230769230769231,10
"8163",10061,"Mace","Macias-Samano",0.230769230769231,10
"8164",10083,"Mack","Macias-Samano",0.230769230769231,10
"8165",10205,"Mann","Schwendenmann",0.230769230769231,10
"8166",10279,"Mast","Matthiopoulos",0.230769230769231,10
"8167",10484,"Mock","Clutton-Brock",0.230769230769231,10
"8168",10612,"Mou","Matthiopoulos",0.230769230769231,10
"8169",11138,"Otto","Clutton-Brock",0.230769230769231,10
"8170",11220,"Part","Stewart-Oaten",0.230769230769231,10
"8171",11236,"Pate","Stewart-Oaten",0.230769230769231,10
"8172",11333,"Pons","Podsiadlowski",0.230769230769231,10
"8173",11379,"Punt","Guntenspergen",0.230769230769231,10
"8174",12067,"Rudd","Wagner-Riddle",0.230769230769231,10
"8175",12106,"Sala","Macias-Samano",0.230769230769231,10
"8176",13206,"Wan","Wagner-Riddle",0.230769230769231,10
"8177",13309,"Watt","Matthiopoulos",0.230769230769231,10
"8178",90,"Baer","Berenbaum",0.222222222222222,7
"8179",91,"Baer","Bergelson",0.222222222222222,7
"8180",432,"Boe","Berenbaum",0.222222222222222,7
"8181",433,"Boe","Bergelson",0.222222222222222,7
"8182",436,"Boe","Bergmeier",0.222222222222222,7
"8183",438,"Boe","Bernaldez",0.222222222222222,7
"8184",447,"Boe","Biederman",0.222222222222222,7
"8185",472,"Boe","Borgstrom",0.222222222222222,7
"8186",486,"Boe","Bozinovic",0.222222222222222,7
"8187",579,"Box","Borgstrom",0.222222222222222,7
"8188",592,"Box","Bozinovic",0.222222222222222,7
"8189",761,"Cao","Cambridge",0.222222222222222,7
"8190",768,"Cao","Cardinale",0.222222222222222,7
"8191",788,"Cao","Catterall",0.222222222222222,7
"8192",806,"Cao","Comerford",0.222222222222222,7
"8193",1083,"Cox","Comerford",0.222222222222222,7
"8194",1174,"Dam","Camberato",0.222222222222222,7
"8195",1175,"Dam","Cambridge",0.222222222222222,7
"8196",1180,"Dam","Ciampitti",0.222222222222222,7
"8197",1193,"Dam","Danielson",0.222222222222222,7
"8198",1197,"Dam","Daugherty",0.222222222222222,7
"8199",1213,"Dam","Dimichele",0.222222222222222,7
"8200",1215,"Dam","Eaglesham",0.222222222222222,7
"8201",1237,"Dam","Lambshead",0.222222222222222,7
"8202",1260,"Dam","Uyenoyama",0.222222222222222,7
"8203",1308,"Day","Danielson",0.222222222222222,7
"8204",1356,"Day","Rico-Gray",0.222222222222222,7
"8205",1521,"Dyer","VanDerWal",0.222222222222222,7
"8206",1941,"Eva","Eaglesham",0.222222222222222,7
"8207",1952,"Eva","Koricheva",0.222222222222222,7
"8208",1955,"Eva","Navarrete",0.222222222222222,7
"8209",2118,"Fox","Forrester",0.222222222222222,7
"8210",2222,"Fry","Tewksbury",0.222222222222222,7
"8211",2796,"Gao","Gardingen",0.222222222222222,7
"8212",2803,"Gao","Gavrilets",0.222222222222222,7
"8213",2819,"Gao","Goodnight",0.222222222222222,7
"8214",3014,"Gore","Greenberg",0.222222222222222,7
"8215",3016,"Gore","Gremillet",0.222222222222222,7
"8216",3079,"Guo","Goodnight",0.222222222222222,7
"8217",3133,"Hahs","Hasenauer",0.222222222222222,7
"8218",3210,"Ham","Camberato",0.222222222222222,7
"8219",3211,"Ham","Cambridge",0.222222222222222,7
"8220",3216,"Ham","Ciampitti",0.222222222222222,7
"8221",3225,"Ham","Diamandis",0.222222222222222,7
"8222",3228,"Ham","Eaglesham",0.222222222222222,7
"8223",3246,"Ham","Halvorsen",0.222222222222222,7
"8224",3247,"Ham","Halvorson",0.222222222222222,7
"8225",3270,"Ham","Hartshorn",0.222222222222222,7
"8226",3274,"Ham","Hasenauer",0.222222222222222,7
"8227",3291,"Ham","Humphries",0.222222222222222,7
"8228",3301,"Ham","Lambshead",0.222222222222222,7
"8229",3322,"Ham","Uyenoyama",0.222222222222222,7
"8230",3446,"Hay","Halvorsen",0.222222222222222,7
"8231",3447,"Hay","Halvorson",0.222222222222222,7
"8232",3470,"Hay","Hartshorn",0.222222222222222,7
"8233",3474,"Hay","Hasenauer",0.222222222222222,7
"8234",3512,"Hay","Rico-Gray",0.222222222222222,7
"8235",4011,"He","Halvorsen",0.222222222222222,7
"8236",4042,"He","Hasenauer",0.222222222222222,7
"8237",4080,"He","Hermisson",0.222222222222222,7
"8238",4081,"He","Hernandez",0.222222222222222,7
"8239",4115,"He","Hollocher",0.222222222222222,7
"8240",4121,"He","Holsinger",0.222222222222222,7
"8241",4125,"He","Honeycutt",0.222222222222222,7
"8242",4143,"He","Hovermale",0.222222222222222,7
"8243",4153,"He","Huettmann",0.222222222222222,7
"8244",4158,"He","Humphries",0.222222222222222,7
"8245",5094,"Hey","Hermisson",0.222222222222222,7
"8246",5095,"Hey","Hernandez",0.222222222222222,7
"8247",5257,"Horn","Honeycutt",0.222222222222222,7
"8248",5489,"Hu","Hasenauer",0.222222222222222,7
"8249",5572,"Hu","Honeycutt",0.222222222222222,7
"8250",5599,"Hu","Huettmann",0.222222222222222,7
"8251",5604,"Hu","Humphries",0.222222222222222,7
"8252",5613,"Hu","Hutchings",0.222222222222222,7
"8253",5873,"Ian","Biederman",0.222222222222222,7
"8254",5874,"Ian","Blanchard",0.222222222222222,7
"8255",5885,"Ian","Brockmann",0.222222222222222,7
"8256",5894,"Ian","Ceulemans",0.222222222222222,7
"8257",5900,"Ian","Ciannelli",0.222222222222222,7
"8258",5908,"Ian","Danielson",0.222222222222222,7
"8259",5912,"Ian","Diamandis",0.222222222222222,7
"8260",5933,"Ian","Fleishman",0.222222222222222,7
"8261",5953,"Ian","Gittleman",0.222222222222222,7
"8262",5954,"Ian","Gliessman",0.222222222222222,7
"8263",5971,"Ian","Hernandez",0.222222222222222,7
"8264",5980,"Ian","Huettmann",0.222222222222222,7
"8265",5993,"Ian","Jongejans",0.222222222222222,7
"8266",6009,"Ian","Kernaghan",0.222222222222222,7
"8267",6016,"Ian","Lancaster",0.222222222222222,7
"8268",6019,"Ian","Landsberg",0.222222222222222,7
"8269",6026,"Ian","Lasebikan",0.222222222222222,7
"8270",6030,"Ian","Lenormand",0.222222222222222,7
"8271",6032,"Ian","Lieberman",0.222222222222222,7
"8272",6035,"Ian","Loynachan",0.222222222222222,7
"8273",6036,"Ian","Lutermann",0.222222222222222,7
"8274",6059,"Ian","Minderman",0.222222222222222,7
"8275",6062,"Ian","Morandini",0.222222222222222,7
"8276",6101,"Ian","Sanderson",0.222222222222222,7
"8277",6126,"Ian","Streelman",0.222222222222222,7
"8278",6130,"Ian","Swingland",0.222222222222222,7
"8279",6134,"Ian","Travisano",0.222222222222222,7
"8280",6137,"Ian","Ulfstrand",0.222222222222222,7
"8281",6148,"Ian","VanDerWal",0.222222222222222,7
"8282",6154,"Ian","VanKessel",0.222222222222222,7
"8283",6161,"Ian","VanWieren",0.222222222222222,7
"8284",6181,"Ims","Armstrong",0.222222222222222,7
"8285",6182,"Ims","Armsworth",0.222222222222222,7
"8286",6231,"Jay","Jablonski",0.222222222222222,7
"8287",6262,"Jay","Rico-Gray",0.222222222222222,7
"8288",6274,"Jim","Dimichele",0.222222222222222,7
"8289",6293,"Jim","Rosenheim",0.222222222222222,7
"8290",6300,"Jim","Simonetti",0.222222222222222,7
"8291",6457,"Kay","Rico-Gray",0.222222222222222,7
"8292",6513,"Kim","Dimichele",0.222222222222222,7
"8293",6533,"Kim","Kitchener",0.222222222222222,7
"8294",6548,"Kim","Rosenheim",0.222222222222222,7
"8295",6555,"Kim","Simonetti",0.222222222222222,7
"8296",6631,"Koh","Kozlowski",0.222222222222222,7
"8297",6633,"Koh","Lewinsohn",0.222222222222222,7
"8298",6637,"Koh","Stohlgren",0.222222222222222,7
"8299",6704,"Lande","Fernandez-Palacios",0.222222222222222,14
"8300",6755,"Lau","Berenbaum",0.222222222222222,7
"8301",6756,"Lau","Blaustein",0.222222222222222,7
"8302",6757,"Lau","Daugherty",0.222222222222222,7
"8303",6761,"Lau","Hasenauer",0.222222222222222,7
"8304",6767,"Lau","Kersebaum",0.222222222222222,7
"8305",6779,"Lau","Lambshead",0.222222222222222,7
"8306",6780,"Lau","Lancaster",0.222222222222222,7
"8307",6783,"Lau","Landsberg",0.222222222222222,7
"8308",6793,"Lau","Lasebikan",0.222222222222222,7
"8309",6814,"Lau","Loussaert",0.222222222222222,7
"8310",6828,"Lau","Lutermann",0.222222222222222,7
"8311",6840,"Lau","Oberbauer",0.222222222222222,7
"8312",6879,"Lee","Greenberg",0.222222222222222,7
"8313",6887,"Lee","Lechowicz",0.222222222222222,7
"8314",6898,"Lee","Lenormand",0.222222222222222,7
"8315",6911,"Lee","Lewinsohn",0.222222222222222,7
"8316",6931,"Lee","Streelman",0.222222222222222,7
"8317",6968,"Les","Brashares",0.222222222222222,7
"8318",6979,"Les","Cresswell",0.222222222222222,7
"8319",6980,"Les","Cristescu",0.222222222222222,7
"8320",6987,"Les","Eaglesham",0.222222222222222,7
"8321",6994,"Les","Forrester",0.222222222222222,7
"8322",6998,"Les","Gillespie",0.222222222222222,7
"8323",7000,"Les","Gliessman",0.222222222222222,7
"8324",7011,"Les","Humphries",0.222222222222222,7
"8325",7014,"Les","Jefferies",0.222222222222222,7
"8326",7021,"Les","Lasebikan",0.222222222222222,7
"8327",7028,"Les","Lechowicz",0.222222222222222,7
"8328",7039,"Les","Lenormand",0.222222222222222,7
"8329",7057,"Les","Lussenhop",0.222222222222222,7
"8330",7059,"Les","Makeschin",0.222222222222222,7
"8331",7085,"Les","Rieseberg",0.222222222222222,7
"8332",7100,"Les","VanKessel",0.222222222222222,7
"8333",7103,"Les","Vesterdal",0.222222222222222,7
"8334",7565,"Li","Lasebikan",0.222222222222222,7
"8335",7585,"Li","Lechowicz",0.222222222222222,7
"8336",7610,"Li","Lewinsohn",0.222222222222222,7
"8337",7614,"Li","Lieberman",0.222222222222222,7
"8338",7670,"Li","Lundkvist",0.222222222222222,7
"8339",8363,"Lin","Blaustein",0.222222222222222,7
"8340",8365,"Lin","Bozinovic",0.222222222222222,7
"8341",8370,"Lin","Bronstein",0.222222222222222,7
"8342",8378,"Lin","Cardinale",0.222222222222222,7
"8343",8379,"Lin","Cereghino",0.222222222222222,7
"8344",8407,"Lin","Esslinger",0.222222222222222,7
"8345",8422,"Lin","Gardingen",0.222222222222222,7
"8346",8440,"Lin","Holsinger",0.222222222222222,7
"8347",8443,"Lin","Hutchings",0.222222222222222,7
"8348",8461,"Lin","Kleinhenz",0.222222222222222,7
"8349",8465,"Lin","Lancaster",0.222222222222222,7
"8350",8468,"Lin","Landsberg",0.222222222222222,7
"8351",8478,"Lin","Lenormand",0.222222222222222,7
"8352",8512,"Lin","Lundkvist",0.222222222222222,7
"8353",8516,"Lin","Makeschin",0.222222222222222,7
"8354",8518,"Lin","Mallarino",0.222222222222222,7
"8355",8539,"Lin","Minderman",0.222222222222222,7
"8356",8542,"Lin","Morandini",0.222222222222222,7
"8357",8568,"Lin","Schindler",0.222222222222222,7
"8358",8579,"Lin","Steinberg",0.222222222222222,7
"8359",8587,"Lin","Swingland",0.222222222222222,7
"8360",8588,"Lin","Tappeiner",0.222222222222222,7
"8361",8598,"Lin","Watkinson",0.222222222222222,7
"8362",8627,"Liu","Lauenroth",0.222222222222222,7
"8363",8632,"Liu","Lieberman",0.222222222222222,7
"8364",8655,"Liu","Loussaert",0.222222222222222,7
"8365",8663,"Liu","Lundkvist",0.222222222222222,7
"8366",8699,"Lory","Loynachan",0.222222222222222,7
"8367",9404,"Ma","MacDonald",0.222222222222222,7
"8368",9422,"Ma","Magnusson",0.222222222222222,7
"8369",9428,"Ma","Makeschin",0.222222222222222,7
"8370",9432,"Ma","Malajczuk",0.222222222222222,7
"8371",9437,"Ma","Mallarino",0.222222222222222,7
"8372",9475,"Ma","Matthysen",0.222222222222222,7
"8373",9492,"Ma","McCracken",0.222222222222222,7
"8374",9544,"Ma","Metselaar",0.222222222222222,7
"8375",9567,"Ma","Minderman",0.222222222222222,7
"8376",9578,"Ma","Mladenoff",0.222222222222222,7
"8377",9599,"Ma","Morandini",0.222222222222222,7
"8378",9627,"Ma","Musacchio",0.222222222222222,7
"8379",10130,"Main","Minderman",0.222222222222222,7
"8380",10158,"Mank","Makeschin",0.222222222222222,7
"8381",10311,"May","MacDonald",0.222222222222222,7
"8382",10329,"May","Magnusson",0.222222222222222,7
"8383",10334,"May","Makeschin",0.222222222222222,7
"8384",10338,"May","Malajczuk",0.222222222222222,7
"8385",10343,"May","Mallarino",0.222222222222222,7
"8386",10401,"May","Rico-Gray",0.222222222222222,7
"8387",10610,"Mou","Loussaert",0.222222222222222,7
"8388",10623,"Mou","Monkkonen",0.222222222222222,7
"8389",10635,"Mou","Morandini",0.222222222222222,7
"8390",10667,"Mou","Rouquette",0.222222222222222,7
"8391",10671,"Mou","Southwood",0.222222222222222,7
"8392",10732,"New","Lewinsohn",0.222222222222222,7
"8393",10755,"New","Pettigrew",0.222222222222222,7
"8394",10759,"New","Tewksbury",0.222222222222222,7
"8395",10784,"Niu","Nicholson",0.222222222222222,7
