index,Name1,Name2,Name_sim,Name_dist,
1944,usfs pacific southest research station,usfs pacific southwest research station,0.974358974,1,*
1560,university of maine,university of mainz,0.947368421,1,
812,memorial university of newfoundland,memorial university of newfoundland,0.942857143,2,*
1012,southeast missouri state university,southwest missouri state university,0.942857143,2,
631,institute for terrestrial ecology,institute of terrestrial ecology,0.939393939,2,*
633,institute of terrestrial ecology,institute of terrestrial ecology,0.9375,2,*
898,north dakota state university,south dakota state university,0.931034483,2,
902,northern illinois university,southern illinois university,0.928571429,2,
1627,university of north carolina,university of south carolina,0.928571429,2,
556,eastern michigan university,western michigan university,0.925925926,2,
1631,university of north dakota,university of south dakota,0.923076923,2,
1166,universite montpellier,universite montpellier 2,0.916666667,2,
886,netherlands institute of ecology,netherlands institute of technology,0.914285714,3,
901,northeastern university,northwestern university,0.913043478,2,
632,institute for terrestrial ecology,institute of terrestrial ecology,0.909090909,3,*
1210,university of arkansas,university of kansas,0.909090909,2,
1163,universitat osnabruck,universitat osnabrück,0.904761905,2,*
1245,university of bologna,university of cologne,0.904761905,2,
1162,universidade federal de alagoas,universidade federal de lavras,0.903225806,3,
55,biological institute,zoological institute,0.9,2,
1218,university of bergen,university of bern,0.9,2,
1306,university of essex,university of sussex,0.9,2,
1499,university of leiden,university of leuven,0.9,2,
1605,university of munich,university of zurich,0.9,2,
1315,university of ghent,university of kent,0.894736842,2,
1567,university of maine,university of sains,0.894736842,2,
1574,university of mainz,university of sains,0.894736842,2,
1673,university of paris,university of pavia,0.894736842,2,
1699,university of tartu,university of turku,0.894736842,2,
53,beijing forestry university,nanjing forestry university,0.888888889,3,
1228,university of bern,university of bonn,0.888888889,2,
1338,university of hull,university of oulu,0.888888889,2,
1340,university of hull,university of ulm,0.888888889,2,
1647,university of oslo,university of oulu,0.888888889,2,
1667,university of oulu,university of ulm,0.888888889,2,
1519,university of london college imperial college of science and technology,university of london imperial college of science and technology,0.887323944,8,*
622,imperial college london,imperial college of london,0.884615385,3,*
49,bangor university,baylor university,0.882352941,2,
61,brown university,brown university ,0.882352941,2,*
814,michigan state university,wichita state university,0.88,3,
1015,sw texas state university,texas state university,0.88,3,*
59,brock university,brown university,0.875,2,
1496,university of lancaster,university of manchester,0.875,3,
1579,university of manchester,university of rochester,0.875,3,
1679,university of queensland,university queensland,0.875,3,*
570,florida institute of technology,georgia institute of technology,0.870967742,4,
1161,universidade federal de alagoas,universidade federal de goias,0.870967742,4,
1288,university of california davis,university of california irvine,0.870967742,4,
89,canadian forest service,indian forest service,0.869565217,3,
1320,university of gottingen,university of groningen,0.869565217,3,
1495,university of lancaster,university of leicester,0.869565217,3,
620,idaho state university,utah state university,0.863636364,3,
1177,university of aberdeen,university of bergen,0.863636364,3,
1205,university of alberta,university of canberra,0.863636364,3,
1211,university of auckland,university of iceland,0.863636364,3,
1327,university of hamburg,university of salzburg,0.863636364,3,
1494,university of konstanz,university of montana,0.863636364,3,
1575,university of malaysia,university of alaska,0.863636364,3,
1596,university of montana,university of montreal,0.863636364,3,
1675,university of pretoria,university of victoria,0.863636364,3,
1689,university of salzburg,university of wurzburg,0.863636364,3,
1013,southern illinois university,eastern illinois university,0.857142857,4,
1194,university of alabama,university of alaska,0.857142857,3,
1301,university of dresden,university of bremen,0.857142857,3,
1302,university of dresden,university of giessen,0.857142857,3,
1303,university of dresden,university of leiden,0.857142857,3,
1318,university of giessen,university of essex,0.857142857,3,
1319,university of glasgow,university glasgow,0.857142857,3,
1504,university of lincoln,university of london,0.857142857,3,
1597,university of montana,university of ottawa,0.857142857,3,
1681,university of reading,university of regina,0.857142857,3,
1712,university of toronto,university of tromso,0.857142857,3,
1289,university of california irvine,university of california riverside,0.852941176,5,
1231,university of bern,university of bremen,0.85,3,
1259,university of bonn,university of london,0.85,3,
1497,university of leeds,university of leiden,0.85,3,
1525,university of lund,university of dundee,0.85,3,
1530,university of lund,university of london,0.85,3,
1547,university of lyon,university of london,0.85,3,
1633,university of oregon,university of regina,0.85,3,
1661,university of otago,university of oregon,0.85,3,
1290,university of california merced,university of california berkeley,0.848484848,5,
1330,university of hawaii hilo,university of hawaii manoa,0.846153846,4,
2081,western cotton research lab,usda western cotton research lab,0.84375,5,*
1291,university of california santa cruz,university of california santa barbara,0.842105263,6,
1339,university of hull,university of tulsa,0.842105263,3,
1527,university of lund,university of leeds,0.842105263,3,
1666,university of oulu,university of tulsa,0.842105263,3,
1720,university of tours,university of tulsa,0.842105263,3,
1721,university of tours,university of turku,0.842105263,3,
1797,university of ulm,university of tulsa,0.842105263,3,
1821,university of utah,university of idaho,0.842105263,3,
1822,university of utah,university of otago,0.842105263,3,
1892,university of york,university of turku,0.842105263,3,
545,desert research institute,forest research institute,0.84,4,
576,florida state university,colorado state university,0.84,4,
419,china agricultural university,nanjing agricultural university,0.838709677,5,
555,durham university,fordham university,0.833333333,3,
611,idaho state university,indiana state university,0.833333333,4,
626,indiana state university,montana state university,0.833333333,4,
755,iowa state university,arizona state university,0.833333333,4,
976,queen’s university,queens university,0.833333333,3,
1080,trent university,utrecht university,0.833333333,3,
1178,university of agricultural sciences,gorgan university of agricultural sciences,0.833333333,7,
1239,university of bern,university of kent,0.833333333,3,
1292,university of canberra,university of canterbury,0.833333333,4,
1321,university of gottingen,university of nottingham,0.833333333,4,
1395,university of ife,university of iowa,0.833333333,3,
1445,university of ife,university of umea,0.833333333,3,
1540,university of lyon,university of bonn,0.833333333,3,
1552,university of lyon,university of lund,0.833333333,3,
1558,university of lyon,university of york,0.833333333,3,
1663,university of oulu,university of lund,0.833333333,3,
1767,university of ulm,university of lund,0.833333333,3,
1799,university of ulm,university of umea,0.833333333,3,
1802,university of ulm,university of utah,0.833333333,3,
1819,university of umea,university of utah,0.833333333,3,
1841,university of wageningen,university of wageningen,0.833333333,4,
918,ohio state university,moscow state university,0.826086957,4,
923,ohio state university,oregon state university,0.826086957,4,
1068,texas state university,kansas state university,0.826086957,4,
1198,university of alabama,university of allahabad,0.826086957,4,
1726,university of trieste,university of leicester,0.826086957,4,
865,nanjing agricultural university,wageningen agricultural university,0.823529412,6,
1694,university of south carolina,university of south carolina aiken,0.823529412,6,
582,french national institute for agricultural research inra,french national institute for agricultural research centre de nancy,0.820895522,12,*
565,field museum of natural history,british museum of natural history,0.818181818,6,
616,idaho state university,ohio state university,0.818181818,4,
757,iowa state university,boise state university,0.818181818,4,
767,iowa state university,idaho state university,0.818181818,4,
906,ohio state university,boise state university,0.818181818,4,
1073,texas state university,utah state university,0.818181818,4,
1164,université de montreal,university of montreal,0.818181818,4,*
1215,university of basel,university of brasilia,0.818181818,4,
1224,university of bern,university of aberdeen,0.818181818,4,
1296,university of delhi,university of adelaide,0.818181818,4,
1331,university of houston,university of konstanz,0.818181818,4,
1345,university of iceland,university of adelaide,0.818181818,4,
1482,university of kent,university of kentucky,0.818181818,4,
1665,university of oulu,university of toulouse,0.818181818,4,
1674,university of potsdam,university of botswana,0.818181818,4,
1719,university of tours,university of toulouse,0.818181818,4,
1179,university of agricultural sciences,swedish university of agricultural sciences,0.813953488,8,
833,moi university,emory university,0.8125,3,
845,moi university,miami university,0.8125,3,
983,rice university,brock university,0.8125,3,
998,rice university,trier university,0.8125,3,
2184,york university,brock university,0.8125,3,
2186,york university,clark university,0.8125,3,
2187,york university,emory university,0.8125,3,
2190,york university,kyoto university,0.8125,3,
778,iowa state university,ohio state university,0.80952381,4,
930,ohio state university,utah state university,0.80952381,4,
1189,university of akron,university of toronto,0.80952381,4,
1244,university of bern,university of vermont,0.80952381,4,
1251,university of bonn,university of bologna,0.80952381,4,
1267,university of bonn,university of montana,0.80952381,4,
1304,university of dresden,university of reading,0.80952381,4,
1325,university of haifa,university of waikato,0.80952381,4,
1546,university of lyon,university of lincoln,0.80952381,4,
1557,university of lyon,university of wyoming,0.80952381,4,
1706,university of tokyo,university of toronto,0.80952381,4,
1723,university of trieste,university of bristol,0.80952381,4,
1724,university of trieste,university of dresden,0.80952381,4,
1725,university of trieste,university of giessen,0.80952381,4,
1828,university of utah,university of utrecht,0.80952381,4,
1833,university of vermont,university of toronto,0.80952381,4,
1847,university of wales,university of salento,0.80952381,4,
2018,utah state university,iowa state university,0.80952381,4,
41,alaska science center,usgs alaska science center,0.807692308,5,*
625,indiana state university,louisiana state university,0.807692308,5,
1183,university of agriculture,tokyo university of agriculture,0.806451613,6,
811,mcmaster university,lancaster university,0.8,4,
850,moi university,ohio university,0.8,3,
1102,ulm university,duke university,0.8,3,
1117,ulm university,lund university,0.8,3,
1148,ulm university,yale university,0.8,3,
1172,university college cork,university college london,0.8,5,
1250,university of bonn,university of bangor,0.8,4,
1280,university of california,university of california davis,0.8,6,
1322,university of haifa,university of hawaii,0.8,4,
1328,university of hawaii,university of hawaii hilo,0.8,5,
1333,university of hull,university of guelph,0.8,4,
1401,university of ife,university of leiden,0.8,4,
1458,university of iowa,university of hawaii,0.8,4,
1461,university of iowa,university of ibadan,0.8,4,
1480,university of kent,university of denver,0.8,4,
1481,university of kent,university of kansas,0.8,4,
1528,university of lund,university of leiden,0.8,4,
1534,university of lund,university of munich,0.8,4,
1555,university of lyon,university of sydney,0.8,4,
1616,university of nevada,university of nevada reno,0.8,5,
1641,university of oslo,university of london,0.8,4,
1648,university of oslo,university of oxford,0.8,4,
1686,university of sains,university of kansas,0.8,4,
1839,university of vigo,university of vienna,0.8,4,
1843,university of wales,university of alaska,0.8,4,
87,california state university,california state university fresno,0.794117647,7,
564,field museum of natural history,american museum of natural history,0.794117647,7,
566,field museum of natural history,carnegie museum of natural history,0.794117647,7,
1584,university of massachusetts,university of massachusetts boston,0.794117647,7,
33,agricultural university,china agricultural university,0.793103448,6,*
1705,university of texas austin,university of texas arlington,0.793103448,6,
764,iowa state university,florida state university,0.791666667,5,
765,iowa state university,georgia state university,0.791666667,5,
769,iowa state university,indiana state university,0.791666667,5,
773,iowa state university,montana state university,0.791666667,5,
788,iowa state university,wichita state university,0.791666667,5,
793,kansas state university,montana state university,0.791666667,5,
904,ohio state university,arizona state university,0.791666667,5,
913,ohio state university,florida state university,0.791666667,5,
914,ohio state university,georgia state university,0.791666667,5,
932,ohio state university,wichita state university,0.791666667,5,
972,oregon state university,georgia state university,0.791666667,5,
2022,utah state university,montana state university,0.791666667,5,
2080,wesleyan university,ohio wesleyan university,0.791666667,5,
48,australian national university,anutech australian national university,0.789473684,8,
514,cornell university,bucknell university,0.789473684,4,
810,massey university,mcmaster university,0.789473684,4,
974,oxford university,stanford university,0.789473684,4,
1374,university of ife,university of essex,0.789473684,4,
1383,university of ife,university of ghent,0.789473684,4,
1390,university of ife,university of idaho,0.789473684,4,
1399,university of ife,university of leeds,0.789473684,4,
1462,university of iowa,university of idaho,0.789473684,4,
1465,university of iowa,university of otago,0.789473684,4,
1586,university of miami,university of maine,0.789473684,4,
1587,university of miami,university of mainz,0.789473684,4,
1781,university of ulm,university of miami,0.789473684,4,
1817,university of umea,university of miami,0.789473684,4,
1823,university of utah,university of tartu,0.789473684,4,
1888,university of york,university of tokyo,0.789473684,4,
2191,york university,new york university,0.789473684,4,
858,moi university,ulm university,0.785714286,3,
774,iowa state university,moscow state university,0.782608696,5,
1167,university college,university college cork,0.782608696,5,
1213,university of basel,university of barcelona,0.782608696,5,
1326,university of hamburg,university of cambridge,0.782608696,5,
1474,university of kansas,university of lancaster,0.782608696,5,
1498,university of leiden,university of leicester,0.782608696,5,
1508,university of lincoln,university of wisconsin,0.782608696,5,
1688,university of salento,university of cape town,0.782608696,5,
1866,university of wyoming,university of groningen,0.782608696,5,
2019,utah state university,kansas state university,0.782608696,5,
579,forest research institute,kerala forest research institute,0.78125,7,
1014,sw texas state university,southwest texas state university,0.78125,7,*
571,florida state university,california state university,0.777777778,6,
583,georgia state university,california state university,0.777777778,6,
1362,university of ife,university of bern,0.777777778,4,
1397,university of ife,university of kent,0.777777778,4,
1768,university of ulm,university of lyon,0.777777778,4,
1837,university of vigo,university of iowa,0.777777778,4,
1281,university of california,university of california irvine,0.774193548,7,
1283,university of california,university of california merced,0.774193548,7,
1180,university of agricultural sciences,university of agricultural science bangalore,0.772727273,10,
1204,university of alberta,university of aberdeen,0.772727273,5,
1253,university of bonn,university of botswana,0.772727273,5,
1258,university of bonn,university of konstanz,0.772727273,5,
1272,university of bristol,university of brasilia,0.772727273,5,
1297,university of delhi,university of delaware,0.772727273,5,
1298,university of delhi,university of helsinki,0.772727273,5,
1314,university of ghent,university of grenoble,0.772727273,5,
1483,university of kent,university of konstanz,0.772727273,5,
1562,university of maine,university of manitoba,0.772727273,5,
1569,university of mainz,university of manitoba,0.772727273,5,
1589,university of miami,university of michigan,0.772727273,5,
1609,university of munster,university of montreal,0.772727273,5,
1646,university of oslo,university of oklahoma,0.772727273,5,
1659,university of oslo,university of toulouse,0.772727273,5,
1709,university of tokyo,university of toulouse,0.772727273,5,
1838,university of vigo,university of victoria,0.772727273,5,
1840,university of vigo,university of virginia,0.772727273,5,
1851,university of wales,university of waterloo,0.772727273,5,
2072,wayne state university,iowa state university,0.772727273,5,
92,cary institute of ecosystem studies,cary institute of ecosystem studies,0.771428571,8,*
1583,university of massachusetts,university of massachusetts amherst,0.771428571,8,
592,helmholtz centre for environmental research ufz,helmholtz centre for environmental research ufz leipzig halle,0.770491803,14,
1175,university college of north wales,university college of north west bangor,0.769230769,9,
1276,university of british columbia,university of british columbia okanagan,0.769230769,9,
1329,university of hawaii,university of hawaii manoa,0.769230769,6,
35,agricultural university,kerala agricultural university,0.766666667,7,
37,agricultural university,punjab agricultural university,0.766666667,7,
1594,university of minnesota,university of minnesota duluth,0.766666667,7,
60,brock university,brown university ,0.764705882,4,
552,duke university,purdue university,0.764705882,4,
803,lund university,tulane university,0.764705882,4,
943,open university,boston university,0.764705882,4,
997,rice university,purdue university,0.764705882,4,
1103,ulm university,durham university,0.764705882,4,
1628,university of north carolina,university of south carolina aiken,0.764705882,8,
2157,yale university,tulane university,0.764705882,4,
2183,york university,baylor university,0.764705882,4,
2193,york university,oxford university,0.764705882,4,
1257,university of bonn,university of joensuu,0.761904762,5,
1384,university of ife,university of giessen,0.761904762,5,
1389,university of ife,university of iceland,0.761904762,5,
1485,university of kent,university of montana,0.761904762,5,
1529,university of lund,university of lincoln,0.761904762,5,
1535,university of lund,university of munster,0.761904762,5,
1536,university of lund,university of windsor,0.761904762,5,
1636,university of oslo,university of bologna,0.761904762,5,
1637,university of oslo,university of cologne,0.761904762,5,
1670,university of paris,university of arizona,0.761904762,5,
1671,university of paris,university of bristol,0.761904762,5,
1714,university of tours,university of houston,0.761904762,5,
1716,university of tours,university of toronto,0.761904762,5,
1736,university of ulm,university of alabama,0.761904762,5,
1800,university of ulm,university of uppsala,0.761904762,5,
1856,university of warwick,university of waikato,0.761904762,5,
1889,university of york,university of toronto,0.761904762,5,
57,boise state university,illinois state university,0.76,6,
608,idaho state university,colorado state university,0.76,6,
763,iowa state university,colorado state university,0.76,6,
768,iowa state university,illinois state university,0.76,6,
771,iowa state university,michigan state university,0.76,6,
779,iowa state university,oklahoma state university,0.76,6,
912,ohio state university,colorado state university,0.76,6,
916,ohio state university,illinois state university,0.76,6,
922,ohio state university,oklahoma state university,0.76,6,
971,oregon state university,colorado state university,0.76,6,
1621,university of new york,university of new orleans,0.76,6,
2026,utah state university,oklahoma state university,0.76,6,
2033,utah state university,sw texas state university,0.76,6,
2070,wayne state university,delaware state university,0.76,6,
2079,weber state university,delaware state university,0.76,6,
577,forest research institute,finnish forest research institute,0.757575758,8,
1695,university of south carolina,university of south carolina columbia,0.756756757,9,
56,boise state university,humbolt state university,0.75,6,
609,idaho state university,florida state university,0.75,6,
621,idaho state university,wichita state university,0.75,6,
766,iowa state university,humbolt state university,0.75,6,
791,kansas state university,indiana state university,0.75,6,
813,michigan state university,appalachian state university,0.75,7,
843,moi university,kyoto university,0.75,4,
863,nancy university,henan university,0.75,4,
915,ohio state university,humbolt state university,0.75,6,
935,ohio university,kyoto university,0.75,4,
945,open university,brown university,0.75,4,
1069,texas state university,montana state university,0.75,6,
1208,university of antwerp,university of canterbury,0.75,6,
1225,university of bern,university of bangor,0.75,5,
1238,university of bern,university of denver,0.75,5,
1277,university of british columbia,university of british columbia vancouver,0.75,10,
1310,university of georgia,university of georgia athens,0.75,7,
1361,university of ife,university of bergen,0.75,5,
1364,university of ife,university of bremen,0.75,5,
1370,university of ife,university of denver,0.75,5,
1375,university of ife,university of exeter,0.75,5,
1386,university of ife,university of guelph,0.75,5,
1388,university of ife,university of ibadan,0.75,5,
1404,university of ife,university of leuven,0.75,5,
1422,university of ife,university of oregon,0.75,5,
1427,university of ife,university of quebec,0.75,5,
1432,university of ife,university of regina,0.75,5,
1448,university of ife,university of vienna,0.75,5,
1503,university of lincoln,university of cincinnati,0.75,6,
1683,university of regina,university of regensburg,0.75,6,
1697,university of stirling,university of birmingham,0.75,6,
1738,university of ulm,university of alaska,0.75,5,
1759,university of ulm,university of leuven,0.75,5,
1784,university of ulm,university of milano,0.75,5,
1794,university of ulm,university of munich,0.75,5,
1801,university of ulm,university of urbino,0.75,5,
1857,university of washington,university of washington seattle,0.75,8,
1865,university of wyoming,university of birmingham,0.75,6,
1867,university of wyoming,university of washington,0.75,6,
1886,university of york,university of oregon,0.75,5,
1931,usfs,usgs,0.75,1,
2016,utah state university,humbolt state university,0.75,6,
2017,utah state university,indiana state university,0.75,6,
2035,utah state university,wichita state university,0.75,6,
2071,wayne state university,indiana state university,0.75,6,
2075,wayne state university,montana state university,0.75,6,
2119,yale university,laval university,0.75,4,
36,agricultural university,nanjing agricultural university,0.741935484,8,
1003,royal botanic gardens kew,royal botanic gardens melbourne,0.741935484,8,
1861,university of wisconsin,university of wisconsin madison,0.741935484,8,
758,iowa state university,california state university,0.740740741,7,
931,ohio state university,washington state university,0.740740741,7,
1202,university of alaska,university of alaska museum,0.740740741,7,
1308,university of exeter,university of exeter penryn,0.740740741,7,
1895,university of zurich,university of zurich irchel,0.740740741,7,
780,iowa state university,oregon state university,0.739130435,6,
899,northeastern univ,northeastern university,0.739130435,6,
969,oregon state univ,oregon state university,0.739130435,6,
1214,university of basel,university of bielefeld,0.739130435,6,
1226,university of bern,university of barcelona,0.739130435,6,
1255,university of bonn,university of hong kong,0.739130435,6,
1363,university of ife,university of bielefeld,0.739130435,6,
1563,university of maine,university of minnesota,0.739130435,6,
1607,university of munster,university of amsterdam,0.739130435,6,
1680,university of reading,university of edinburgh,0.739130435,6,
1713,university of toronto,university of trondheim,0.739130435,6,
1859,university of windsor,university of innsbruck,0.739130435,6,
600,henan university,wesleyan university,0.736842105,5,
1369,university of ife,university of delhi,0.736842105,5,
1438,university of ife,university of texas,0.736842105,5,
1468,university of iowa,university of wales,0.736842105,5,
1624,university of north carolina,university of north carolina charlotte,0.736842105,10,
1754,university of ulm,university of leeds,0.736842105,5,
1769,university of ulm,university of maine,0.736842105,5,
1770,university of ulm,university of mainz,0.736842105,5,
1805,university of umea,university of maine,0.736842105,5,
1806,university of umea,university of mainz,0.736842105,5,
1617,university of new england,university of new england armidale,0.735294118,9,
1454,university of illinois,university of illinois chicago,0.733333333,8,
612,idaho state university,louisiana state university,0.730769231,7,
618,idaho state university,san diego state university,0.730769231,7,
770,iowa state university,louisiana state university,0.730769231,7,
792,kansas state university,louisiana state university,0.730769231,7,
925,ohio state university,san diego state university,0.730769231,7,
973,oregon state university,san diego state university,0.730769231,7,
1703,university of texas,university of texas austin,0.730769231,7,
2020,utah state university,louisiana state university,0.730769231,7,
1212,university of basel,university of adelaide,0.727272727,6,
1229,university of bern,university of bordeaux,0.727272727,6,
1252,university of bonn,university of bordeaux,0.727272727,6,
1268,university of bonn,university of montreal,0.727272727,6,
1278,university of calgary,university of malaysia,0.727272727,6,
1279,university of california,university of california berkeley,0.727272727,9,
1316,university of ghent,university of kentucky,0.727272727,6,
1334,university of hull,university of helsinki,0.727272727,6,
1360,university of ife,university of adelaide,0.727272727,6,
1486,university of kent,university of montreal,0.727272727,6,
1588,university of miami,university of manitoba,0.727272727,6,
1603,university of munich,university of michigan,0.727272727,6,
1664,university of oulu,university of oklahoma,0.727272727,6,
1701,university of texas,university of tasmania,0.727272727,6,
1796,university of ulm,university of plymouth,0.727272727,6,
1873,university of york,university of bordeaux,0.727272727,6,
797,kyoto university,waikato university,0.722222222,5,
828,moi university,clemson university,0.722222222,5,
837,moi university,hampton university,0.722222222,5,
948,open university,clemson university,0.722222222,5,
953,open university,hampton university,0.722222222,5,
1153,unity college,university college,0.722222222,5,
2100,yale university,colgate university,0.722222222,5,
613,idaho state university,michigan state university,0.72,7,
1168,university college,university college dublin,0.72,7,
1169,university college,university college london,0.72,7,
1216,university of bergen,free university of berlin,0.72,7,
1220,university of bern,free university of berlin,0.72,7,
2021,utah state university,michigan state university,0.72,7,
2076,wayne state university,portland state university,0.72,7,
1863,university of wisconsin,university of wisconsin parkside,0.71875,9,
1625,university of north carolina,university of north carolina greensboro,0.717948718,11,
1626,university of north carolina,university of north carolina wilmington,0.717948718,11,
1185,university of agriculture,university of agricultural sciences,0.714285714,10,
1232,university of bern,university of bristol,0.714285714,6,
1371,university of ife,university of dresden,0.714285714,6,
1378,university of ife,university of florida,0.714285714,6,
1396,university of ife,university of joensuu,0.714285714,6,
1402,university of ife,university of leipzig,0.714285714,6,
1430,university of ife,university of reading,0.714285714,6,
1467,university of iowa,university of waikato,0.714285714,6,
1469,university of iowa,university of warwick,0.714285714,6,
1476,university of kent,university of antwerp,0.714285714,6,
1553,university of lyon,university of montana,0.714285714,6,
1640,university of oslo,university of florida,0.714285714,6,
1742,university of ulm,university of alberta,0.714285714,6,
1747,university of ulm,university of florida,0.714285714,6,
1748,university of ulm,university of glasgow,0.714285714,6,
1749,university of ulm,university of hamburg,0.714285714,6,
1760,university of ulm,university of lincoln,0.714285714,6,
1795,university of ulm,university of munster,0.714285714,6,
1803,university of ulm,university of utrecht,0.714285714,6,
1818,university of umea,university of reading,0.714285714,6,
1831,university of vermont,university of montana,0.714285714,6,
2008,utah state university,austin peay state university,0.714285714,8,
88,california state university,california state university san marcos,0.710526316,11,
1592,university of michigan,university of michigan dearborn,0.709677419,9,
610,idaho state university,georgia state university,0.708333333,7,
1075,texas state university,wichita state university,0.708333333,7,
1219,university of bergen,university of regensburg,0.708333333,7,
1227,university of bern,university of birmingham,0.708333333,7,
1242,university of bern,university of peradeniya,0.708333333,7,
1271,university of bremen,university of regensburg,0.708333333,7,
1561,university of maine,university of manchester,0.708333333,7,
1585,university of miami,university of birmingham,0.708333333,7,
1602,university of munich,university of manchester,0.708333333,7,
1608,university of munster,university of canterbury,0.708333333,7,
1632,university of oregon,university of regensburg,0.708333333,7,
1645,university of oslo,university of louisville,0.708333333,7,
1660,university of oslo,university of wollongong,0.708333333,7,
1678,university of quebec,university of queensland,0.708333333,7,
1715,university of tours,university of louisville,0.708333333,7,
1848,university of wales,university of wageningen,0.708333333,7,
2006,utah state university,arizona state university,0.708333333,7,
2014,utah state university,florida state university,0.708333333,7,
2015,utah state university,georgia state university,0.708333333,7,
578,forest research institute,forest research lnstitute malaysia,0.705882353,10,
821,moi university,bangor university,0.705882353,5,
822,moi university,baylor university,0.705882353,5,
825,moi university,boston university,0.705882353,5,
1092,ulm university,auburn university,0.705882353,5,
1114,ulm university,kyushu university,0.705882353,5,
1119,ulm university,mcgill university,0.705882353,5,
1131,ulm university,purdue university,0.705882353,5,
1284,university of california,university of california riverside,0.705882353,10,
1285,university of california,university of california san diego,0.705882353,10,
2182,york university,bangor university,0.705882353,5,
907,ohio state university,california state university,0.703703704,8,
919,ohio state university,new mexico state university,0.703703704,8,
1197,university of alabama,university of alaska museum,0.703703704,8,
1620,university of new york,university of new brunswick,0.703703704,8,
1704,university of texas,university of texas el paso,0.703703704,8,
1629,university of north carolina,university of south carolina columbia,0.702702703,11,
1410,university of ife,university of nevada,0.7,6,
1623,university of north carolina,university of north carolina chapel hill,0.7,12,
1756,university of ulm,university of leiden,0.7,6,
1762,university of ulm,university of london,0.7,6,
2133,yale university,newcastle university,0.7,6,
32,agricultural university,agricultural university of norway,0.696969697,10,
1593,university of minnesota,university of minnesota crookston,0.696969697,10,
1862,university of wisconsin,university of wisconsin milwaukee,0.696969697,10,
1187,university of akron,university of groningen,0.695652174,7,
1192,university of akron,university of trondheim,0.695652174,7,
1243,university of bern,university of tennessee,0.695652174,7,
1263,university of bonn,university of minnesota,0.695652174,7,
1270,university of bonn,university of tennessee,0.695652174,7,
1400,university of ife,university of leicester,0.695652174,7,
1405,university of ife,university of liverpool,0.695652174,7,
1434,university of ife,university of sheffield,0.695652174,7,
1488,university of kent,university of tennessee,0.695652174,7,
1526,university of lund,university of lancaster,0.695652174,7,
1542,university of lyon,university of groningen,0.695652174,7,
1543,university of lyon,university of hong kong,0.695652174,7,
1556,university of lyon,university of trondheim,0.695652174,7,
1570,university of mainz,university of minnesota,0.695652174,7,
1658,university of oslo,university of stockholm,0.695652174,7,
1836,university of vigo,university of gottingen,0.695652174,7,
85,california state university,california state university bakersfield,0.692307692,12,
782,iowa state university,san diego state university,0.692307692,8,
1324,university of haifa,university of hawaii manoa,0.692307692,8,
1842,university of waikato,university of saskatchewan,0.692307692,8,
2073,wayne state university,louisiana state university,0.692307692,8,
794,kansas state university,pennsylvania state university,0.689655172,9,
921,ohio state university,north dakota state university,0.689655172,9,
927,ohio state university,south dakota state university,0.689655172,9,
1294,university of cologne,university of colorado denver,0.689655172,9,
1307,university of exeter,university of exeter cornwall,0.689655172,9,
2028,utah state university,south dakota state university,0.689655172,9,
546,desert research institute,kerala forest research institute,0.6875,10,
1072,texas state university,southwest texas state university,0.6875,10,
1116,ulm university,laval university,0.6875,5,
1138,ulm university,tartu university,0.6875,5,
1618,university of new york,cuny city university of new york,0.6875,10,
1287,university of california,university of california santa cruz,0.685714286,11,
508,clark university,wrcoclaw university,0.684210526,6,
553,duke university,roskilde university,0.684210526,6,
554,duke university,syracuse university,0.684210526,6,
595,henan university,lakehead university,0.684210526,6,
829,moi university,columbia university,0.684210526,6,
839,moi university,hokkaido university,0.684210526,6,
933,ohio university,catholic university,0.684210526,6,
939,ohio university,st louis university,0.684210526,6,
947,open university,carleton university,0.684210526,6,
989,rice university,imperial university,0.684210526,6,
991,rice university,la trobe university,0.684210526,6,
993,rice university,makarere university,0.684210526,6,
1085,trier university,mcmaster university,0.684210526,6,
1097,ulm university,bucknell university,0.684210526,6,
1129,ulm university,plymouth university,0.684210526,6,
1630,university of north dakota,university of north dakota grand forks,0.684210526,12,
1691,university of south carolina,university of north carolina charlotte,0.684210526,12,
2121,yale university,marshall university,0.684210526,6,
2165,yale university,wesleyan university,0.684210526,6,
2194,york university,stanford university,0.684210526,6,
1188,university of akron,university of konstanz,0.681818182,7,
1230,university of bern,university of brasilia,0.681818182,7,
1240,university of bern,university of kentucky,0.681818182,7,
1335,university of hull,university of illinois,0.681818182,7,
1359,university of ife,university of aberdeen,0.681818182,7,
1368,university of ife,university of delaware,0.681818182,7,
1379,university of ife,university of freiburg,0.681818182,7,
1385,university of ife,university of grenoble,0.681818182,7,
1387,university of ife,university of helsinki,0.681818182,7,
1391,university of ife,university of illinois,0.681818182,7,
1425,university of ife,university of pretoria,0.681818182,7,
1544,university of lyon,university of konstanz,0.681818182,7,
1554,university of lyon,university of montreal,0.681818182,7,
1743,university of ulm,university of alicante,0.681818182,7,
1750,university of ulm,university of illinois,0.681818182,7,
1771,university of ulm,university of malaysia,0.681818182,7,
1774,university of ulm,university of maryland,0.681818182,7,
1807,university of umea,university of malaysia,0.681818182,7,
1809,university of umea,university of manitoba,0.681818182,7,
1810,university of umea,university of maryland,0.681818182,7,
1824,university of utah,university of tasmania,0.681818182,7,
