JOURNAL,YEAR,VOLUME,ISSUE,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,INST,COUNTRY,GENDER,CATEGORY,NOTES
FUNECOL,2015,29,1,associate editor,Katie,,Field,Katie Field,Sheffield,England,F,SE,
FUNECOL,2007,21,2,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Keith,W,Sockman,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2005,19,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2006,20,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2007,21,2,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2008,22,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2009,23,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2010,24,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2011,25,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2012,26,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2013,27,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2014,28,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2015,29,1,editor,Ken,,Thompson,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2006,20,1,associate editor,Ken,,Wilson,Ken Wilson,Lancaster,England,M,SE,
FUNECOL,2007,21,2,associate editor,Ken,,Wilson,Ken Wilson,Lancaster,England,M,SE,
FUNECOL,2008,22,1,associate editor,Ken,,Wilson,Ken Wilson,Lancaster,England,M,SE,
FUNECOL,2009,23,1,associate editor,Ken,,Wilson,Ken Wilson,Lancaster,England,M,SE,
FUNECOL,2008,22,1,associate editor,Kenneth,,Anthony,Kenneth Anthony,Queensland,Australia,M,SE,
FUNECOL,2009,23,1,associate editor,Kenneth,,Anthony,Kenneth Anthony,Queensland,Australia,M,SE,
FUNECOL,1999,13,1,editor,Kevin,,Gaston,Kevin Gaston,Sheffield,England,M,EIC,
FUNECOL,2000,14,1,editor,Kevin,,Gaston,Kevin Gaston,Sheffield,England,M,EIC,
FUNECOL,2001,15,1,editor,Kevin,,Gaston,Kevin Gaston,Sheffield,England,M,EIC,
FUNECOL,2002,16,1,editor,Kevin,,Gaston,Kevin Gaston,Sheffield,England,M,EIC,
FUNECOL,2003,17,1,editor,Kevin,,Gaston,Kevin Gaston,Sheffield,England,M,EIC,
FUNECOL,2004,18,1,editor,Kevin,,Gaston,Kevin Gaston,Sheffield,England,M,EIC,
FUNECOL,2005,19,1,editor,Kevin,,Gaston,Kevin Gaston,Sheffield,England,M,EIC,
FUNECOL,2006,20,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Kevin,J,McGraw,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Kwang,Pum,Lee,Kwang Pum Lee,Seoul,Republic of Korea,M,SE,
FUNECOL,2014,28,1,associate editor,Kwang,Pum,Lee,Kwang Pum Lee,Seoul,Republic of Korea,M,SE,
FUNECOL,2015,29,1,associate editor,Kwang,Pum,Lee,Kwang Pum Lee,Seoul,Republic of Korea,M,SE,
FUNECOL,2006,20,1,associate editor,Lawren,,Sack,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Lawren,,Sack,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Lawren,,Sack,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Lawren,,Sack,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Lawren,,Sack,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Lawren,,Sack,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Lawren,,Sack,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Lawren,,Sack,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2005,19,1,editorial review board,Lloyd,S,Peck,Lloyd S Peck,Cambridge,England,M,SE,
FUNECOL,2007,21,2,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2008,22,1,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2009,23,1,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2010,24,1,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2011,25,1,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2012,26,1,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2013,27,1,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2014,28,1,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2015,29,1,associate editor,Lourens,,Poorter,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2011,25,1,guest editor,Lynn,B,Martin,Lynn B Martin,South Florida,USA,F,,???
FUNECOL,2011,25,1,associate editor,Lynn,B,Martin,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Lynn,B,Martin,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Lynn,B,Martin,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Lynn,B,Martin,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Lynn,B,Martin,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Manfred,,Ayasse,Manfred Ayasse,Ulm,Germany,M,SE,
FUNECOL,2014,28,1,associate editor,Manfred,,Ayasse,Manfred Ayasse,Ulm,Germany,M,SE,
FUNECOL,2015,29,1,associate editor,Manfred,,Ayasse,Manfred Ayasse,Ulm,Germany,M,SE,
FUNECOL,2012,26,1,associate editor,Marc,T,Johnson,Marc T Johnson,Toronto,Canada,M,SE,
FUNECOL,2013,27,1,associate editor,Marc,T,Johnson,Marc T Johnson,Toronto,Canada,M,SE,
FUNECOL,2014,28,1,associate editor,Marc,T,Johnson,Marc T Johnson,Toronto,Canada,M,SE,
FUNECOL,2006,20,1,associate editor,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Amsterdam,Netherlands,M,SE,
FUNECOL,2007,21,2,associate editor,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Amsterdam,Netherlands,M,SE,
FUNECOL,2008,22,1,associate editor,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Amsterdam,Netherlands,M,SE,
FUNECOL,2009,23,1,associate editor,Marek,,Konarzewski,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2010,24,1,associate editor,Marek,,Konarzewski,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2011,25,1,associate editor,Marek,,Konarzewski,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2012,26,1,associate editor,Marek,,Konarzewski,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2013,27,1,associate editor,Marek,,Konarzewski,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2014,28,1,associate editor,Marek,,Konarzewski,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2015,29,1,associate editor,Marek,,Konarzewski,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2006,20,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2007,21,2,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2008,22,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2009,23,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2010,24,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2011,25,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2012,26,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2013,27,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2014,28,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2015,29,1,associate editor,Maria,JI,Briones,Maria JI Briones,Vigo,Spain,F,SE,
FUNECOL,2001,15,1,editorial review board,Mark,R,Macnair,Mark R Macnair,Exeter,England,M,SE,
FUNECOL,2002,16,1,editorial review board,Mark,R,Macnair,Mark R Macnair,Exeter,England,M,SE,
FUNECOL,2003,17,1,editorial review board,Mark,R,Macnair,Mark R Macnair,Exeter,England,M,SE,
FUNECOL,2004,18,1,editorial review board,Mark,R,Macnair,Mark R Macnair,Exeter,England,M,SE,
FUNECOL,2005,19,1,editorial review board,Mark,R,Macnair,Mark R Macnair,Exeter,England,M,SE,
FUNECOL,2007,21,2,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Mark,,Tjoelker,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Markku,,Larjavaara,Markku Larjavaara,Helsinki,Finland,M,SE,
FUNECOL,2001,15,1,editorial review board,Martin,Green,Barker,Martin Green Barker,Aberdeen,Scotland,M,SE,
FUNECOL,2002,16,1,editorial review board,Martin,Green,Barker,Martin Green Barker,Aberdeen,Scotland,M,SE,
FUNECOL,2003,17,1,editorial review board,Martin,Green,Barker,Martin Green Barker,Aberdeen,Scotland,M,SE,
FUNECOL,2004,18,1,editorial review board,Martin,Green,Barker,Martin Green Barker,Aberdeen,Scotland,M,SE,
FUNECOL,2005,19,1,editorial review board,Martin,Green,Barker,Martin Green Barker,Aberdeen,Scotland,M,SE,
FUNECOL,1987,1,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1988,2,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1989,3,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1990,4,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1991,5,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1992,6,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1993,7,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1994,8,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1995,9,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1996,10,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1997,11,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1998,12,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,1999,13,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,2000,14,1,editorial review board,Martyn,M,Caldwell,Martyn M Caldwell,Utah,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Matthew,,Turnbull,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2009,23,1,associate editor,Matthew,,Turnbull,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2010,24,1,associate editor,Matthew,,Turnbull,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2011,25,1,associate editor,Matthew,,Turnbull,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2012,26,1,associate editor,Matthew,,Turnbull,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2013,27,1,associate editor,Matthew,,Turnbull,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2014,28,1,associate editor,Matthew,,Turnbull,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2015,29,1,associate editor,Matthew,,Turnbull,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2014,28,1,associate editor,Maud,CO,Ferrari,Maud CO Ferrari,Saskatchewan,Canada,F,SE,
FUNECOL,2015,29,1,associate editor,Maud,CO,Ferrari,Maud CO Ferrari,Saskatchewan,Canada,F,SE,
FUNECOL,2006,20,1,associate editor,Michael,J,Angilletta,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Michael,J,Angilletta,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Michael,J,Angilletta,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Michael,J,Angilletta,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Michael,J,Angilletta,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Michael,J,Angilletta,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Michael,,Pfrender,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Michael,,Pfrender,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Michael,,Pfrender,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Michael,,Pfrender,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Michael,,Pfrender,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2006,20,1,associate editor,Michael,T,Siva-Jothy,Michael T Siva-Jothy,Sheffield,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Michael,T,Siva-Jothy,Michael T Siva-Jothy,Sheffield,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Michael,T,Siva-Jothy,Michael T Siva-Jothy,Sheffield,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Natalia,,Norden,Natalia Norden,Bogota,Colombia,F,SE,
FUNECOL,2012,26,1,associate editor,Nick,J,Ostle,Nick J Ostle,Lancaster,England,M,SE,
FUNECOL,2013,27,1,associate editor,Nick,J,Ostle,Nick J Ostle,Lancaster,England,M,SE,
FUNECOL,2010,24,1,associate editor,Niels,PR,Anten,Niels PR Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2011,25,1,associate editor,Niels,PR,Anten,Niels PR Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2012,26,1,associate editor,Niels,PR,Anten,Niels PR Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2013,27,1,associate editor,Niels,PR,Anten,Niels PR Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2014,28,1,associate editor,Niels,PR,Anten,Niels PR Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2015,29,1,associate editor,Niels,PR,Anten,Niels PR Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2001,15,1,editorial review board,Owen,K,Atkin,Owen K Atkin,York,England,M,SE,
FUNECOL,2002,16,1,editorial review board,Owen,K,Atkin,Owen K Atkin,York,England,M,SE,
FUNECOL,2003,17,1,editorial review board,Owen,K,Atkin,Owen K Atkin,York,England,M,SE,
FUNECOL,2004,18,1,editorial review board,Owen,K,Atkin,Owen K Atkin,York,England,M,SE,
FUNECOL,2005,19,1,editorial review board,Owen,K,Atkin,Owen K Atkin,York,England,M,SE,
FUNECOL,2006,20,1,associate editor,Owen,K,Atkin,Owen K Atkin,York,England,M,SE,
FUNECOL,2004,18,1,editorial review board,Owen,L,Petchey,Owen L Petchey,Sheffield,England,M,SE,
FUNECOL,2005,19,1,editorial review board,Owen,L,Petchey,Owen L Petchey,Sheffield,England,M,SE,
FUNECOL,2006,20,1,associate editor,Owen,L,Petchey,Owen L Petchey,Sheffield,England,M,SE,
FUNECOL,2007,21,2,associate editor,Owen,L,Petchey,Owen L Petchey,Sheffield,England,M,SE,
FUNECOL,2008,22,1,associate editor,Owen,L,Petchey,Owen L Petchey,Sheffield,England,M,SE,
FUNECOL,2010,24,1,associate editor,Pawel,,Koteja,Pawel Koteja,Krakow,Poland,M,SE,
FUNECOL,2011,25,1,associate editor,Pawel,,Koteja,Pawel Koteja,Krakow,Poland,M,SE,
FUNECOL,2006,20,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2007,21,2,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2008,22,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2009,23,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2010,24,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2011,25,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2012,26,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2013,27,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2014,28,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2015,29,1,associate editor,Peeter,,Horak,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2009,23,1,associate editor,Peter,C,Wainwright,Peter C Wainwright,California,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Peter,C,Wainwright,Peter C Wainwright,California,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Peter,C,Wainwright,Peter C Wainwright,California,USA,M,SE,
FUNECOL,1987,1,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1988,2,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1989,3,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1990,4,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1991,5,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1992,6,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1993,7,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1994,8,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1995,9,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1996,10,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1997,11,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1998,12,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,1999,13,1,editor,Peter,,Calow,Peter Calow,Sheffield,England,M,EIC,
FUNECOL,2006,20,1,associate editor,Peter,H,Niewiarowski,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Peter,H,Niewiarowski,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Peter,H,Niewiarowski,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Peter,H,Niewiarowski,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Peter,H,Niewiarowski,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Peter,H,Niewiarowski,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,1987,1,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1988,2,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1989,3,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1990,4,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1991,5,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1992,6,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1993,7,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1994,8,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1995,9,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1996,10,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1997,11,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1998,12,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,1999,13,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,2000,14,1,editorial review board,Peter,J,Grubb,Peter J Grubb,Cambridge,England,M,SE,
FUNECOL,2006,20,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2007,21,2,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2008,22,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2009,23,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2010,24,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2011,25,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2012,26,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2013,27,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2014,28,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,2015,29,1,associate editor,Peter,,Mayhew,Peter Mayhew,York,England,M,SE,
FUNECOL,1987,1,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1988,2,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1989,3,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1990,4,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1991,5,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1992,6,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1993,7,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1994,8,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1995,9,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1996,10,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1997,11,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1998,12,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,1999,13,1,editorial review board,Peter,W,Hochachka,Peter W Hochachka,Vancouver,Canada,M,SE,
FUNECOL,2006,20,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2007,21,2,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2008,22,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2009,23,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2010,24,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2011,25,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2012,26,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2013,27,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
