JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,NOTES
JECOL,2009,97,1,3237,Rene,,VanDerWal,Rene VanDerWal,AE,AE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2010,98,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2011,99,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2012,100,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2013,101,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2014,102,1,2406,Matt,,Heard,Matt Heard,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2014,102,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2014,102,1,1118,Frida,,Piper,Frida Piper,SE,SE,CIEP,NA,NA,NA,Chile,CHL,
JECOL,2014,102,1,2408,Martin,,Heil,Martin Heil,SE,SE,CINVESTAV,NA,NA,NA,Mexico,MEX,
JECOL,2014,102,1,3922,Melinda,,Smith,Melinda Smith,SE,SE,Colorado State University,NA,NA,NA,USA,USA,
JECOL,2005,93,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,NA,NA,NA,Australia,AUS,
JECOL,2006,94,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,NA,NA,NA,Australia,AUS,
JECOL,2007,95,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,NA,NA,NA,Australia,AUS,
JECOL,2008,96,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,NA,NA,NA,Australia,AUS,
JECOL,2009,97,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,NA,NA,NA,Australia,AUS,
JECOL,2011,99,1,2938,Peter,,Thrall,Peter Thrall,SE,SE,CSIRO Plant Industry,NA,NA,NA,Australia,AUS,
JECOL,2012,100,1,2938,Peter,,Thrall,Peter Thrall,SE,SE,CSIRO Plant Industry,NA,NA,NA,Australia,AUS,
JECOL,2013,101,1,2938,Peter,,Thrall,Peter Thrall,SE,SE,CSIRO Plant Industry,NA,NA,NA,Australia,AUS,
JECOL,2005,93,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2005,93,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2006,94,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2006,94,1,1293,Hans,,Cornelissen,Hans Cornelissen,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2006,94,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2007,95,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2007,95,1,1293,Hans,,Cornelissen,Hans Cornelissen,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2007,95,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2008,96,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2008,96,1,1293,Hans,,Cornelissen,Hans Cornelissen,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2008,96,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2009,97,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
JECOL,2009,97,1,1293,Hans,,Cornelissen,Hans Cornelissen,SE,SE,Free University Amsterdam,NA,NA,NA,Netherlands,NLD,
