JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,OLD_INST,INST,UNIT,CITY,STATE,COUNTRY,geo.code
OIKOS,2010,119,1,3185,Robin,,Pakeman,Robin Pakeman,Subject.Editor,SE,,,,Leeds,,UK,GBR
OIKOS,2010,119,1,3228,Richard,,Stevens,Richard Stevens,Subject.Editor,SE,,,,Baton Rouge,LA,USA,USA
OIKOS,2010,119,1,3287,Stan,,Boutin,Stan Boutin,Subject.Editor,SE,,,,Edmonton,Alberta,Canada,CAN
OIKOS,2010,119,1,3514,Tim,,Benton,Tim Benton,Deputy.EIC,EIC,,,,Leeds,,UK,GBR
OIKOS,2010,119,1,3514,Tim,,Benton,Tim Benton,Subject.Editor,SE,,,,Leeds,,UK,GBR
OIKOS,2010,119,1,3550,Tadashi,,Fukami,Tadashi Fukami,Subject.Editor,SE,,,,Stanford,CA,USA,USA
OIKOS,2010,119,1,3581,Tiffany,,Knight,Tiffany Knight,Subject.Editor,SE,,,,Saint Louis,MO,USA,USA
OIKOS,2010,119,1,3649,Thomas,,Valone,Thomas Valone,Subject.Editor,SE,,,,Saint Louis,MO,USA,USA
OIKOS,2010,119,1,3659,Thorsten,,Wiegand,Thorsten Wiegand,Subject.Editor,SE,,,,Leipzig,,Germany,DEU
OIKOS,2010,119,1,3665,Ulrich,,Brose,Ulrich Brose,Subject.Editor,SE,,,,Darmstadt,,Germany,DEU
OIKOS,2010,119,1,3814,Wim,,VanDerPutten,Wim VanDerPutten,Subject.Editor,SE,,,,Heteren,,Netherlands,NLD
OIKOS,2010,119,1,3870,Dustin,,Marshall,Dustin Marshall,Subject.Editor,SE,,,,Queensland,,Australia,AUS
OIKOS,2010,119,1,3888,Jeremy,W,Fox,Jeremy W Fox,Subject.Editor,SE,,,,Calgary,Alberta,Canada,CAN
OIKOS,2010,119,1,3910,Justin,,Travis,Justin Travis,Subject.Editor,SE,,,,Aberdeen,,Scotland,GBR
OIKOS,2011,120,1,124,Anders,,Klemetsen,Anders Klemetsen,Subject.Editor,SE,,,,,,Norway,NOR
OIKOS,2011,120,1,217,Anna,,Traveser,Anna Traveser,Subject.Editor,SE,,,,,,Spain,ESP
OIKOS,2011,120,1,288,Brad,,Hawkins,Brad Hawkins,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,514,Chris,,Lortie,Chris Lortie,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2011,120,1,570,Chrsiter,,Solbrek,Chrsiter Solbrek,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2011,120,1,646,David,,Chalcraft,David Chalcraft,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,713,Daniel,,Gruner,Daniel Gruner,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,838,Daniel,,Reuman,Daniel Reuman,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2011,120,1,898,Diego,,Vazquez,Diego Vazquez,Subject.Editor,SE,,,,,,Argentina,ARG
OIKOS,2011,120,1,942,Enrique,,Chaneton,Enrique Chaneton,Subject.Editor,SE,,,,,,Argentina,ARG
OIKOS,2011,120,1,1025,Eric,,Seabloom,Eric Seabloom,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,1138,Frank,van,Veen,Frank van Veen,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2011,120,1,1142,Franz,,Weissing,Franz Weissing,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2011,120,1,1339,Hamish,,McCallum,Hamish McCallum,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2011,120,1,1359,Heikki,,Setala,Heikki Setala,Subject.Editor,SE,,,,,,Finland,FIN
OIKOS,2011,120,1,1445,Joseph,,Bailey,Joseph Bailey,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,1474,Jaobus,,Boomsma,Jaobus Boomsma,Subject.Editor,SE,,,,,,Denmark,DNK
OIKOS,2011,120,1,1552,Jennifer,,Dunne,Jennifer Dunne,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,1846,James,D,Roth,James D Roth,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,1850,Jennifer,,Rudgers,Jennifer Rudgers,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,1866,Jonathan,,Shurin,Jonathan Shurin,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2011,120,1,1918,Jotaro,,Urabe,Jotaro Urabe,Subject.Editor,SE,,,,,,Japan,JPN
OIKOS,2011,120,1,1923,Jan,,VanGils,Jan VanGils,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2011,120,1,1932,John,,Vucetich,John Vucetich,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,2023,Karin,,Johst,Karin Johst,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2011,120,1,2119,Lonnie,W,Aarsen,Lonnie W Aarsen,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2011,120,1,2283,Mathew,,Ayres,Mathew Ayres,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,2304,Mike,,Bonsall,Mike Bonsall,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2011,120,1,2530,Martin,,Quigley,Martin Quigley,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,2567,Martin,,Solan,Martin Solan,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2011,120,1,2590,Mark,,Vellend,Mark Vellend,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,2594,Matthijs,,Vos,Matthijs Vos,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2011,120,1,2819,Paulo,,Guimaraes,Paulo Guimaraes,Subject.Editor,SE,,,,,,Brazil,BRA
OIKOS,2011,120,1,3053,Rampal,,Etienne,Rampal Etienne,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2011,120,1,3185,Robin,,Pakeman,Robin Pakeman,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2011,120,1,3205,Robin,,Robinson,Robin Robinson,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2011,120,1,3228,Richard,,Stevens,Richard Stevens,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,3259,Regino,,Zamora,Regino Zamora,Subject.Editor,SE,,,,,,Spain,ESP
OIKOS,2011,120,1,3265,Stefano,,Allesina,Stefano Allesina,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,3287,Stan,,Boutin,Stan Boutin,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2011,120,1,3514,Tim,,Benton,Tim Benton,EIC,EIC,,,,,,UK,GBR
OIKOS,2011,120,1,3514,Tim,,Benton,Tim Benton,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2011,120,1,3659,Thorsten,,Wiegand,Thorsten Wiegand,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2011,120,1,3665,Ulrich,,Brose,Ulrich Brose,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2011,120,1,3813,Werner,,Ulrich,Werner Ulrich,Subject.Editor,SE,,,,,,Poland,POL
OIKOS,2011,120,1,3814,Wim,,VanDerPutten,Wim VanDerPutten,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2011,120,1,3870,Dustin,,Marshall,Dustin Marshall,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2011,120,1,3888,Jeremy,W,Fox,Jeremy W Fox,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2011,120,1,3901,Jonathan,W,Moore,Jonathan W Moore,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2011,120,1,3910,Justin,,Travis,Justin Travis,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2011,120,1,3946,Tom,,Webb,Tom Webb,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2012,121,1,217,Anna,,Traveser,Anna Traveser,Subject.Editor,SE,,,,,,Spain,ESP
OIKOS,2012,121,1,253,Ben,,Chapman,Ben Chapman,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2012,121,1,268,Bruno,,Ernande,Bruno Ernande,Subject.Editor,SE,,,,,,France,FRA
OIKOS,2012,121,1,283,Bente,,Grae,Bente Grae,Subject.Editor,SE,,,,,,Norway,NOR
OIKOS,2012,121,1,514,Chris,,Lortie,Chris Lortie,Deputy.EIC,EIC,,,,,,Canada,CAN
OIKOS,2012,121,1,514,Chris,,Lortie,Chris Lortie,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2012,121,1,519,Carlos,,Malian,Carlos Malian,Subject.Editor,SE,,,,,,Switzerland,CHE
OIKOS,2012,121,1,564,Carry,Le,Roy,Carry Le Roy,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,575,Christopher,,Swan,Christopher Swan,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,632,Dries,,Bonte,Dries Bonte,Acting.Director.In.Chief,EIC,,,,,,Belgium,BEL
OIKOS,2012,121,1,632,Dries,,Bonte,Dries Bonte,Subject.Editor,SE,,,,,,Belgium,BEL
OIKOS,2012,121,1,646,David,,Chalcraft,David Chalcraft,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,713,Daniel,,Gruner,Daniel Gruner,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,838,Daniel,,Reuman,Daniel Reuman,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2012,121,1,898,Diego,,Vazquez,Diego Vazquez,Subject.Editor,SE,,,,,,Argentina,ARG
OIKOS,2012,121,1,942,Enrique,,Chaneton,Enrique Chaneton,Subject.Editor,SE,,,,,,Argentina,ARG
OIKOS,2012,121,1,1025,Eric,,Seabloom,Eric Seabloom,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,1138,Frank,van,Veen,Frank van Veen,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2012,121,1,1339,Hamish,,McCallum,Hamish McCallum,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2012,121,1,1359,Heikki,,Setala,Heikki Setala,Subject.Editor,SE,,,,,,Finland,FIN
OIKOS,2012,121,1,1445,Joseph,,Bailey,Joseph Bailey,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,1490,James,,Bullock,James Bullock,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2012,121,1,1492,Joshep,,Bump,Joshep Bump,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,1552,Jennifer,,Dunne,Jennifer Dunne,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,1678,Johan,,Kotze,Johan Kotze,Subject.Editor,SE,,,,,,Finland,FIN
OIKOS,2012,121,1,1846,James,D,Roth,James D Roth,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,1850,Jennifer,,Rudgers,Jennifer Rudgers,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,1918,Jotaro,,Urabe,Jotaro Urabe,Subject.Editor,SE,,,,,,Japan,JPN
OIKOS,2012,121,1,2023,Karin,,Johst,Karin Johst,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2012,121,1,2119,Lonnie,W,Aarsen,Lonnie W Aarsen,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2012,121,1,2259,Louie,H,Yang,Louie H Yang,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,2283,Mathew,,Ayres,Mathew Ayres,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,2308,Mathew,,Bracken,Mathew Bracken,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,2466,Margie,,Mayfield,Margie Mayfield,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2012,121,1,2530,Martin,,Quigley,Martin Quigley,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,2576,Matthew,,Symonds,Matthew Symonds,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2012,121,1,2590,Mark,,Vellend,Mark Vellend,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,2594,Matthijs,,Vos,Matthijs Vos,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2012,121,1,2819,Paulo,,Guimaraes,Paulo Guimaraes,Subject.Editor,SE,,,,,,Brazil,BRA
OIKOS,2012,121,1,2941,Peter,,Todd,Peter Todd,Subject.Editor,SE,,,,,,Singapore,SGP
OIKOS,2012,121,1,3053,Rampal,,Etienne,Rampal Etienne,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2012,121,1,3153,Richard,,Michalet,Richard Michalet,Subject.Editor,SE,,,,,,France,FRA
OIKOS,2012,121,1,3185,Robin,,Pakeman,Robin Pakeman,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2012,121,1,3205,Robin,,Robinson,Robin Robinson,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2012,121,1,3228,Richard,,Stevens,Richard Stevens,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,3259,Regino,,Zamora,Regino Zamora,Subject.Editor,SE,,,,,,Spain,ESP
OIKOS,2012,121,1,3265,Stefano,,Allesina,Stefano Allesina,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,3287,Stan,,Boutin,Stan Boutin,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2012,121,1,3659,Thorsten,,Wiegand,Thorsten Wiegand,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2012,121,1,3665,Ulrich,,Brose,Ulrich Brose,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2012,121,1,3776,Wendt,,Muller,Wendt Muller,Subject.Editor,SE,,,,,,Belgium,BEL
OIKOS,2012,121,1,3813,Werner,,Ulrich,Werner Ulrich,Subject.Editor,SE,,,,,,Poland,POL
OIKOS,2012,121,1,3814,Wim,,VanDerPutten,Wim VanDerPutten,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2012,121,1,3870,Dustin,,Marshall,Dustin Marshall,Deputy.EIC,EIC,,,,,,Australia,AUS
OIKOS,2012,121,1,3870,Dustin,,Marshall,Dustin Marshall,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2012,121,1,3888,Jeremy,W,Fox,Jeremy W Fox,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2012,121,1,3901,Jonathan,W,Moore,Jonathan W Moore,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2012,121,1,3910,Justin,,Travis,Justin Travis,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2012,121,1,3916,Lars-Anders,,Hansson,Lars-Anders Hansson,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2012,121,1,3946,Tom,,Webb,Tom Webb,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2013,122,1,217,Anna,,Traveser,Anna Traveser,Subject.Editor,SE,,,,,,Spain,ESP
OIKOS,2013,122,1,253,Ben,,Chapman,Ben Chapman,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2013,122,1,268,Bruno,,Ernande,Bruno Ernande,Subject.Editor,SE,,,,,,France,FRA
OIKOS,2013,122,1,283,Bente,,Grae,Bente Grae,Subject.Editor,SE,,,,,,Norway,NOR
OIKOS,2013,122,1,514,Chris,,Lortie,Chris Lortie,Deputy.EIC,EIC,,,,,,Canada,CAN
OIKOS,2013,122,1,514,Chris,,Lortie,Chris Lortie,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2013,122,1,519,Carlos,,Malian,Carlos Malian,Subject.Editor,SE,,,,,,Switzerland,CHE
OIKOS,2013,122,1,564,Carry,Le,Roy,Carry Le Roy,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,575,Christopher,,Swan,Christopher Swan,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,632,Dries,,Bonte,Dries Bonte,Acting.Director.In.Chief,EIC,,,,,,Belgium,BEL
OIKOS,2013,122,1,632,Dries,,Bonte,Dries Bonte,Subject.Editor,SE,,,,,,Belgium,BEL
OIKOS,2013,122,1,646,David,,Chalcraft,David Chalcraft,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,838,Daniel,,Reuman,Daniel Reuman,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2013,122,1,898,Diego,,Vazquez,Diego Vazquez,Subject.Editor,SE,,,,,,Argentina,ARG
OIKOS,2013,122,1,942,Enrique,,Chaneton,Enrique Chaneton,Subject.Editor,SE,,,,,,Argentina,ARG
OIKOS,2013,122,1,1025,Eric,,Seabloom,Eric Seabloom,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,1138,Frank,van,Veen,Frank van Veen,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2013,122,1,1339,Hamish,,McCallum,Hamish McCallum,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2013,122,1,1430,Jessica,,Abbot,Jessica Abbot,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2013,122,1,1490,James,,Bullock,James Bullock,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2013,122,1,1492,Joshep,,Bump,Joshep Bump,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,1678,Johan,,Kotze,Johan Kotze,Subject.Editor,SE,,,,,,Finland,FIN
OIKOS,2013,122,1,1846,James,D,Roth,James D Roth,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,1850,Jennifer,,Rudgers,Jennifer Rudgers,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,1918,Jotaro,,Urabe,Jotaro Urabe,Subject.Editor,SE,,,,,,Japan,JPN
OIKOS,2013,122,1,1979,Koos,,Biesmeijer,Koos Biesmeijer,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2013,122,1,2023,Karin,,Johst,Karin Johst,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2013,122,1,2054,Kailen,,Mooney,Kailen Mooney,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,2082,Kenneth,,Schmidt,Kenneth Schmidt,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,2119,Lonnie,W,Aarsen,Lonnie W Aarsen,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2013,122,1,2259,Louie,H,Yang,Louie H Yang,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,2297,Matty,P,Berg,Matty P Berg,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2013,122,1,2308,Mathew,,Bracken,Mathew Bracken,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,2466,Margie,,Mayfield,Margie Mayfield,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2013,122,1,2530,Martin,,Quigley,Martin Quigley,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,2576,Matthew,,Symonds,Matthew Symonds,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2013,122,1,2615,Monica,,Winder,Monica Winder,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2013,122,1,2819,Paulo,,Guimaraes,Paulo Guimaraes,Subject.Editor,SE,,,,,,Brazil,BRA
OIKOS,2013,122,1,2941,Peter,,Todd,Peter Todd,Subject.Editor,SE,,,,,,Singapore,SGP
OIKOS,2013,122,1,3000,Rein,,Brys,Rein Brys,Subject.Editor,SE,,,,,,Belgium,BEL
OIKOS,2013,122,1,3053,Rampal,,Etienne,Rampal Etienne,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2013,122,1,3153,Richard,,Michalet,Richard Michalet,Subject.Editor,SE,,,,,,France,FRA
OIKOS,2013,122,1,3185,Robin,,Pakeman,Robin Pakeman,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2013,122,1,3205,Robin,,Robinson,Robin Robinson,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2013,122,1,3228,Richard,,Stevens,Richard Stevens,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,3259,Regino,,Zamora,Regino Zamora,Subject.Editor,SE,,,,,,Spain,ESP
OIKOS,2013,122,1,3265,Stefano,,Allesina,Stefano Allesina,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,3502,Shawn,,Wilder,Shawn Wilder,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2013,122,1,3523,Timothy,,Cavagnaro,Timothy Cavagnaro,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2013,122,1,3659,Thorsten,,Wiegand,Thorsten Wiegand,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2013,122,1,3665,Ulrich,,Brose,Ulrich Brose,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2013,122,1,3776,Wendt,,Muller,Wendt Muller,Subject.Editor,SE,,,,,,Belgium,BEL
OIKOS,2013,122,1,3813,Werner,,Ulrich,Werner Ulrich,Subject.Editor,SE,,,,,,Poland,POL
OIKOS,2013,122,1,3814,Wim,,VanDerPutten,Wim VanDerPutten,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2013,122,1,3870,Dustin,,Marshall,Dustin Marshall,Deputy.EIC,EIC,,,,,,Australia,AUS
OIKOS,2013,122,1,3870,Dustin,,Marshall,Dustin Marshall,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2013,122,1,3901,Jonathan,W,Moore,Jonathan W Moore,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2013,122,1,3910,Justin,,Travis,Justin Travis,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2013,122,1,3916,Lars-Anders,,Hansson,Lars-Anders Hansson,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2013,122,1,3946,Tom,,Webb,Tom Webb,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2014,123,1,131,Anna-Liisa,,Laine,Anna-Liisa Laine,Subject.Editor,SE,,,,,,Finland,FIN
OIKOS,2014,123,1,217,Anna,,Traveser,Anna Traveser,Subject.Editor,SE,,,,,,Spain,ESP
OIKOS,2014,123,1,253,Ben,,Chapman,Ben Chapman,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2014,123,1,268,Bruno,,Ernande,Bruno Ernande,Subject.Editor,SE,,,,,,France,FRA
OIKOS,2014,123,1,283,Bente,,Grae,Bente Grae,Subject.Editor,SE,,,,,,Norway,NOR
OIKOS,2014,123,1,514,Chris,,Lortie,Chris Lortie,Deputy.EIC,EIC,,,,,,Canada,CAN
OIKOS,2014,123,1,514,Chris,,Lortie,Chris Lortie,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2014,123,1,519,Carlos,,Malian,Carlos Malian,Subject.Editor,SE,,,,,,Switzerland,CHE
OIKOS,2014,123,1,564,Carry,Le,Roy,Carry Le Roy,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,575,Christopher,,Swan,Christopher Swan,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,632,Dries,,Bonte,Dries Bonte,Acting.Director.In.Chief,EIC,,,,,,Belgium,BEL
OIKOS,2014,123,1,632,Dries,,Bonte,Dries Bonte,Subject.Editor,SE,,,,,,Belgium,BEL
OIKOS,2014,123,1,646,David,,Chalcraft,David Chalcraft,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,783,Daniel,,Mayor,Daniel Mayor,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2014,123,1,898,Diego,,Vazquez,Diego Vazquez,Subject.Editor,SE,,,,,,Argentina,ARG
OIKOS,2014,123,1,942,Enrique,,Chaneton,Enrique Chaneton,Subject.Editor,SE,,,,,,Argentina,ARG
OIKOS,2014,123,1,1025,Eric,,Seabloom,Eric Seabloom,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,1339,Hamish,,McCallum,Hamish McCallum,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2014,123,1,1430,Jessica,,Abbot,Jessica Abbot,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2014,123,1,1490,James,,Bullock,James Bullock,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2014,123,1,1492,Joshep,,Bump,Joshep Bump,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,1678,Johan,,Kotze,Johan Kotze,Subject.Editor,SE,,,,,,Finland,FIN
OIKOS,2014,123,1,1846,James,D,Roth,James D Roth,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,1850,Jennifer,,Rudgers,Jennifer Rudgers,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,1918,Jotaro,,Urabe,Jotaro Urabe,Subject.Editor,SE,,,,,,Japan,JPN
OIKOS,2014,123,1,2023,Karin,,Johst,Karin Johst,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2014,123,1,2054,Kailen,,Mooney,Kailen Mooney,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,2082,Kenneth,,Schmidt,Kenneth Schmidt,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,2119,Lonnie,W,Aarsen,Lonnie W Aarsen,Subject.Editor,SE,,,,,,Canada,CAN
OIKOS,2014,123,1,2259,Louie,H,Yang,Louie H Yang,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,2297,Matty,P,Berg,Matty P Berg,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2014,123,1,2308,Mathew,,Bracken,Mathew Bracken,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,2466,Margie,,Mayfield,Margie Mayfield,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2014,123,1,2530,Martin,,Quigley,Martin Quigley,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,2552,Michael,,Scherer_Lorenzon,Michael Scherer_Lorenzon,Subject.Editor,SE,,,,,,Germany,DEU
OIKOS,2014,123,1,2574,Mei,,Sun,Mei Sun,Subject.Editor,SE,,,,,,China,CHN
OIKOS,2014,123,1,2576,Matthew,,Symonds,Matthew Symonds,Subject.Editor,SE,,,,,,Australia,AUS
OIKOS,2014,123,1,2615,Monica,,Winder,Monica Winder,Subject.Editor,SE,,,,,,Sweden,SWE
OIKOS,2014,123,1,2819,Paulo,,Guimaraes,Paulo Guimaraes,Subject.Editor,SE,,,,,,Brazil,BRA
OIKOS,2014,123,1,2941,Peter,,Todd,Peter Todd,Subject.Editor,SE,,,,,,Singapore,SGP
OIKOS,2014,123,1,3000,Rein,,Brys,Rein Brys,Subject.Editor,SE,,,,,,Belgium,BEL
OIKOS,2014,123,1,3053,Rampal,,Etienne,Rampal Etienne,Subject.Editor,SE,,,,,,Netherlands,NLD
OIKOS,2014,123,1,3153,Richard,,Michalet,Richard Michalet,Subject.Editor,SE,,,,,,France,FRA
OIKOS,2014,123,1,3185,Robin,,Pakeman,Robin Pakeman,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2014,123,1,3205,Robin,,Robinson,Robin Robinson,Subject.Editor,SE,,,,,,UK,GBR
OIKOS,2014,123,1,3228,Richard,,Stevens,Richard Stevens,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,3259,Regino,,Zamora,Regino Zamora,Subject.Editor,SE,,,,,,Spain,ESP
OIKOS,2014,123,1,3265,Stefano,,Allesina,Stefano Allesina,Subject.Editor,SE,,,,,,USA,USA
OIKOS,2014,123,1,3351,Susan,,Harrison,Susan Harrison,Subject.Editor,SE,,,,,,USA,USA
