JOURNAL,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,YEAR,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,INST2
AMNAT,161,1,3883,Joel,S,Brown,2003,Joel S Brown,Editorial.Board,SE,Rice University,,Chicago,Illinois,USA,USA,
AMNAT,161,1,28,Ann,C,Burke,2003,Ann C Burke,Editorial.Board,SE,Wesleyan University,,Middletown,Connecticut,USA,USA,
AMNAT,161,1,29,Austin,,Burt,2003,Austin Burt,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,161,1,3294,Sean,B,Carroll,2003,Sean B Carroll,Editorial.Board,SE,University of Wisconsin,,Madison,Wisconsin,USA,USA,
AMNAT,161,1,3521,Ted,J,Case,2003,Ted J Case,Editorial.Board,SE,"University of California, San Diego",,San Diego,California,USA,USA,
AMNAT,161,1,1507,Jonathan,M,Chase,2003,Jonathan M Chase,Editorial.Board,SE,Washington University,,St. Louis ,Missouri,USA,USA,
AMNAT,161,1,1509,James,M,Cheverud,2003,James M Cheverud,Editorial.Board,SE,Washington University,,St. Louis ,Missouri,USA,USA,
AMNAT,161,1,428,Cliff,,Cunningham,2003,Cliff Cunningham,Editorial.Board,SE,Duke University,,Durham,North Carolina,USA,USA,
AMNAT,161,1,663,Donald,L,DeAngelis,2003,Donald L DeAngelis,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,3315,Sebastian,,Diehl,2003,Sebastian Diehl,Editorial.Board,SE,Ludwig Maximilian University of Munich,,Munich,Bavaria,Germany,DEU,
AMNAT,161,1,670,Daniel,,Doak,2003,Daniel Doak,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,2349,Michael,J,Donoghue,2003,Michael J Donoghue,Editorial.Board,SE,Yale University,,New Haven,Connecticut,USA,USA,
AMNAT,161,1,1560,Jim,,Elser,2003,Jim Elser,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,681,Douglas,H,Erwin,2003,Douglas H Erwin,Editorial.Board,SE,National Museum of Natural History,,Washington,District of Columbia,USA,USA,
AMNAT,161,1,448,Curtis,H,Flather,2003,Curtis H Flather,Editorial.Board,SE,U.S. Forest Service,Rocky Mountain Research Station,Fort Collins,Colorado,USA,USA,
AMNAT,161,1,3336,Sergey,,Gavrilets,2003,Sergey Gavrilets,Editorial.Board,SE,University of Tennessee,,Knoxville,Tennessee,USA,USA,
AMNAT,161,1,708,Deborah,M,Gordon,2003,Deborah M Gordon,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,1304,Harry,W,Greene,2003,Harry W Greene,Editorial.Board,SE,Cornell University,,Ithaca,New York,USA,USA,
AMNAT,161,1,723,David,M,Hillis,2003,David M Hillis,Editorial.Board,SE,University of Texas,,Austin,Texas,USA,USA,
AMNAT,161,1,1646,Jef,,Huisman,2003,Jef Huisman,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,161,1,3103,Rolf,A,Ims,2003,Rolf A Ims,Editorial.Board,SE,,,,,Norway,NOR,
AMNAT,161,1,2839,Philippe,,Jarne,2003,Philippe Jarne,Editorial.Board,SE,Centre National de la Recherche Scientifique,,Montpellier,Occitanie,France,FRA,
AMNAT,161,1,3576,Tadeusz,J,Kawecki,2003,Tadeusz J Kawecki,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,161,1,133,Allan,,Larson,2003,Allan Larson,Editorial.Board,SE,Washington University,,St. Louis ,Missouri,USA,USA,
AMNAT,161,1,510,Curt,,Lively,2003,Curt Lively,Editorial.Board,SE,Indiana University,,Bloomington,Indiana,USA,USA,
AMNAT,161,1,310,Bette,A,Loiselle,2003,Bette A Loiselle,Editorial.Board,SE,University of Missouri at St. Louis,,St. Louis ,Missouri,USA,USA,
AMNAT,161,1,1725,Jonathan,B,Losos,2003,Jonathan B Losos,EIC,EIC,,,,,USA,USA,
AMNAT,161,1,2861,Per,,Lundberg,2003,Per Lundberg,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,161,1,2474,Mark,A,McPeek,2003,Mark A McPeek,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,789,Donald,B,Miles,2003,Donald B Miles,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,158,Allen,J,Moore,2003,Allen J Moore,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,161,1,2871,Peter,J,Morin,2003,Peter J Morin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,3775,William,F,Morris,2003,William F Morris,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,2486,Michael,W,Nachman,2003,Michael W Nachman,Editorial.Board,SE,University of Arizona,,Tucson,Arizona,USA,USA,
AMNAT,161,1,1411,Isabel,,Olivieri,2003,Isabel Olivieri,Editorial.Board,SE,,,,,France,FRA,
AMNAT,161,1,2502,Mark,,Pagel,2003,Mark Pagel,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,161,1,2888,Patricia,,Parker,2003,Patricia Parker,Editorial.Board,SE,University of Missouri at St. Louis,,St. Louis,Missouri,USA,USA,
AMNAT,161,1,2678,Nicolas,,Perrin,2003,Nicolas Perrin,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,161,1,552,Christopher,W,Petersen,2003,Christopher W Petersen,Editorial.Board,SE,College of the Atlantic,,Bar Harbor,Maine,USA,USA,
AMNAT,161,1,3625,Trevor,,Price,2003,Trevor Price,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,829,Daniel,,Promislow,2003,Daniel Promislow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,3449,Susanne,S,Renner,2003,Susanne S Renner,Editorial.Board,SE,University of Missouri at St. Louis,,St. Louis,Missouri,USA,USA,
AMNAT,161,1,2539,Mark,E,Ritchie,2003,Mark E Ritchie,Editorial.Board,SE,Syracuse University,,Syracuse,New York,USA,USA,
AMNAT,161,1,2234,Locke,,Rowe,2003,Locke Rowe,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,161,1,2079,Kaustuv,,Roy,2003,Kaustuv Roy,Editorial.Board,SE,"University of California, San Diego",,San Diego,California,USA,USA,
AMNAT,161,1,3932,Robert,Craig,Sargent,2003,Robert Craig Sargent,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,350,Barbara,,Schaal,2003,Barbara Schaal,Editorial.Board,SE,Washington University,,St. Louis,Missouri,USA,USA,
AMNAT,161,1,353,Ben,,Sheldon,2003,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,161,1,1895,Joan,E,Strassmann,2003,Joan E Strassmann,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,2933,Peter,D,Taylor,2003,Peter D Taylor,Editorial.Board,SE,Queen's University,,Kingston,Ontario,Canada,CAN,
AMNAT,161,1,3873,Douglas,R,Taylor,2003,Douglas R Taylor,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,214,Alan,R,Templeton,2003,Alan R Templeton,Editorial.Board,SE,Washington University,,St. Louis,Missouri,USA,USA,
AMNAT,161,1,577,Chris,,Thomas,2003,Chris Thomas,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,161,1,1269,Gunter,P,Wagner,2003,Gunter P Wagner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,2948,Peter,,Wainwright,2003,Peter Wainwright,Editorial.Board,SE,Yale University,,New Haven,Connecticut,USA,USA,
AMNAT,161,1,1142,Franz,J,Weissing,2003,Franz J Weissing,Editorial.Board,SE,University of Groningen,,Groningen,Groningen,Netherlands,NLD,
AMNAT,161,1,2606,Mark,,Westoby,2003,Mark Westoby,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,161,1,1958,John,H,Willis,2003,John H Willis,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,3504,Scott,D,Wilson,2003,Scott D Wilson,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,161,1,1278,Gregory,A,Wray,2003,Gregory A Wray,Editorial.Board,SE,,,,,USA,USA,
AMNAT,161,1,601,Chung-I,,Wu,2003,Chung-I Wu,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,927,Eldridge,S,Adams,2004,Eldridge S Adams,Editorial.Board,SE,University of Connecticut,,Storrs,Connecticut,USA,USA,
AMNAT,163,1,241,Bradley,R,Anholt,2004,Bradley R Anholt,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,163,1,2302,Mark,,Blows,2004,Mark Blows,Editorial.Board,SE,University of Queensland,,Brisbane,Queensland,Australia,AUS,
AMNAT,163,1,400,Christine,R,Boake,2004,Christine R Boake,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3715,William,J,Boecklen,2004,William J Boecklen,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,247,Benjamin,,Bolker,2004,Benjamin Bolker,Editorial.Board,SE,University of Florida,,Gainesville,Florida,USA,USA,
AMNAT,163,1,940,Edmund,D,Brodie,2004,Edmund D Brodie,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3883,Joel,S,Brown,2004,Joel S Brown,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,28,Ann,C,Burke,2004,Ann C Burke,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,29,Austin,,Burt,2004,Austin Burt,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,163,1,3294,Sean,B,Carroll,2004,Sean B Carroll,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,1507,Jonathan,M,Chase,2004,Jonathan M Chase,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,1509,James,M,Cheverud,2004,James M Cheverud,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3299,Steven,L,Chown,2004,Steven L Chown,Editorial.Board,SE,University of Stellenbosch,,Stellenbosch,Western Cape,South Africa,ZAF,
AMNAT,163,1,652,Dale,H,Clayton,2004,Dale H Clayton,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,257,Bernard,J,Crespi,2004,Bernard J Crespi,Editorial.Board,SE,Simon Fraser University,,Burnaby,British Columbia,Canada,CAN,
AMNAT,163,1,428,Cliff,,Cunningham,2004,Cliff Cunningham,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,663,Donald,L,DeAngelis,2004,Donald L DeAngelis,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3315,Sebastian,,Diehl,2004,Sebastian Diehl,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,163,1,2349,Michael,J,Donoghue,2004,Michael J Donoghue,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,681,Douglas,H,Erwin,2004,Douglas H Erwin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3739,William,F,Fagan,2004,William F Fagan,Editorial.Board,SE,University of Maryland,,College Park,Maryland,USA,USA,
AMNAT,163,1,448,Curtis,H,Flather,2004,Curtis H Flather,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3336,Sergey,,Gavrilets,2004,Sergey Gavrilets,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,708,Deborah,M,Gordon,2004,Deborah M Gordon,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,1304,Harry,W,Greene,2004,Harry W Greene,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,1612,James,P,Grover,2004,James P Grover,Editorial.Board,SE,"University of Texas, Alrington",,Arlington,Texas,USA,USA,
AMNAT,163,1,3356,Stephen,B,Heard,2004,Stephen B Heard,Editorial.Board,SE,University of New Brunswick,,,New Brunswick,Canada,CAN,
AMNAT,163,1,723,David,M,Hillis,2004,David M Hillis,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3101,Raymond,B,Huey,2004,Raymond B Huey,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,1646,Jef,,Huisman,2004,Jef Huisman,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,163,1,3103,Rolf,A,Ims,2004,Rolf A Ims,Editorial.Board,SE,,,,,Norway,NOR,
AMNAT,163,1,2839,Philippe,,Jarne,2004,Philippe Jarne,Editorial.Board,SE,,,,,France,FRA,
AMNAT,163,1,3576,Tadeusz,J,Kawecki,2004,Tadeusz J Kawecki,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,163,1,987,Ellen,D,Ketterson,2004,Ellen D Ketterson,Editorial.Board,SE,Indiana University,,Bloomington,Indiana,USA,USA,
AMNAT,163,1,133,Allan,,Larson,2004,Allan Larson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,510,Curt,,Lively,2004,Curt Lively,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,310,Bette,A,Loiselle,2004,Bette A Loiselle,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,2455,Michel,,Loreau,2004,Michel Loreau,Editorial.Board,SE,Ecole Normale Superieure,,Paris,Ile-de-France,France,FRA,
AMNAT,163,1,1725,Jonathan,B,Losos,2004,Jonathan B Losos,EIC,EIC,,,,,USA,USA,
AMNAT,163,1,2861,Per,,Lundberg,2004,Per Lundberg,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,163,1,151,Axel,,Meyer,2004,Axel Meyer,Editorial.Board,SE,University of Konstanz,,Konstanz,Baden-Wurttemberg,Germany,DEU,
AMNAT,163,1,789,Donald,B,Miles,2004,Donald B Miles,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,158,Allen,J,Moore,2004,Allen J Moore,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,163,1,2871,Peter,J,Morin,2004,Peter J Morin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,2486,Michael,W,Nachman,2004,Michael W Nachman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,2883,Peter,,Nonacs,2004,Peter Nonacs,Editorial.Board,SE,"University of California, Los Angeles",,,California,USA,USA,
AMNAT,163,1,1411,Isabel,,Olivieri,2004,Isabel Olivieri,Editorial.Board,SE,,,,,France,FRA,
AMNAT,163,1,2502,Mark,,Pagel,2004,Mark Pagel,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,163,1,2888,Patricia,,Parker,2004,Patricia Parker,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,2677,Nipam,H,Patel,2004,Nipam H Patel,Editorial.Board,SE,"University of California, Berkeley",,Berkeley,California,USA,USA,
AMNAT,163,1,2678,Nicolas,,Perrin,2004,Nicolas Perrin,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,163,1,552,Christopher,W,Petersen,2004,Christopher W Petersen,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,554,Catherine,A,Pfister,2004,Catherine A Pfister,Editorial.Board,SE,University of Chicago,,Chicago,Illinois,USA,USA,
AMNAT,163,1,3625,Trevor,,Price,2004,Trevor Price,Editorial.Board,SE,University of Chicago,,Chicago,Illinois,USA,USA,
AMNAT,163,1,829,Daniel,,Promislow,2004,Daniel Promislow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3449,Susanne,S,Renner,2004,Susanne S Renner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,2539,Mark,E,Ritchie,2004,Mark E Ritchie,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,2234,Locke,,Rowe,2004,Locke Rowe,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,163,1,2079,Kaustuv,,Roy,2004,Kaustuv Roy,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,3932,Robert,Craig,Sargent,2004,Robert Craig Sargent,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,350,Barbara,,Schaal,2004,Barbara Schaal,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,353,Ben,,Sheldon,2004,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,163,1,2933,Peter,D,Taylor,2004,Peter D Taylor,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,163,1,3873,Douglas,R,Taylor,2004,Douglas R Taylor,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,214,Alan,R,Templeton,2004,Alan R Templeton,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,577,Chris,,Thomas,2004,Chris Thomas,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,163,1,1269,Gunter,P,Wagner,2004,Gunter P Wagner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,2948,Peter,,Wainwright,2004,Peter Wainwright,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,1142,Franz,J,Weissing,2004,Franz J Weissing,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,163,1,2606,Mark,,Westoby,2004,Mark Westoby,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,163,1,1958,John,H,Willis,2004,John H Willis,Editorial.Board,SE,,,,,USA,USA,
AMNAT,163,1,601,Chung-I,,Wu,2004,Chung-I Wu,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,927,Eldridge,S,Adams,2005,Eldridge S Adams,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,928,Elizabeth,,Adkins-Regan,2005,Elizabeth Adkins-Regan,Editorial.Board,SE,Cornell University,,Ithaca,New York,USA,USA,
AMNAT,165,1,241,Bradley,R,Anholt,2005,Bradley R Anholt,Editorial.Board,SE,,,,,Canda,CAN,
AMNAT,165,1,3512,Tia-Lynn,,Ashman,2005,Tia-Lynn Ashman,Editorial.Board,SE,University of Pittsburgh,,Pittsburgh ,Pennsylvania,USA,USA,
AMNAT,165,1,2302,Mark,,Blows,2005,Mark Blows,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,165,1,247,Benjamin,,Bolker,2005,Benjamin Bolker,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,940,Edmund,D,Brodie,2005,Edmund D Brodie,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,1485,Judith,L,Bronstein,2005,Judith L Bronstein,Editorial.Board,SE,University of Arizona,,Tucson,Arizona,USA,USA,
AMNAT,165,1,3883,Joel,S,Brown,2005,Joel S Brown,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,28,Ann,C,Burke,2005,Ann C Burke,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,3294,Sean,B,Carroll,2005,Sean B Carroll,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,1507,Jonathan,M,Chase,2005,Jonathan M Chase,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,1509,James,M,Cheverud,2005,James M Cheverud,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,3299,Steven,L,Chown,2005,Steven L Chown,Editorial.Board,SE,,,,,South Africa,ZAF,
AMNAT,165,1,652,Dale,H,Clayton,2005,Dale H Clayton,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,257,Bernard,J,Crespi,2005,Bernard J Crespi,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,165,1,3533,Troy,,Day,2005,Troy Day,Editorial.Board,SE,Queen's University,,Kingston,Ontario,Canada,CAN,
AMNAT,165,1,663,Donald,L,DeAngelis,2005,Donald L DeAngelis,Editor,AE,,,,,USA,USA,
AMNAT,165,1,3315,Sebastian,,Diehl,2005,Sebastian Diehl,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,165,1,2349,Michael,J,Donoghue,2005,Michael J Donoghue,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,681,Douglas,H,Erwin,2005,Douglas H Erwin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,3739,William,F,Fagan,2005,William F Fagan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,448,Curtis,H,Flather,2005,Curtis H Flather,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,3336,Sergey,,Gavrilets,2005,Sergey Gavrilets,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,2155,Luc-Alain,,Giraldeau,2005,Luc-Alain Giraldeau,Editorial.Board,SE,Universite de Quebec a Monteal,,Montreal,Quebec,Canada,CAN,
AMNAT,165,1,1304,Harry,W,Greene,2005,Harry W Greene,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,3684,Volker,,Grimm,2005,Volker Grimm,Editorial.Board,SE,UFZ Center for Environmental Research,,Leipzig-Halle,,Germany,DEU,
AMNAT,165,1,1612,James,P,Grover,2005,James P Grover,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,3356,Stephen,B,Heard,2005,Stephen B Heard,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,165,1,2409,Michael,E,Hellberg,2005,Michael E Hellberg,Editorial.Board,SE,Louisiana State University,,Baton Rouge,Louisiana,USA,USA,
AMNAT,165,1,723,David,M,Hillis,2005,David M Hillis,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,3101,Raymond,B,Huey,2005,Raymond B Huey,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,1646,Jef,,Huisman,2005,Jef Huisman,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,165,1,2839,Philippe,,Jarne,2005,Philippe Jarne,Editorial.Board,SE,,,,,France,FRA,
AMNAT,165,1,3576,Tadeusz,J,Kawecki,2005,Tadeusz J Kawecki,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,165,1,2429,Matt,J,Keeling,2005,Matt J Keeling,Editorial.Board,SE,University of Warwick,,Coventry,England,UK,GBR,
AMNAT,165,1,133,Allan,,Larson,2005,Allan Larson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,510,Curt,,Lively,2005,Curt Lively,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,310,Bette,A,Loiselle,2005,Bette A Loiselle,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,2455,Michel,,Loreau,2005,Michel Loreau,Editorial.Board,SE,,,,,France,FRA,
AMNAT,165,1,1725,Jonathan,B,Losos,2005,Jonathan B Losos,EIC,EIC,,,,,USA,USA,
AMNAT,165,1,2861,Per,,Lundberg,2005,Per Lundberg,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,165,1,151,Axel,,Meyer,2005,Axel Meyer,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,165,1,2871,Peter,J,Morin,2005,Peter J Morin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,2486,Michael,W,Nachman,2005,Michael W Nachman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,2883,Peter,,Nonacs,2005,Peter Nonacs,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,2677,Nipam,H,Patel,2005,Nipam H Patel,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,2678,Nicolas,,Perrin,2005,Nicolas Perrin,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,165,1,552,Christopher,W,Petersen,2005,Christopher W Petersen,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,554,Catherine,A,Pfister,2005,Catherine A Pfister,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,829,Daniel,,Promislow,2005,Daniel Promislow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,3449,Susanne,S,Renner,2005,Susanne S Renner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,839,David,N,Reznick,2005,David N Reznick,Editorial.Board,SE,"University of California, Riverside",,Riverside,California,USA,USA,
AMNAT,165,1,2079,Kaustuv,,Roy,2005,Kaustuv Roy,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,2547,Michael,J,Ryan,2005,Michael J Ryan,Editorial.Board,SE,University of Texas,,Austin,Texas,USA,USA,
AMNAT,165,1,350,Barbara,,Schaal,2005,Barbara Schaal,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,565,Christopher,J,Schneider,2005,Christopher J Schneider,Editorial.Board,SE,Boston University,,Boston,Massachusetts,USA,USA,
AMNAT,165,1,353,Ben,,Sheldon,2005,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,165,1,203,Andrew,,Solow,2005,Andrew Solow,Editorial.Board,SE,Woods Hole Oceanographic Institute,,Woods Hole,Massachusetts,USA,USA,
AMNAT,165,1,2933,Peter,D,Taylor,2005,Peter D Taylor,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,165,1,214,Alan,R,Templeton,2005,Alan R Templeton,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,1269,Gunter,P,Wagner,2005,Gunter P Wagner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,2948,Peter,,Wainwright,2005,Peter Wainwright,Editorial.Board,SE,,,,,USA,USA,
AMNAT,165,1,1142,Franz,J,Weissing,2005,Franz J Weissing,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,165,1,2606,Mark,,Westoby,2005,Mark Westoby,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,165,1,2607,Michael,,Whitlock,2005,Michael Whitlock,Editor,AE,,,,,Canada,CAN,
AMNAT,165,1,601,Chung-I,,Wu,2005,Chung-I Wu,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,928,Elizabeth,,Adkins-Regan,2006,Elizabeth Adkins-Regan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,241,Bradley,R,Anholt,2006,Bradley R Anholt,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,167,1,3512,Tia-Lynn,,Ashman,2006,Tia-Lynn Ashman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,2302,Mark,,Blows,2006,Mark Blows,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,167,1,247,Benjamin,,Bolker,2006,Benjamin Bolker,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,940,Edmund,D,Brodie,2006,Edmund D Brodie,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,1485,Judith,L,Bronstein,2006,Judith L Bronstein,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,30,Armando,,Caballero,2006,Armando Caballero,Editorial.Board,SE,Universidad de Vigo,,Vigo,Galicia,Spain,ESP,
AMNAT,167,1,1507,Jonathan,M,Chase,2006,Jonathan M Chase,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,3299,Steven,L,Chown,2006,Steven L Chown,Editorial.Board,SE,,,,,South Africa,ZAF,
AMNAT,167,1,1293,Hans,,Cornelissen,2006,Hans Cornelissen,Editorial.Board,SE,Vrije Universiteit Amsterdam,,Amsterdam,North Holland,Netherlands,NLD,
AMNAT,167,1,3527,Tim,,Coulson,2006,Tim Coulson,Editorial.Board,SE,"Imperial College, Silwood Park",,Sunninghill,Berkshire,UK,GBR,
AMNAT,167,1,257,Bernard,J,Crespi,2006,Bernard J Crespi,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,167,1,3533,Troy,,Day,2006,Troy Day,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,167,1,663,Donald,L,DeAngelis,2006,Donald L DeAngelis,Editor,AE,,,,,USA,USA,
AMNAT,167,1,3315,Sebastian,,Diehl,2006,Sebastian Diehl,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,167,1,3044,Robert,,Dudley,2006,Robert Dudley,Editorial.Board,SE,"University of California, Berkeley",,Berkeley,California,USA,USA,
AMNAT,167,1,959,Elizabeth,,Elle,2006,Elizabeth Elle,Editorial.Board,SE,Simon Fraser University,,Burnaby,British Columbia,Canada,CAN,
AMNAT,167,1,681,Douglas,H,Erwin,2006,Douglas H Erwin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,3739,William,F,Fagan,2006,William F Fagan,Editorial.Board,SE,,,,,USA,USA,
