no,JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,other address,,,,2017 current address,,,
397,JECOL,2004,92,1,1296,Hans,,DeKroon,Hans DeKroon,SE,SE,NoInst,,Nijmegen,,Netherlands,NLD,,,,,,,,
398,JECOL,2004,92,1,703,David,J,Gibson,David J Gibson,AE,AE,Southern Illinois University,,Carbondale,,USA,USA,,,,,,,,
399,JECOL,2004,92,1,1070,Frank,S,Gilliam,Frank S Gilliam,SE,SE,NoInst,,Huntington,,USA,USA,,,,,,,,
400,JECOL,2004,92,1,3353,Sue,E,Hartley,Sue E Hartley,SE,SE,NoInst,,Brighton,,UK,GBR,,,,,,,,
401,JECOL,2004,92,1,2419,Michael,J,Hutchings,Michael J Hutchings,AE,AE,University of Sussex,,Brighton,,UK,GBR,,,,,,,,
402,JECOL,2004,92,1,3108,Robert,L,Jefferies,Robert L Jefferies,SE,SE,NoInst,,Toronto,,Canada,CAN,,,,,,,,
403,JECOL,2004,92,1,2849,Peter,,Klinkhamer,Peter Klinkhamer,SE,SE,NoInst,,Leiden,,Netherlands,NLD,,,,,,,,
404,JECOL,2004,92,1,3762,William,K,Lauenroth,William K Lauenroth,SE,SE,NoInst,,Fort Collins,,USA,USA,,,,,,,,
405,JECOL,2004,92,1,1704,John,A,Lee,John A Lee,SE,SE,NoInst,,Sheffield,,UK,GBR,,,,,,,,
406,JECOL,2004,92,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,NoInst,,London,,UK,GBR,,,,,,,,
407,JECOL,2004,92,1,1794,Joop,,Ouborg,Joop Ouborg,SE,SE,NoInst,,Nijmegen,,Netherlands,NLD,,,,,,,,
408,JECOL,2004,92,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NoInst,,Lund,,Sweden,SWE,,,,,,,,
409,JECOL,2004,92,1,2524,Malcolm,C,Press,Malcolm C Press,SE,SE,NoInst,,Sheffield,,UK,GBR,,,,,,,,
410,JECOL,2004,92,1,2526,Michael,CF,Proctor,Michael CF Proctor,SE,SE,NoInst,,Exeter,,UK,GBR,,,,,,,,
411,JECOL,2004,92,1,1416,Ian,,Sanders,Ian Sanders,SE,SE,NoInst,,Lausanne,,Switzerland,CHE,,,,,,,,
412,JECOL,2004,92,1,880,David,,Streeter,David Streeter,SE,SE,NoInst,,Brighton,,UK,GBR,,,,,,,,
413,JECOL,2004,92,1,2104,Ken,,Thompson,Ken Thompson,SE,SE,NoInst,,Sheffield,,UK,GBR,,,,,,,,
414,JECOL,2004,92,1,3234,Roy,,Turkington,Roy Turkington,SE,SE,NoInst,,Vancouver,,Canada,CAN,,,,,,,,
415,JECOL,2004,92,1,1945,Jacob,,Weiner,Jacob Weiner,SE,SE,NoInst,,Copenhagen,,Denmark,DNK,,,,,,,,
416,JECOL,2004,92,1,2611,Mark,,Williamson,Mark Williamson,SE,SE,NoInst,,York,,UK,GBR,,,,,,,,
417,JECOL,2004,92,1,230,Arthur,J,Willis,Arthur J Willis,SE,SE,University of Sheffield,,Sheffield,,UK,GBR,,,,,,,,
418,JECOL,2004,92,1,3506,S,Joseph,Wright,S Joseph Wright,SE,SE,NoInst,,Balboa,,Panama,PAN,,,,,,,,
419,JECOL,2005,93,1,2751,Paul,,Adam,Paul Adam,SE,SE,University of New South Wales,,,,Australia,AUS,,,,,,,,
420,JECOL,2005,93,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
421,JECOL,2005,93,1,2753,Peter,,Alpert,Peter Alpert,SE,SE,Univeristy of Massachusetts,,,,USA,USA,,,,,,,,
422,JECOL,2005,93,1,2977,Richard,D,Bardgett,Richard D Bardgett,SE,SE,University of Lancaster,,,,UK,GBR,,,,,,,,
423,JECOL,2005,93,1,3276,Spencer,CH,Barrett,Spencer CH Barrett,SE,SE,University of Toronto,,,,Canada,CAN,,,,,,,,
424,JECOL,2005,93,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,,,,Australia,AUS,,,,,,,,
425,JECOL,2005,93,1,639,David,,Burslem,David Burslem,SE,SE,Aberdeen University,,,,UK,GBR,,,,,,,,
426,JECOL,2005,93,1,1496,James,,Cahill,James Cahill,SE,SE,University of Alberta,,,,Canada,CAN,,,,,,,,
427,JECOL,2005,93,1,3009,Ragan,M,Callaway,Ragan M Callaway,SE,SE,University of Montana,,,,USA,USA,,,,,,,,
428,JECOL,2005,93,1,3302,Scott,,Collins,Scott Collins,SE,SE,University of New Mexico,,,,USA,USA,,,,,,,,
429,JECOL,2005,93,1,1296,Hans,,DeKroon,Hans DeKroon,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
430,JECOL,2005,93,1,703,David,J,Gibson,David J Gibson,AE,AE,Southern Illinois University,,Carbondale,,USA,USA,,,,,,,,
431,JECOL,2005,93,1,1070,Frank,S,Gilliam,Frank S Gilliam,SE,SE,Marshall University,,,,USA,USA,,,,,,,,
432,JECOL,2005,93,1,2013,Kyle,,Harms,Kyle Harms,SE,SE,Louisiana State Univeristy,,,,USA,USA,,,,,,,,
433,JECOL,2005,93,1,3353,Sue,E,Hartley,Sue E Hartley,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
434,JECOL,2005,93,1,2408,Martin,,Heil,Martin Heil,SE,SE,Max Planck University,,,,Germany,DEU,,,,,,,,
435,JECOL,2005,93,1,2419,Michael,J,Hutchings,Michael J Hutchings,EIC,EIC,University of Sussex,,Brighton,,UK,GBR,,,,,,,,
436,JECOL,2005,93,1,3108,Robert,L,Jefferies,Robert L Jefferies,SE,SE,University of Toronto,,,,Canada,CAN,,,,,,,,
437,JECOL,2005,93,1,2841,Peter,,Jolliffe,Peter Jolliffe,SE,SE,University of British Columbia,,,,Canada,CAN,,,,,,,,
438,JECOL,2005,93,1,3113,Robert,J,Jones,Robert J Jones,SE,SE,Virginia Polytechnic Institute and State University,,,,USA,USA,,,,,,,,
439,JECOL,2005,93,1,2849,Peter,,Klinkhamer,Peter Klinkhamer,SE,SE,Leiden University,,,,Netherlands,NLD,,,,,,,,
440,JECOL,2005,93,1,1704,John,A,Lee,John A Lee,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
441,JECOL,2005,93,1,155,Angela,,Moles,Angela Moles,SE,SE,MacQuaire University,,,,Australia,AUS,,,,,,,,
442,JECOL,2005,93,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,King's College,,London,,UK,GBR,,,,,,,,
443,JECOL,2005,93,1,539,Christer,,Nilsson,Christer Nilsson,SE,SE,Umea University,,,,Sweden,SWE,,,,,,,,
444,JECOL,2005,93,1,542,Colin,,Osborne,Colin Osborne,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
445,JECOL,2005,93,1,1794,Joop,,Ouborg,Joop Ouborg,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
446,JECOL,2005,93,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,Lund University,,,,Sweden,SWE,,,,,,,,
447,JECOL,2005,93,1,2524,Malcolm,C,Press,Malcolm C Press,AE,AE,University of Sheffield,,,,UK,GBR,,,,,,,,
448,JECOL,2005,93,1,2526,Michael,CF,Proctor,Michael CF Proctor,SE,SE,University of Exeter,,,,UK,GBR,,,,,,,,
449,JECOL,2005,93,1,880,David,,Streeter,David Streeter,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
450,JECOL,2005,93,1,1370,Hanna,,Tuomisto,Hanna Tuomisto,SE,SE,University of Turku,,,,Finland,FIN,,,,,,,,
451,JECOL,2005,93,1,3234,Roy,,Turkington,Roy Turkington,SE,SE,University of British Columbia,,,,Canada,CAN,,,,,,,,
452,JECOL,2005,93,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
453,JECOL,2005,93,1,1945,Jacob,,Weiner,Jacob Weiner,SE,SE,Royal Veterinary&Agricultural University,,,,Denmark,DNK,,,,,,,,
454,JECOL,2005,93,1,230,Arthur,J,Willis,Arthur J Willis,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
455,JECOL,2005,93,1,3504,Scott,D,Wilson,Scott D Wilson,SE,SE,University of Regina,,,,Canada,CAN,,,,,,,,
456,JECOL,2005,93,1,1279,Gerhard,,Zotz,Gerhard Zotz,SE,SE,University of Basel,,,,Switzerland,CHE,,,,,,,,
457,JECOL,2006,94,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
458,JECOL,2006,94,1,2753,Peter,,Alpert,Peter Alpert,SE,SE,University of Massachusetts,,,,USA,USA,,,,,,,,
459,JECOL,2006,94,1,2977,Richard,D,Bardgett,Richard D Bardgett,SE,SE,University of Lancaster,,,,UK,GBR,,,,,,,,
460,JECOL,2006,94,1,3276,Spencer,CH,Barrett,Spencer CH Barrett,SE,SE,University of Toronto,,,,Canada,CAN,,,,,,,,
461,JECOL,2006,94,1,2765,Peter,J,Bellingham,Peter J Bellingham,SE,SE,Landcare Research,,,,New Zealand,NZL,,,,,,,,
462,JECOL,2006,94,1,2997,Rob,,Brooker,Rob Brooker,SE,SE,Centre for Ecology and Hydrology,,,,UK,GBR,,,,,,,,
463,JECOL,2006,94,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,,,,Australia,AUS,,,,,,,,
464,JECOL,2006,94,1,639,David,,Burslem,David Burslem,SE,SE,Aberdeen University,,,,UK,GBR,,,,,,,,
465,JECOL,2006,94,1,1496,James,,Cahill,James Cahill,SE,SE,University of Alberta,,,,Canada,CAN,,,,,,,,
466,JECOL,2006,94,1,3009,Ragan,M,Callaway,Ragan M Callaway,SE,SE,University of Montana,,,,USA,USA,,,,,,,,
467,JECOL,2006,94,1,3302,Scott,,Collins,Scott Collins,SE,SE,University of New Mexico,,,,USA,USA,,,,,,,,
468,JECOL,2006,94,1,1293,Hans,,Cornelissen,Hans Cornelissen,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
469,JECOL,2006,94,1,50,Anthony,J,Davy,Anthony J Davy,SE,SE,University of East Anglia,,Norwich,,UK,GBR,,,,,,,,
470,JECOL,2006,94,1,1296,Hans,,DeKroon,Hans DeKroon,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
471,JECOL,2006,94,1,703,David,J,Gibson,David J Gibson,AE,AE,Southern Illinois University,,Carbondale,,USA,USA,,,,,,,,
472,JECOL,2006,94,1,1070,Frank,S,Gilliam,Frank S Gilliam,SE,SE,Marshall University,,,,USA,USA,,,,,,,,
473,JECOL,2006,94,1,2013,Kyle,,Harms,Kyle Harms,SE,SE,Louisiana State Univeristy,,,,USA,USA,,,,,,,,
474,JECOL,2006,94,1,3353,Sue,E,Hartley,Sue E Hartley,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
475,JECOL,2006,94,1,2408,Martin,,Heil,Martin Heil,SE,SE,Max Planck University,,,,Germany,DEU,,,,,,,,
476,JECOL,2006,94,1,2419,Michael,J,Hutchings,Michael J Hutchings,EIC,EIC,University of Sussex,,,,UK,GBR,,,,,,,,
477,JECOL,2006,94,1,3108,Robert,L,Jefferies,Robert L Jefferies,SE,SE,University of Toronto,,,,Canada,CAN,,,,,,,,
478,JECOL,2006,94,1,3113,Robert,J,Jones,Robert J Jones,SE,SE,Virginia Polytechnic Institute and State University,,,,USA,USA,,,,,,,,
479,JECOL,2006,94,1,2849,Peter,,Klinkhamer,Peter Klinkhamer,SE,SE,Leiden University,,,,Netherlands,NLD,,,,,,,,
480,JECOL,2006,94,1,1704,John,A,Lee,John A Lee,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
481,JECOL,2006,94,1,155,Angela,,Moles,Angela Moles,SE,SE,MacQuaire University,,,,Australia,AUS,,,,,,,,
482,JECOL,2006,94,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,King's College,,,,UK,GBR,,,,,,,,
483,JECOL,2006,94,1,3171,Ran,,Nathan,Ran Nathan,SE,SE,Hebrew University of Jerusalem,,,,Israel,ISR,,,,,,,,
484,JECOL,2006,94,1,1785,Jonathan,A,Newman,Jonathan A Newman,SE,SE,University of Guelph,,,,Canada,CAN,,,,,,,,
485,JECOL,2006,94,1,539,Christer,,Nilsson,Christer Nilsson,SE,SE,Umea University,,,,Sweden,SWE,,,,,,,,
486,JECOL,2006,94,1,542,Colin,,Osborne,Colin Osborne,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
487,JECOL,2006,94,1,1794,Joop,,Ouborg,Joop Ouborg,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
488,JECOL,2006,94,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,Lund University,,,,Sweden,SWE,,,,,,,,
489,JECOL,2006,94,1,2524,Malcolm,C,Press,Malcolm C Press,AE,AE,University of Sheffield,,,,UK,GBR,,,,,,,,
490,JECOL,2006,94,1,2526,Michael,CF,Proctor,Michael CF Proctor,SE,SE,University of Exeter,,,,UK,GBR,,,,,,,,
491,JECOL,2006,94,1,3466,Susan,,Schwinning,Susan Schwinning,SE,SE,University of Arizona,,,,USA,USA,,,,,,,,
492,JECOL,2006,94,1,880,David,,Streeter,David Streeter,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
493,JECOL,2006,94,1,1370,Hanna,,Tuomisto,Hanna Tuomisto,SE,SE,University of Turku,,,,Finland,FIN,,,,,,,,
494,JECOL,2006,94,1,3234,Roy,,Turkington,Roy Turkington,SE,SE,University of British Columbia,,,,Canada,CAN,,,,,,,,
495,JECOL,2006,94,1,2579,Matthew,,Turnbull,Matthew Turnbull,SE,SE,University of Canterbury,,,,New Zealand,NZL,,,,,,,,
496,JECOL,2006,94,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
497,JECOL,2006,94,1,1945,Jacob,,Weiner,Jacob Weiner,SE,SE,Royal Veterinary&Agricultural University,,,,Denmark,DNK,,,,,,,,
498,JECOL,2006,94,1,230,Arthur,J,Willis,Arthur J Willis,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
499,JECOL,2006,94,1,3504,Scott,D,Wilson,Scott D Wilson,SE,SE,University of Regina,,,,Canada,CAN,,,,,,,,
500,JECOL,2006,94,1,1279,Gerhard,,Zotz,Gerhard Zotz,SE,SE,University of Basel,,,,Switzerland,CHE,,,,,,,,
501,JECOL,2006,94,1,2960,Pieter,A,Zuidema,Pieter A Zuidema,SE,SE,University of Utrecht,,,,Netherlands,NLD,,,,,,,,
502,JECOL,2007,95,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
503,JECOL,2007,95,1,1434,Jon,,Agren,Jon Agren,SE,SE,Uppsala University,,,,Sweden,SWE,,,,,,,,
504,JECOL,2007,95,1,2753,Peter,,Alpert,Peter Alpert,SE,SE,Univeristy of Massachusetts,,,,USA,USA,,,,,,,,
505,JECOL,2007,95,1,2977,Richard,D,Bardgett,Richard D Bardgett,AE,AE,Lancaster University,,Lancaster,,UK,GBR,,,,,,,,
506,JECOL,2007,95,1,2765,Peter,J,Bellingham,Peter J Bellingham,SE,SE,Landcare Research,,,,New Zealand,NZL,,,,,,,,
507,JECOL,2007,95,1,2997,Rob,,Brooker,Rob Brooker,SE,SE,The Macaulay Institute,,,,UK,GBR,,,,,,,,
508,JECOL,2007,95,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,,,,Australia,AUS,,,,,,,,
509,JECOL,2007,95,1,639,David,,Burslem,David Burslem,SE,SE,Aberdeen University,,,,UK,GBR,,,,,,,,
510,JECOL,2007,95,1,1496,James,,Cahill,James Cahill,SE,SE,University of Alberta,,,,Canada,CAN,,,,,,,,
511,JECOL,2007,95,1,3009,Ragan,M,Callaway,Ragan M Callaway,SE,SE,University of Montana,,,,USA,USA,,,,,,,,
512,JECOL,2007,95,1,3302,Scott,,Collins,Scott Collins,SE,SE,University of New Mexico,,,,USA,USA,,,,,,,,
513,JECOL,2007,95,1,1293,Hans,,Cornelissen,Hans Cornelissen,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
514,JECOL,2007,95,1,50,Anthony,J,Davy,Anthony J Davy,SE,SE,University of East Anglia,,,,UK,GBR,,,,,,,,
515,JECOL,2007,95,1,1296,Hans,,DeKroon,Hans DeKroon,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
516,JECOL,2007,95,1,273,Bryan,,Foster,Bryan Foster,SE,SE,University of Kansas,,,,USA,USA,,,,,,,,
517,JECOL,2007,95,1,703,David,J,Gibson,David J Gibson,AE,AE,Southern Illinois University,,Carbondale,,USA,USA,,,,,,,,
518,JECOL,2007,95,1,1070,Frank,S,Gilliam,Frank S Gilliam,SE,SE,Marshall University,,,,USA,USA,,,,,,,,
519,JECOL,2007,95,1,2013,Kyle,,Harms,Kyle Harms,SE,SE,Louisiana State Univeristy,,,,USA,USA,,,,,,,,
520,JECOL,2007,95,1,2408,Martin,,Heil,Martin Heil,SE,SE,Max Planck University,,,,Germany,DEU,,,,,,,,
521,JECOL,2007,95,1,2419,Michael,J,Hutchings,Michael J Hutchings,EIC,EIC,University of Sussex,,,,UK,GBR,,,,,,,,
522,JECOL,2007,95,1,3108,Robert,L,Jefferies,Robert L Jefferies,SE,SE,University of Toronto,,,,Canada,CAN,,,,,,,,
523,JECOL,2007,95,1,3113,Robert,J,Jones,Robert J Jones,SE,SE,Virginia Polytechnic Institute and State University,,,,USA,USA,,,,,,,,
524,JECOL,2007,95,1,2849,Peter,,Klinkhamer,Peter Klinkhamer,SE,SE,Leiden University,,,,Netherlands,NLD,,,,,,,,
525,JECOL,2007,95,1,1704,John,A,Lee,John A Lee,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
526,JECOL,2007,95,1,1101,Fernando,,Maestre,Fernando Maestre,SE,SE,University of Rey Juan Carlos,,,,Spain,ESP,,,,,,,,
527,JECOL,2007,95,1,155,Angela,,Moles,Angela Moles,SE,SE,Victoria University of Wellington,,,,Australia,AUS,,,,,,,,
528,JECOL,2007,95,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,King's College,,,,UK,GBR,,,,,,,,
529,JECOL,2007,95,1,3171,Ran,,Nathan,Ran Nathan,SE,SE,Hebrew University of Jerusalem,,,,Israel,ISR,,,,,,,,
530,JECOL,2007,95,1,1785,Jonathan,A,Newman,Jonathan A Newman,SE,SE,University of Guelph,,,,Canada,CAN,,,,,,,,
531,JECOL,2007,95,1,539,Christer,,Nilsson,Christer Nilsson,SE,SE,Umea University,,,,Sweden,SWE,,,,,,,,
532,JECOL,2007,95,1,1794,Joop,,Ouborg,Joop Ouborg,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
533,JECOL,2007,95,1,1798,John,,Pannell,John Pannell,SE,SE,University of Oxford,,,,UK,GBR,,,,,,,,
534,JECOL,2007,95,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,Lund University,,,,Sweden,SWE,,,,,,,,
535,JECOL,2007,95,1,2526,Michael,CF,Proctor,Michael CF Proctor,SE,SE,University of Exeter,,,,UK,GBR,,,,,,,,
536,JECOL,2007,95,1,3466,Susan,,Schwinning,Susan Schwinning,SE,SE,Texas State University,,San Marcos,,USA,USA,,,,,,,,
537,JECOL,2007,95,1,880,David,,Streeter,David Streeter,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
538,JECOL,2007,95,1,1370,Hanna,,Tuomisto,Hanna Tuomisto,SE,SE,University of Turku,,,,Finland,FIN,,,,,,,,
539,JECOL,2007,95,1,3234,Roy,,Turkington,Roy Turkington,SE,SE,University of British Columbia,,,,Canada,CAN,,,,,,,,
540,JECOL,2007,95,1,2579,Matthew,,Turnbull,Matthew Turnbull,SE,SE,University of Canterbury,,,,New Zealand,NZL,,,,,,,,
541,JECOL,2007,95,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
542,JECOL,2007,95,1,3504,Scott,D,Wilson,Scott D Wilson,SE,SE,University of Regina,,,,Canada,CAN,,,,,,,,
543,JECOL,2007,95,1,1279,Gerhard,,Zotz,Gerhard Zotz,SE,SE,University of Oldenburg,,,,Switzerland,CHE,,,,,,,,
544,JECOL,2007,95,1,2960,Pieter,A,Zuidema,Pieter A Zuidema,SE,SE,University of Zuidema,,,,Netherlands,NLD,,,,,,,,
545,JECOL,2008,96,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
546,JECOL,2008,96,1,1434,Jon,,Agren,Jon Agren,SE,SE,Uppsala University,,,,Sweden,SWE,,,,,,,,
547,JECOL,2008,96,1,2753,Peter,,Alpert,Peter Alpert,SE,SE,University of Massachusetts,,,,USA,USA,,,,,,,,
548,JECOL,2008,96,1,2977,Richard,D,Bardgett,Richard D Bardgett,AE,AE,Lancaster University,,Lancaster,,UK,GBR,,,,,,,,
549,JECOL,2008,96,1,2765,Peter,J,Bellingham,Peter J Bellingham,SE,SE,Landcare Research,,,,New Zealand,NZL,,,,,,,,
550,JECOL,2008,96,1,2994,Richard,,Bradshaw,Richard Bradshaw,SE,SE,University of Liverpool,,,,UK,GBR,,,,,,,,
551,JECOL,2008,96,1,2997,Rob,,Brooker,Rob Brooker,SE,SE,The Macaulay Institute,,,,UK,GBR,,,,,,,,
552,JECOL,2008,96,1,1493,Jeremy,,Burdon,Jeremy Burdon,SE,SE,CSIRO,,,,Australia,AUS,,,,,,,,
553,JECOL,2008,96,1,1496,James,,Cahill,James Cahill,SE,SE,University of Alberta,,,,Canada,CAN,,,,,,,,
554,JECOL,2008,96,1,3009,Ragan,M,Callaway,Ragan M Callaway,SE,SE,University of Montana,,,,USA,USA,,,,,,,,
555,JECOL,2008,96,1,416,Charles,D,Canham,Charles D Canham,SE,SE,Institute of Ecosystem,,,,USA,USA,,,,,,,,
556,JECOL,2008,96,1,3302,Scott,,Collins,Scott Collins,SE,SE,University of New Mexico,,,,USA,USA,,,,,,,,
557,JECOL,2008,96,1,1293,Hans,,Cornelissen,Hans Cornelissen,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
558,JECOL,2008,96,1,50,Anthony,J,Davy,Anthony J Davy,SE,SE,University of East Anglia,,Norwich,,UK,GBR,,,,,,,,
559,JECOL,2008,96,1,1296,Hans,,DeKroon,Hans DeKroon,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
560,JECOL,2008,96,1,267,Bettina,,Engelbrecht,Bettina Engelbrecht,SE,SE,University of Kaiserslautern,,,,Germany,DEU,,,,,,,,
561,JECOL,2008,96,1,273,Bryan,,Foster,Bryan Foster,SE,SE,University of Kansas,,,,USA,USA,,,,,,,,
562,JECOL,2008,96,1,1582,Jason,,Fridley,Jason Fridley,SE,SE,Syracuse University,,,,USA,USA,,,,,,,,
563,JECOL,2008,96,1,703,David,J,Gibson,David J Gibson,AE,AE,Southern Illinois University,,Carbondale,,USA,USA,,,,,,,,
564,JECOL,2008,96,1,1070,Frank,S,Gilliam,Frank S Gilliam,SE,SE,Marshall University,,,,USA,USA,,,,,,,,
565,JECOL,2008,96,1,2013,Kyle,,Harms,Kyle Harms,SE,SE,Louisiana State Univeristy,,,,USA,USA,,,,,,,,
566,JECOL,2008,96,1,2408,Martin,,Heil,Martin Heil,SE,SE,Max Planck University,,,,Germany,DEU,,,,,,,,
567,JECOL,2008,96,1,2419,Michael,J,Hutchings,Michael J Hutchings,EIC,EIC,University of Sussex,,,,UK,GBR,,,,,,,,
568,JECOL,2008,96,1,1318,Hans,,Jacquemyn,Hans Jacquemyn,SE,SE,University of Leuven,,,,Belgium,BEL,,,,,,,,
569,JECOL,2008,96,1,3108,Robert,L,Jefferies,Robert L Jefferies,SE,SE,University of Toronto,,,,Canada,CAN,,,,,,,,
570,JECOL,2008,96,1,3113,Robert,J,Jones,Robert J Jones,SE,SE,Virginia Polytechnic Institute and State University,,,,USA,USA,,,,,,,,
571,JECOL,2008,96,1,2849,Peter,,Klinkhamer,Peter Klinkhamer,SE,SE,Leiden University,,,,Netherlands,NLD,,,,,,,,
572,JECOL,2008,96,1,1704,John,A,Lee,John A Lee,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
573,JECOL,2008,96,1,513,Christopher,,Lorite,Christopher Lorite,SE,SE,York University,,,,Canada,CAN,,,,,,,,
574,JECOL,2008,96,1,1101,Fernando,,Maestre,Fernando Maestre,SE,SE,University of Rey Juan Carlos,,,,Spain,ESP,,,,,,,,
575,JECOL,2008,96,1,1106,Fergus,,Massey,Fergus Massey,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
576,JECOL,2008,96,1,155,Angela,,Moles,Angela Moles,SE,SE,University of New South Wales,,,,Australia,AUS,,,,,,,,
577,JECOL,2008,96,1,3171,Ran,,Nathan,Ran Nathan,SE,SE,Hebrew University of Jerusalem,,,,Israel,ISR,,,,,,,,
578,JECOL,2008,96,1,1785,Jonathan,A,Newman,Jonathan A Newman,SE,SE,University of Guelph,,,,Canada,CAN,,,,,,,,
579,JECOL,2008,96,1,539,Christer,,Nilsson,Christer Nilsson,SE,SE,Umea University,,,,Sweden,SWE,,,,,,,,
580,JECOL,2008,96,1,1794,Joop,,Ouborg,Joop Ouborg,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
581,JECOL,2008,96,1,1798,John,,Pannell,John Pannell,SE,SE,University of Oxford,,,,UK,GBR,,,,,,,,
582,JECOL,2008,96,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,Lund University,,,,Sweden,SWE,,,,,,,,
583,JECOL,2008,96,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,,,,UK,GBR,,,,,,,,
584,JECOL,2008,96,1,2526,Michael,CF,Proctor,Michael CF Proctor,SE,SE,University of Exeter,,,,UK,GBR,,,,,,,,
585,JECOL,2008,96,1,3466,Susan,,Schwinning,Susan Schwinning,SE,SE,Texas State University,,San Marcos,,USA,USA,,,,,,,,
586,JECOL,2008,96,1,880,David,,Streeter,David Streeter,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
587,JECOL,2008,96,1,1370,Hanna,,Tuomisto,Hanna Tuomisto,SE,SE,University of Turku,,,,Finland,FIN,,,,,,,,
588,JECOL,2008,96,1,3234,Roy,,Turkington,Roy Turkington,SE,SE,University of British Columbia,,,,Canada,CAN,,,,,,,,
589,JECOL,2008,96,1,2579,Matthew,,Turnbull,Matthew Turnbull,SE,SE,University of Canterbury,,,,New Zealand,NZL,,,,,,,,
590,JECOL,2008,96,1,2583,Michael,B,Usher,Michael B Usher,SE,SE,University of Stirling,,,,UK,GBR,,,,,,,,
591,JECOL,2008,96,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
592,JECOL,2008,96,1,3504,Scott,D,Wilson,Scott D Wilson,SE,SE,University of Regina,,,,Canada,CAN,,,,,,,,
593,JECOL,2008,96,1,1279,Gerhard,,Zotz,Gerhard Zotz,SE,SE,University of Oldenburg,,,,Switzerland,CHE,,,,,,,,
594,JECOL,2008,96,1,2960,Pieter,A,Zuidema,Pieter A Zuidema,SE,SE,University of Utrecht,,,,Netherlands,NLD,,,,,,,,
595,JECOL,2009,97,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
