JOURNAL,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,YEAR,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,INST2
CONBIO,8,1,473,Charles,,Hall,1994,Charles Hall,SE,SE,,,,,USA,USA,
CONBIO,8,1,1616,James,,Hall,1994,James Hall,SE,SE,,,,,USA,USA,
CONBIO,8,1,96,Andrew,,Hansen,1994,Andrew Hansen,SE,SE,Montana State University,,Bozeman,Montana,USA,USA,
CONBIO,8,1,2825,Philip,W,Hedrick,1994,Philip W Hedrick,SE,SE,,,,,USA,USA,
CONBIO,8,1,2417,Malcolm,L,Hunter,1994,Malcolm L Hunter,SE,SE,University of Maine,,Orono,Maine,USA,USA,
CONBIO,8,1,3367,Susan,K,Jacobson,1994,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,8,1,1660,James,,Karr,1994,James Karr,SE,SE,,,,,USA,USA,
CONBIO,8,1,2185,Les,,Kaufman,1994,Les Kaufman,SE,SE,,,,,USA,USA,
CONBIO,8,1,748,Devra,G,Kleiman,1994,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,8,1,3147,Robert,,May,1994,Robert May,SE,SE,,,,,UK,GBR,
CONBIO,8,1,1229,Gary,K,Meffe,1994,Gary K Meffe,SE,SE,,,,,USA,USA,
CONBIO,8,1,528,Curt,,Meine,1994,Curt Meine,SE,SE,International Crane Foundation,,Baraboo,Wisconsin,USA,USA,
CONBIO,8,1,1003,Eric,,Menges,1994,Eric Menges,SE,SE,,,,,USA,USA,
CONBIO,8,1,796,Dennis,,Murphy,1994,Dennis Murphy,SE,SE,,,,,USA,USA,
CONBIO,8,1,3176,Reed,,Noss,1994,Reed Noss,EIC,EIC,,,,,USA,USA,
CONBIO,8,1,809,David,W,Orr,1994,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,8,1,2508,Mary,,Pearl,1994,Mary Pearl,AE,AE,Wildlife Preservation Trust International,,Philadelphia,Pennsylvania,USA,USA,
CONBIO,8,1,813,David,L,Pearson,1994,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,8,1,817,David,,Perry,1994,David Perry,SE,SE,Oregon State University,,Corvallis,Oregon,USA,USA,
CONBIO,8,1,3197,Richard,B,Primack,1994,Richard B Primack,AE,AE,Boston University,,Boston,Massachusetts,USA,USA,
CONBIO,8,1,1838,John,G,Robinson,1994,John G Robinson,SE,SE,Wildlife Conservation Society,,,,USA,USA,New York Zoological Society
CONBIO,8,1,3455,Scott,K,Robinson,1994,Scott K Robinson,SE,SE,Illinois Natural History Survey,,Urbana-Champaign,Illinois,USA,USA,
CONBIO,8,1,1355,Holmes,,Rolstoni,1994,Holmes Rolstoni,SE,SE,Colorado State University,,Fort Colllins,Colorado,USA,USA,
CONBIO,8,1,2736,Oliver,A,Ryder,1994,Oliver A Ryder,SE,SE,Zoological Society of San Diego,,San Diego,California,USA,USA,
CONBIO,8,1,2686,Nils,,Ryman,1994,Nils Ryman,SE,SE,Stockholm University,,Stockholm,Uppland,Sweden,SWE,
CONBIO,8,1,856,Denis,A,Saunders,1994,Denis A Saunders,SE,SE,CSIRO,Division of Wildlife and Ecology,,,Australia,AUS,
CONBIO,8,1,3942,Stephen,,Schneider,1994,Stephen Schneider,SE,SE,,,,,USA,USA,
CONBIO,8,1,1883,James,,Spotila,1994,James Spotila,SE,SE,,,,,USA,USA,
CONBIO,8,1,3241,Robert,,Vrijenhoek,1994,Robert Vrijenhoek,SE,SE,,,,,USA,USA,
CONBIO,8,1,918,David,,Wilcove,1994,David Wilcove,SE,SE,,,,,USA,USA,
CONBIO,9,1,1150,Gary,E,Belovsky,1995,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,9,1,1463,Joel,,Berger,1995,Joel Berger,SE,SE,"University of Nevada, Reno",,Reno,Nevada,USA,USA,
CONBIO,9,1,20,Andrew,R,Blaustein,1995,Andrew R Blaustein,SE,SE,Oregon State University,,Corvallis,Oregon,USA,USA,
CONBIO,9,1,2773,Peter,,Brussard,1995,Peter Brussard,SE,SE,,,,,USA,USA,
CONBIO,9,1,258,Blair,,Csuti,1995,Blair Csuti,SE,SE,,,,,USA,USA,
CONBIO,9,1,1064,Frank,,Davis,1995,Frank Davis,SE,SE,,,,,USA,USA,
CONBIO,9,1,2797,Peter,,Dratch,1995,Peter Dratch,SE,SE,,,,,USA,USA,
CONBIO,9,1,680,David,,Ehrenfeld,1995,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,9,1,2144,Lenore,,Fahrig,1995,Lenore Fahrig,SE,SE,Carleton University,,Ottowa,Ontario,Canada,CAN,
CONBIO,9,1,2380,Madhav,,Gadgil,1995,Madhav Gadgil,SE,SE,,,,,India,IND,
CONBIO,9,1,1073,Fredrick,,Grassle,1995,Fredrick Grassle,SE,SE,,,,,USA,USA,
CONBIO,9,1,1188,Gordon,,Grigg,1995,Gordon Grigg,SE,SE,,,,,Australia,AUS,
CONBIO,9,1,3079,R,Edward,Grumbine,1995,R Edward Grumbine,SE,SE,,,,,USA,USA,
CONBIO,9,1,1616,James,,Hall,1995,James Hall,SE,SE,,,,,USA,USA,
CONBIO,9,1,96,Andrew,,Hansen,1995,Andrew Hansen,SE,SE,,,,,USA,USA,
CONBIO,9,1,3351,Susan,,Harrison,1995,Susan Harrison,SE,SE,"University of California, Davis",,Davis,California,USA,USA,
CONBIO,9,1,2825,Philip,W,Hedrick,1995,Philip W Hedrick,SE,SE,,,,,USA,USA,
CONBIO,9,1,2417,Malcolm,L,Hunter,1995,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,9,1,3367,Susan,K,Jacobson,1995,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,9,1,739,Deborah,,Jensen,1995,Deborah Jensen,SE,SE,The Nature Conservancy,,Arlington,Virginia,USA,USA,
CONBIO,9,1,1660,James,,Karr,1995,James Karr,SE,SE,,,,,USA,USA,
CONBIO,9,1,2185,Les,,Kaufman,1995,Les Kaufman,SE,SE,Boston University Marine Program,,Boston,Massachusetts,USA,USA,
CONBIO,9,1,748,Devra,G,Kleiman,1995,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,9,1,3127,Russel,,Lande,1995,Russel Lande,SE,SE,University of Oregon,,Eugene,Oregon,USA,USA,
CONBIO,9,1,1221,Georgina,,Mace,1995,Georgina Mace,SE,SE,Zoological Society of London,,London,England,UK,GBR,
CONBIO,9,1,3147,Robert,,May,1995,Robert May,SE,SE,,,,,UK,GBR,
CONBIO,9,1,1229,Gary,K,Meffe,1995,Gary K Meffe,SE,SE,,,,,USA,USA,
CONBIO,9,1,528,Curt,,Meine,1995,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,9,1,1003,Eric,,Menges,1995,Eric Menges,SE,SE,,,,,USA,USA,
CONBIO,9,1,796,Dennis,,Murphy,1995,Dennis Murphy,SE,SE,,,,,USA,USA,
CONBIO,9,1,3176,Reed,,Noss,1995,Reed Noss,EIC,EIC,,,,,USA,USA,
CONBIO,9,1,809,David,W,Orr,1995,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,9,1,2508,Mary,,Pearl,1995,Mary Pearl,AE,AE,,,,,USA,USA,
CONBIO,9,1,813,David,L,Pearson,1995,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,9,1,817,David,,Perry,1995,David Perry,SE,SE,,,,,USA,USA,
CONBIO,9,1,3197,Richard,B,Primack,1995,Richard B Primack,AE,AE,,,,,USA,USA,
CONBIO,9,1,1838,John,G,Robinson,1995,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,9,1,3455,Scott,K,Robinson,1995,Scott K Robinson,SE,SE,,,,,USA,USA,
CONBIO,9,1,1355,Holmes,,Rolstoni,1995,Holmes Rolstoni,SE,SE,,,,,USA,USA,
CONBIO,9,1,2736,Oliver,A,Ryder,1995,Oliver A Ryder,SE,SE,,,,,USA,USA,
CONBIO,9,1,2686,Nils,,Ryman,1995,Nils Ryman,SE,SE,,,,,Sweden,SWE,
CONBIO,9,1,856,Denis,A,Saunders,1995,Denis A Saunders,SE,SE,,,,,Australia,AUS,
CONBIO,9,1,3942,Stephen,,Schneider,1995,Stephen Schneider,SE,SE,,,,,USA,USA,
CONBIO,9,1,2921,Pamela,S,Soltis,1995,Pamela S Soltis,SE,SE,Washington State University,,Pullman,Washington,USA,USA,
CONBIO,9,1,1883,James,,Spotila,1995,James Spotila,SE,SE,,,,,USA,USA,
CONBIO,9,1,918,David,,Wilcove,1995,David Wilcove,SE,SE,,,,,USA,USA,
CONBIO,9,1,2613,Mary,F,Willson,1995,Mary F Willson,SE,SE,USDA Forest Service,,,,USA,USA,
CONBIO,10,1,1150,Gary,E,Belovsky,1996,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,10,1,1463,Joel,,Berger,1996,Joel Berger,SE,SE,,,,,USA,USA,
CONBIO,10,1,20,Andrew,R,Blaustein,1996,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,10,1,2773,Peter,,Brussard,1996,Peter Brussard,SE,SE,,,,,USA,USA,
CONBIO,10,1,258,Blair,,Csuti,1996,Blair Csuti,SE,SE,,,,,USA,USA,
CONBIO,10,1,1064,Frank,,Davis,1996,Frank Davis,SE,SE,,,,,USA,USA,
CONBIO,10,1,2797,Peter,,Dratch,1996,Peter Dratch,SE,SE,,,,,USA,USA,
CONBIO,10,1,680,David,,Ehrenfeld,1996,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,10,1,2144,Lenore,,Fahrig,1996,Lenore Fahrig,SE,SE,,,,,Canada,CAN,
CONBIO,10,1,2380,Madhav,,Gadgil,1996,Madhav Gadgil,SE,SE,,,,,India,IND,
CONBIO,10,1,1073,Fredrick,,Grassle,1996,Fredrick Grassle,SE,SE,,,,,USA,USA,
CONBIO,10,1,1188,Gordon,,Grigg,1996,Gordon Grigg,SE,SE,,,,,Australia,AUS,
CONBIO,10,1,3079,R,Edward,Grumbine,1996,R Edward Grumbine,SE,SE,,,,,USA,USA,
CONBIO,10,1,1616,James,,Hall,1996,James Hall,SE,SE,,,,,USA,USA,
CONBIO,10,1,96,Andrew,,Hansen,1996,Andrew Hansen,SE,SE,,,,,USA,USA,
CONBIO,10,1,3351,Susan,,Harrison,1996,Susan Harrison,SE,SE,,,,,USA,USA,
CONBIO,10,1,2825,Philip,W,Hedrick,1996,Philip W Hedrick,SE,SE,,,,,USA,USA,
CONBIO,10,1,2417,Malcolm,L,Hunter,1996,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,10,1,3367,Susan,K,Jacobson,1996,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,10,1,739,Deborah,,Jensen,1996,Deborah Jensen,SE,SE,,,,,USA,USA,
CONBIO,10,1,1660,James,,Karr,1996,James Karr,SE,SE,,,,,USA,USA,
CONBIO,10,1,2185,Les,,Kaufman,1996,Les Kaufman,SE,SE,,,,,USA,USA,
CONBIO,10,1,748,Devra,G,Kleiman,1996,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,10,1,3127,Russel,,Lande,1996,Russel Lande,SE,SE,,,,,USA,USA,
CONBIO,10,1,1221,Georgina,,Mace,1996,Georgina Mace,SE,SE,,,,,UK,GBR,
CONBIO,10,1,3147,Robert,,May,1996,Robert May,SE,SE,,,,,UK,GBR,
CONBIO,10,1,3769,William,C,McComb,1996,William C McComb,SE,SE,Oregon State University,,Corvallis,Oregon,USA,USA,
CONBIO,10,1,1229,Gary,K,Meffe,1996,Gary K Meffe,SE,SE,,,,,USA,USA,
CONBIO,10,1,528,Curt,,Meine,1996,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,10,1,1003,Eric,,Menges,1996,Eric Menges,SE,SE,,,,,USA,USA,
CONBIO,10,1,796,Dennis,,Murphy,1996,Dennis Murphy,SE,SE,,,,,USA,USA,
CONBIO,10,1,3176,Reed,,Noss,1996,Reed Noss,EIC,EIC,,,,,USA,USA,
CONBIO,10,1,809,David,W,Orr,1996,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,10,1,2508,Mary,,Pearl,1996,Mary Pearl,AE,AE,,,,,USA,USA,
CONBIO,10,1,813,David,L,Pearson,1996,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,10,1,817,David,,Perry,1996,David Perry,SE,SE,,,,,USA,USA,
CONBIO,10,1,3197,Richard,B,Primack,1996,Richard B Primack,AE,AE,,,,,USA,USA,
CONBIO,10,1,1838,John,G,Robinson,1996,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,10,1,3455,Scott,K,Robinson,1996,Scott K Robinson,SE,SE,,,,,USA,USA,
CONBIO,10,1,1355,Holmes,,Rolstoni,1996,Holmes Rolstoni,SE,SE,,,,,USA,USA,
CONBIO,10,1,2736,Oliver,A,Ryder,1996,Oliver A Ryder,SE,SE,,,,,USA,USA,
CONBIO,10,1,2686,Nils,,Ryman,1996,Nils Ryman,SE,SE,,,,,Sweden,SWE,
CONBIO,10,1,856,Denis,A,Saunders,1996,Denis A Saunders,SE,SE,,,,,Australia,AUS,
CONBIO,10,1,3942,Stephen,,Schneider,1996,Stephen Schneider,SE,SE,,,,,USA,USA,
CONBIO,10,1,2921,Pamela,S,Soltis,1996,Pamela S Soltis,SE,SE,,,,,USA,USA,
CONBIO,10,1,1883,James,,Spotila,1996,James Spotila,SE,SE,,,,,USA,USA,
CONBIO,10,1,918,David,,Wilcove,1996,David Wilcove,SE,SE,,,,,USA,USA,
CONBIO,10,1,2613,Mary,F,Willson,1996,Mary F Willson,SE,SE,,,,,USA,USA,
CONBIO,11,1,2277,Mary,V,Ashley,1997,Mary V Ashley,SE,SE,"University of Illinois, Chicago",,Chicago,Illinois,USA,USA,
CONBIO,11,1,1150,Gary,E,Belovsky,1997,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,11,1,1463,Joel,,Berger,1997,Joel Berger,SE,SE,,,,,USA,USA,
CONBIO,11,1,20,Andrew,R,Blaustein,1997,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,11,1,2773,Peter,,Brussard,1997,Peter Brussard,SE,SE,,,,,USA,USA,
CONBIO,11,1,258,Blair,,Csuti,1997,Blair Csuti,SE,SE,,,,,USA,USA,
CONBIO,11,1,1064,Frank,,Davis,1997,Frank Davis,SE,SE,,,,,USA,USA,
CONBIO,11,1,2797,Peter,,Dratch,1997,Peter Dratch,SE,SE,,,,,USA,USA,
CONBIO,11,1,680,David,,Ehrenfeld,1997,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,11,1,2144,Lenore,,Fahrig,1997,Lenore Fahrig,SE,SE,,,,,Canada,CAN,
CONBIO,11,1,455,Christopher,,Frissell,1997,Christopher Frissell,SE,SE,Rutgers University,,New Brunswick,New Jersey,USA,USA,
CONBIO,11,1,1598,Joshua,,Ginsberg,1997,Joshua Ginsberg,AE,AE,Wildlife Conservation Society,,,,USA,USA,
CONBIO,11,1,1073,Fredrick,,Grassle,1997,Fredrick Grassle,SE,SE,,,,,USA,USA,
CONBIO,11,1,3079,R,Edward,Grumbine,1997,R Edward Grumbine,SE,SE,,,,,USA,USA,
CONBIO,11,1,3351,Susan,,Harrison,1997,Susan Harrison,SE,SE,,,,,USA,USA,
CONBIO,11,1,2825,Philip,W,Hedrick,1997,Philip W Hedrick,SE,SE,,,,,USA,USA,
CONBIO,11,1,2417,Malcolm,L,Hunter,1997,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,11,1,3367,Susan,K,Jacobson,1997,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,11,1,739,Deborah,,Jensen,1997,Deborah Jensen,SE,SE,,,,,USA,USA,
CONBIO,11,1,1660,James,,Karr,1997,James Karr,SE,SE,,,,,USA,USA,
CONBIO,11,1,2183,Lee,B,Kats,1997,Lee B Kats,SE,SE,Pepperdine University,,Los Angeles,California,USA,USA,
CONBIO,11,1,2185,Les,,Kaufman,1997,Les Kaufman,SE,SE,,,,,USA,USA,
CONBIO,11,1,748,Devra,G,Kleiman,1997,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,11,1,3127,Russel,,Lande,1997,Russel Lande,SE,SE,,,,,USA,USA,
CONBIO,11,1,1221,Georgina,,Mace,1997,Georgina Mace,SE,SE,,,,,UK,GBR,
CONBIO,11,1,3769,William,C,McComb,1997,William C McComb,SE,SE,University of Massachusetts,,Amherst,Massachusetts,USA,USA,
CONBIO,11,1,1229,Gary,K,Meffe,1997,Gary K Meffe,SE,SE,,,,,USA,USA,
CONBIO,11,1,528,Curt,,Meine,1997,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,11,1,1003,Eric,,Menges,1997,Eric Menges,SE,SE,,,,,USA,USA,
CONBIO,11,1,796,Dennis,,Murphy,1997,Dennis Murphy,SE,SE,,,,,USA,USA,
CONBIO,11,1,3176,Reed,,Noss,1997,Reed Noss,EIC,EIC,,,,,USA,USA,
CONBIO,11,1,809,David,W,Orr,1997,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,11,1,813,David,L,Pearson,1997,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,11,1,817,David,,Perry,1997,David Perry,SE,SE,,,,,USA,USA,
CONBIO,11,1,3439,Stuart,L,Pimm,1997,Stuart L Pimm,SE,SE,University of Tennessee,,Knoxville,Tennessee,USA,USA,
CONBIO,11,1,3197,Richard,B,Primack,1997,Richard B Primack,AE,AE,,,,,USA,USA,
CONBIO,11,1,1838,John,G,Robinson,1997,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,11,1,3455,Scott,K,Robinson,1997,Scott K Robinson,SE,SE,,,,,USA,USA,
CONBIO,11,1,1355,Holmes,,Rolstoni,1997,Holmes Rolstoni,SE,SE,,,,,USA,USA,
CONBIO,11,1,2736,Oliver,A,Ryder,1997,Oliver A Ryder,SE,SE,,,,,USA,USA,
CONBIO,11,1,2686,Nils,,Ryman,1997,Nils Ryman,SE,SE,,,,,Sweden,SWE,
CONBIO,11,1,856,Denis,A,Saunders,1997,Denis A Saunders,SE,SE,,,,,Australia,AUS,
CONBIO,11,1,3942,Stephen,,Schneider,1997,Stephen Schneider,SE,SE,,,,,USA,USA,
CONBIO,11,1,2921,Pamela,S,Soltis,1997,Pamela S Soltis,SE,SE,,,,,USA,USA,
CONBIO,11,1,1883,James,,Spotila,1997,James Spotila,SE,SE,,,,,USA,USA,
CONBIO,11,1,918,David,,Wilcove,1997,David Wilcove,SE,SE,,,,,USA,USA,
CONBIO,11,1,2613,Mary,F,Willson,1997,Mary F Willson,SE,SE,,,,,USA,USA,
CONBIO,12,1,2277,Mary,V,Ashley,1998,Mary V Ashley,SE,SE,,,,,USA,USA,
CONBIO,12,1,3280,Steven,R,Beissinger,1998,Steven R Beissinger,SE,SE,"University of California, Berkeley",,Berkeley,California,USA,USA,
CONBIO,12,1,1150,Gary,E,Belovsky,1998,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,12,1,1463,Joel,,Berger,1998,Joel Berger,SE,SE,,,,,USA,USA,
CONBIO,12,1,20,Andrew,R,Blaustein,1998,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,12,1,2773,Peter,,Brussard,1998,Peter Brussard,SE,SE,,,,,USA,USA,
CONBIO,12,1,1501,James,T,Carlton,1998,James T Carlton,SE,SE,Williams College,,Williams,Massachusetts,USA,USA,
CONBIO,12,1,258,Blair,,Csuti,1998,Blair Csuti,SE,SE,Washington Park Zoo,,Portland,Oregon,USA,USA,
CONBIO,12,1,1064,Frank,,Davis,1998,Frank Davis,SE,SE,,,,,USA,USA,
CONBIO,12,1,2795,Philip,M,Dixon,1998,Philip M Dixon,AE,AE,Savannah River Ecology Laboratory,,Aiken,South Carolina,USA,USA,
CONBIO,12,1,2797,Peter,,Dratch,1998,Peter Dratch,SE,SE,,,,,USA,USA,
CONBIO,12,1,680,David,,Ehrenfeld,1998,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,12,1,1567,John,,Faaborg,1998,John Faaborg,SE,SE,University of Missouri,,Columbia,Missouri,USA,USA,
CONBIO,12,1,2144,Lenore,,Fahrig,1998,Lenore Fahrig,SE,SE,,,,,Canada,CAN,
CONBIO,12,1,455,Christopher,,Frissell,1998,Christopher Frissell,SE,SE,University of Montana,,Missoula,Montana,USA,USA,
CONBIO,12,1,1598,Joshua,,Ginsberg,1998,Joshua Ginsberg,AE,AE,,,,,USA,USA,
CONBIO,12,1,3079,R,Edward,Grumbine,1998,R Edward Grumbine,SE,SE,,,,,USA,USA,
CONBIO,12,1,3351,Susan,,Harrison,1998,Susan Harrison,SE,SE,,,,,USA,USA,
CONBIO,12,1,2825,Philip,W,Hedrick,1998,Philip W Hedrick,SE,SE,,,,,USA,USA,
CONBIO,12,1,2016,Kent,,Holsinger,1998,Kent Holsinger,SE,SE,University of Connecticut,,Storrs,Connecticut,USA,USA,
CONBIO,12,1,2417,Malcolm,L,Hunter,1998,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,12,1,3367,Susan,K,Jacobson,1998,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,12,1,2183,Lee,B,Kats,1998,Lee B Kats,SE,SE,,,,,USA,USA,
CONBIO,12,1,2185,Les,,Kaufman,1998,Les Kaufman,SE,SE,,,,,USA,USA,
CONBIO,12,1,748,Devra,G,Kleiman,1998,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,12,1,3121,Richard,L,Knight,1998,Richard L Knight,SE,SE,Colorado State University,,Fort Colllins,Colorado,USA,USA,
CONBIO,12,1,3769,William,C,McComb,1998,William C McComb,SE,SE,,,,,USA,USA,
CONBIO,12,1,1229,Gary,K,Meffe,1998,Gary K Meffe,EIC,EIC,University of Florida,,Gainesville,Florida,USA,USA,
CONBIO,12,1,528,Curt,,Meine,1998,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,12,1,1003,Eric,,Menges,1998,Eric Menges,SE,SE,,,,,USA,USA,
CONBIO,12,1,533,Craig,,Moritz,1998,Craig Moritz,SE,SE,University of Queensland,,Brisbane,Queensland,Australia,AUS,
CONBIO,12,1,3172,Richard,,Neves,1998,Richard Neves,SE,SE,Virginia Tech,,Blacksburg,Virginia,USA,USA,
CONBIO,12,1,3176,Reed,,Noss,1998,Reed Noss,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,12,1,809,David,W,Orr,1998,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,12,1,813,David,L,Pearson,1998,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,12,1,3439,Stuart,L,Pimm,1998,Stuart L Pimm,SE,SE,,,,,USA,USA,
CONBIO,12,1,3197,Richard,B,Primack,1998,Richard B Primack,AE,AE,,,,,USA,USA,
CONBIO,12,1,2073,Kent,H,Redford,1998,Kent H Redford,SE,SE,Wildlife Conservation Society,,,,USA,USA,New York Zoological Society
CONBIO,12,1,1838,John,G,Robinson,1998,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,12,1,3455,Scott,K,Robinson,1998,Scott K Robinson,SE,SE,,,,,USA,USA,
CONBIO,12,1,1355,Holmes,,Rolstoni,1998,Holmes Rolstoni,SE,SE,,,,,USA,USA,
CONBIO,12,1,2736,Oliver,A,Ryder,1998,Oliver A Ryder,SE,SE,,,,,USA,USA,
CONBIO,12,1,2686,Nils,,Ryman,1998,Nils Ryman,SE,SE,,,,,Sweden,SWE,
CONBIO,12,1,856,Denis,A,Saunders,1998,Denis A Saunders,SE,SE,,,,,Australia,AUS,
CONBIO,12,1,3217,Rebecca,R,Sharitz,1998,Rebecca R Sharitz,SE,SE,University of Georgia,,Athens,Georgia,USA,USA,
CONBIO,12,1,1883,James,,Spotila,1998,James Spotila,SE,SE,,,,,USA,USA,
CONBIO,12,1,918,David,,Wilcove,1998,David Wilcove,SE,SE,,,,,USA,USA,
CONBIO,12,1,2613,Mary,F,Willson,1998,Mary F Willson,SE,SE,,,,,USA,USA,
CONBIO,13,1,2277,Mary,V,Ashley,1999,Mary V Ashley,SE,SE,,,,,USA,USA,
CONBIO,13,1,3280,Steven,R,Beissinger,1999,Steven R Beissinger,SE,SE,,,,,USA,USA,
CONBIO,13,1,1150,Gary,E,Belovsky,1999,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,13,1,1463,Joel,,Berger,1999,Joel Berger,SE,SE,,,,,USA,USA,
CONBIO,13,1,20,Andrew,R,Blaustein,1999,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,13,1,2773,Peter,,Brussard,1999,Peter Brussard,SE,SE,,,,,USA,USA,
CONBIO,13,1,1501,James,T,Carlton,1999,James T Carlton,SE,SE,,,,,USA,USA,
CONBIO,13,1,1064,Frank,,Davis,1999,Frank Davis,SE,SE,,,,,USA,USA,
CONBIO,13,1,957,Eric,,Dinerstein,1999,Eric Dinerstein,SE,SE,World Wildlife Fund,,,,USA,USA,
CONBIO,13,1,2795,Philip,M,Dixon,1999,Philip M Dixon,AE,AE,Iowa State University,,Ames,Iowa,USA,USA,
CONBIO,13,1,2797,Peter,,Dratch,1999,Peter Dratch,SE,SE,,,,,USA,USA,
CONBIO,13,1,1553,John,B,Dunning,1999,John B Dunning,SE,SE,Purdue University,,West Lafayette,Indiana,USA,USA,
CONBIO,13,1,680,David,,Ehrenfeld,1999,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,13,1,1567,John,,Faaborg,1999,John Faaborg,SE,SE,,,,,USA,USA,
CONBIO,13,1,455,Christopher,,Frissell,1999,Christopher Frissell,SE,SE,,,,,USA,USA,
CONBIO,13,1,1598,Joshua,,Ginsberg,1999,Joshua Ginsberg,AE,AE,,,,,USA,USA,
CONBIO,13,1,2390,Martha,J,Groom,1999,Martha J Groom,SE,SE,University of Washington,,Seattle,Washington,USA,USA,
CONBIO,13,1,3079,R,Edward,Grumbine,1999,R Edward Grumbine,SE,SE,,,,,USA,USA,
CONBIO,13,1,3351,Susan,,Harrison,1999,Susan Harrison,SE,SE,,,,,USA,USA,
CONBIO,13,1,2825,Philip,W,Hedrick,1999,Philip W Hedrick,SE,SE,,,,,USA,USA,
CONBIO,13,1,2016,Kent,,Holsinger,1999,Kent Holsinger,SE,SE,,,,,USA,USA,
CONBIO,13,1,2417,Malcolm,L,Hunter,1999,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,13,1,3367,Susan,K,Jacobson,1999,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,13,1,2183,Lee,B,Kats,1999,Lee B Kats,SE,SE,,,,,USA,USA,
CONBIO,13,1,748,Devra,G,Kleiman,1999,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,13,1,3121,Richard,L,Knight,1999,Richard L Knight,SE,SE,,,,,USA,USA,
CONBIO,13,1,3769,William,C,McComb,1999,William C McComb,SE,SE,,,,,USA,USA,
CONBIO,13,1,1229,Gary,K,Meffe,1999,Gary K Meffe,EIC,EIC,,,,,USA,USA,
CONBIO,13,1,528,Curt,,Meine,1999,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,13,1,1003,Eric,,Menges,1999,Eric Menges,SE,SE,,,,,USA,USA,
CONBIO,13,1,533,Craig,,Moritz,1999,Craig Moritz,SE,SE,,,,,Australia,AUS,
CONBIO,13,1,3172,Richard,,Neves,1999,Richard Neves,SE,SE,,,,,USA,USA,
CONBIO,13,1,3176,Reed,,Noss,1999,Reed Noss,Consulting.Editor,SPECIAL,,,,,USA,USA,
