journal,year,editor_id,first_name,middle_name,last_name,inst,unit,city,state,country,notes
JECOL,1998,1416,Ian,NA,Sanders,University of Basel,UNKNOWN,Basel,UNKNOWN,Switzerland,NA
JECOL,1999,1416,Ian,NA,Sanders,,,Basel,UNKNOWN,Switzerland,NA
JECOL,2000,1416,Ian,NA,Sanders, University of Lausanne,UNKNOWN,Lausanne,UNKNOWN,Switzerland,NA
JECOL,2001,1416,Ian,NA,Sanders,,,Lausanne,UNKNOWN,Switzerland,NA
JECOL,2002,1416,Ian,NA,Sanders,,,Lausanne,UNKNOWN,Switzerland,NA
JECOL,2003,1416,Ian,NA,Sanders,,,Lausanne,UNKNOWN,Switzerland,NA
JECOL,2004,1416,Ian,NA,Sanders,,,Lausanne,UNKNOWN,Switzerland,NA
JECOL,1987,1519,John,NA,Connolly,University College Dublin,UNKNOWN,Dublin,UNKNOWN,Ireland,NA
JECOL,1988,1519,John,NA,Connolly,,,,UNKNOWN,Ireland,NA
JECOL,1989,1519,John,NA,Connolly,,,,UNKNOWN,Ireland,NA
JECOL,1990,1519,John,NA,Connolly,,,,UNKNOWN,Ireland,NA
JECOL,1991,1519,John,NA,Connolly,,,,UNKNOWN,Ireland,NA
JECOL,1992,1519,John,NA,Connolly,,,Dublin,UNKNOWN,Ireland,NA
JECOL,1993,1519,John,NA,Connolly,,,Dublin,UNKNOWN,Ireland,NA
JECOL,1985,1564,John,R,Etherington,NA,UNKNOWN,UNKNOWN,UNKNOWN,United Kingdom,Can't find
JECOL,1986,1564,John,R,Etherington,,,UNKNOWN,UNKNOWN,United Kingdom,NA
JECOL,1987,1564,John,R,Etherington,,,UNKNOWN,UNKNOWN,United Kingdom,NA
JECOL,1988,1564,John,R,Etherington,,,UNKNOWN,UNKNOWN,United Kingdom,NA
JECOL,1989,1564,John,R,Etherington,,,UNKNOWN,UNKNOWN,United Kingdom,NA
JECOL,1990,1564,John,R,Etherington,,,UNKNOWN,UNKNOWN,United Kingdom,NA
JECOL,1985,1608,J,Philip,Grime,University of Sheffield,UNKNOWN,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,1986,1608,J,P,Grime,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,1985,1704,John,A,Lee, University of Manchester,Lecturer,Manchester,UNKNOWN,United Kingdom,ALL the way through 2013! Missing values
JECOL,1986,1704,John,NA,Lee,,,Manchester,UNKNOWN,United Kingdom,NA
JECOL,1987,1704,John,NA,Lee,,,Manchester,UNKNOWN,United Kingdom,NA
JECOL,1988,1704,John,NA,Lee,,,Manchester,UNKNOWN,United Kingdom,NA
JECOL,1989,1704,John,NA,Lee,,Professor ,Manchester,UNKNOWN,United Kingdom,NA
JECOL,1990,1704,John,NA,Lee,,,Manchester,UNKNOWN,United Kingdom,NA
JECOL,1992,1704,John,A,Lee,,,Manchester,UNKNOWN,United Kingdom,NA
JECOL,1993,1704,John,A,Lee,,,Manchester,UNKNOWN,United Kingdom,NA
JECOL,1994,1704,John,A,Lee,,,Manchester,UNKNOWN,United Kingdom,NA
JECOL,1995,1704,John,A,Lee,University of Sheffield, Environmental Biology,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,1996,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,1997,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,1998,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
