JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,INST,COUNTRY,GENDER,CATEGORY,Notes
FUNECOL,2010,24,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Juan José Soler,CSIC,Spain,M,SE,
FUNECOL,2010,24,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Kathleen K Treseder,California,USA,F,SE,
FUNECOL,2010,24,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2010,24,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2010,24,1,associate editor,Peter C Wainwright,California,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Jeffrey A Walker,Maine,USA,M,SE,
FUNECOL,2010,24,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2010,24,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2010,24,1,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2011,25,1,editor,Duncan J Irschick,Massachusetts,USA,M,EIC,
FUNECOL,2011,25,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2011,25,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2011,25,1,editor,Frank Messina,Utah State,USA,M,EIC,
FUNECOL,2011,25,1,guest editor,Lynn B Martin,South Florida,USA,F,,???
FUNECOL,2011,25,1,guest editor,Dana M Hawley,Virginia Tech,USA,F,,???
FUNECOL,2011,25,1,guest editor,Daniel Ardia,Franklin & Marshall,USA,M,,???
FUNECOL,2011,25,1,associate editor,Tia-Lynn Ashman,Pittsburgh,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Edith B Allen,Riverside,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Niels P R Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2011,25,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2011,25,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2011,25,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2011,25,1,associate editor,Gary R Bortolotti,Saskatchewan,Canada,M,SE,
FUNECOL,2011,25,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2011,25,1,associate editor,Alison K Brody,Vermont,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Diane R Campbell,California,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Ryan Calsbeek,Dartmouth,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2011,25,1,associate editor,James W Dalling,Illinois,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Goggy Davidowitz,Arizona,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Alistair Dawson,Monks Wood,England,M,SE,
FUNECOL,2011,25,1,associate editor,Jennifer Grindstaff,Oklahoma State,USA,F,SE,
FUNECOL,2011,25,1,associate editor,J Daniel Hare,Riverside,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2011,25,1,associate editor,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2011,25,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2011,25,1,associate editor,Adam D Kay,Minnesota,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Kaoru Kitajima,Florida,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2011,25,1,associate editor,Pawel Koteja,Krakow,Poland,M,SE,
FUNECOL,2011,25,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2011,25,1,associate editor,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Clare McArthur,Sydney,Australia,F,SE,
FUNECOL,2011,25,1,associate editor,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2011,25,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Juan Moreno,Madrid,Spain,M,SE,
FUNECOL,2011,25,1,associate editor,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Gareth K Phoenix,Sheffield,England,M,SE,
FUNECOL,2011,25,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2011,25,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2011,25,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Kathleen K Treseder,California,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2011,25,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2011,25,1,associate editor,Peter C Wainwright,California,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Jeffrey A Walker,Maine,USA,M,SE,
FUNECOL,2011,25,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2011,25,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2011,25,1,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2012,26,1,editor,Duncan J Irschick,Massachusetts,USA,M,EIC,
FUNECOL,2012,26,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2012,26,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2012,26,1,editor,Alan Knapp,Colorado State,USA,M,EIC,
FUNECOL,2012,26,1,associate editor,Tia-Lynn Ashman,Pittsburgh,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Edith B Allen,Riverside,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Niels P R Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2012,26,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2012,26,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2012,26,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2012,26,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2012,26,1,associate editor,Alison K Brody,Vermont,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Diane R Campbell,California,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2012,26,1,associate editor,James W Dalling,Illinois,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Goggy Davidowitz,Arizona,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Craig Franklin,Queensland,Australia,M,SE,
FUNECOL,2012,26,1,associate editor,Jennifer Grindstaff,Oklahoma State,USA,F,SE,
FUNECOL,2012,26,1,associate editor,J Daniel Hare,Riverside,USA,M,SE,
FUNECOL,2012,26,1,associate editor,James D Harwood,Kentucky,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Dana M Hawley,Virginia Tech,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Anthony Herrel,CNRS,France,M,SE,
FUNECOL,2012,26,1,associate editor,Timothy E Higham,Riverside,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2012,26,1,associate editor,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2012,26,1,associate editor,Marc T Johnson,Toronto,Canada,M,SE,
FUNECOL,2012,26,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2012,26,1,associate editor,Adam D Kay,Minnesota,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Kaoru Kitajima,Florida,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2012,26,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2012,26,1,associate editor,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2012,26,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Clare McArthur,Sydney,Australia,F,SE,
FUNECOL,2012,26,1,associate editor,Juan Moreno,Madrid,Spain,M,SE,
FUNECOL,2012,26,1,associate editor,Nick J Ostle,Lancaster,England,M,SE,
FUNECOL,2012,26,1,associate editor,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Theunis Piersma,NIOZ & Groningen,Netherlands,M,SE,
FUNECOL,2012,26,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2012,26,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2012,26,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Carly J Stevens,Lancaster,England,F,SE,
FUNECOL,2012,26,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Kathleen K Treseder,California,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2012,26,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2012,26,1,associate editor,Jennifer Watling,Adelaide,Australia,F,SE,
FUNECOL,2012,26,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2012,26,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2012,26,1,associate editor,Robbie Wilson,Queensland,Australia,M,SE,
FUNECOL,2012,26,1,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2012,26,1,associate editor,Art Woods,Montana,USA,M,SE,
FUNECOL,2013,27,1,editor,Duncan J Irschick,Massachusetts,USA,M,EIC,
FUNECOL,2013,27,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2013,27,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2013,27,1,editor,Alan Knapp,Colorado State,USA,M,EIC,
FUNECOL,2013,27,1,associate editor,Edith B Allen,Riverside,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Niels P R Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2013,27,1,associate editor,Manfred Ayasse,Ulm,Germany,M,SE,
FUNECOL,2013,27,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2013,27,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2013,27,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2013,27,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2013,27,1,associate editor,Alison K Brody,Vermont,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Diane R Campbell,California,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2013,27,1,associate editor,James W Dalling,Illinois,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Goggy Davidowitz,Arizona,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Craig Franklin,Queensland,Australia,M,SE,
FUNECOL,2013,27,1,associate editor,David Gremillet,Montpellier,France,M,SE,
FUNECOL,2013,27,1,associate editor,Jennifer Grindstaff,Oklahoma State,USA,F,SE,
FUNECOL,2013,27,1,associate editor,J Daniel Hare,Riverside,USA,M,SE,
FUNECOL,2013,27,1,associate editor,James D Harwood,Kentucky,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Dana M Hawley,Virginia Tech,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Anthony Herrel,CNRS,France,M,SE,
FUNECOL,2013,27,1,associate editor,Timothy E Higham,Riverside,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2013,27,1,associate editor,Marc T Johnson,Toronto,Canada,M,SE,
FUNECOL,2013,27,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2013,27,1,associate editor,Adam D Kay,Minnesota,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Kaoru Kitajima,Florida,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2013,27,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2013,27,1,associate editor,Kwang Pum Lee,Seoul,Republic of Korea,M,SE,
FUNECOL,2013,27,1,associate editor,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Dustin Marshall,Monash,Australia,M,SE,
FUNECOL,2013,27,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2013,27,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Clare McArthur,Sydney,Australia,F,SE,
FUNECOL,2013,27,1,associate editor,Nick J Ostle,Lancaster,England,M,SE,
FUNECOL,2013,27,1,associate editor,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Theunis Piersma,NIOZ & Groningen,Netherlands,M,SE,
FUNECOL,2013,27,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2013,27,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2013,27,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Jen A Schweitzer,Tennessee,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Carly J Stevens,Lancaster,England,F,SE,
FUNECOL,2013,27,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Kathleen K Treseder,California,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Barbara Tschirren,Zurich,Switzerland,F,SE,
FUNECOL,2013,27,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2013,27,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2013,27,1,associate editor,Jennifer Watling,Adelaide,Australia,F,SE,
FUNECOL,2013,27,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2013,27,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2013,27,1,associate editor,Robbie Wilson,Queensland,Australia,M,SE,
FUNECOL,2013,27,1,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2013,27,1,associate editor,Art Woods,Montana,USA,M,SE,
FUNECOL,2014,28,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2014,28,1,editor,Duncan J Irschick,Massachusetts,USA,M,EIC,
FUNECOL,2014,28,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2014,28,1,editor,Alan Knapp,Colorado State,USA,M,EIC,
FUNECOL,2014,28,1,associate editor,Edith B Allen,Riverside,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Niels P R Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2014,28,1,associate editor,Manfred Ayasse,Ulm,Germany,M,SE,
FUNECOL,2014,28,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2014,28,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2014,28,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2014,28,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2014,28,1,associate editor,Alison K Brody,Vermont,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Diane R Campbell,California,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Goggy Davidowitz,Arizona,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Maud C O Ferrari,Saskatchewan,Canada,F,SE,
FUNECOL,2014,28,1,associate editor,Katie Field,Sheffield,England,F,SE,
FUNECOL,2014,28,1,associate editor,Craig Franklin,Queensland,Australia,M,SE,
FUNECOL,2014,28,1,associate editor,David Gremillet,Montpellier,France,M,SE,
FUNECOL,2014,28,1,associate editor,Jennifer Grindstaff,Oklahoma State,USA,F,SE,
FUNECOL,2014,28,1,associate editor,J Daniel Hare,Riverside,USA,M,SE,
FUNECOL,2014,28,1,associate editor,James D Harwood,Kentucky,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Dana M Hawley,Virginia Tech,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Anthony Herrel,CNRS,France,M,SE,
FUNECOL,2014,28,1,associate editor,Timothy E Higham,Riverside,USA,M,SE,
FUNECOL,2014,28,1,associate editor,William A Hopkins,Virginia Tech,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2014,28,1,associate editor,Marc T Johnson,Toronto,Canada,M,SE,
FUNECOL,2014,28,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2014,28,1,associate editor,Adam D Kay,Minnesota,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Kaoru Kitajima,Florida,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2014,28,1,associate editor,Julia Koricheva,Royal Holloway,England,F,SE,
FUNECOL,2014,28,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2014,28,1,associate editor,Kwang Pum Lee,Seoul,Republic of Korea,M,SE,
FUNECOL,2014,28,1,associate editor,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Dustin Marshall,Monash,Australia,M,SE,
FUNECOL,2014,28,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2014,28,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Clare McArthur,Sydney,Australia,F,SE,
FUNECOL,2014,28,1,associate editor,Ignacio Moore,Virginia Tech,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Shuli Niu,Beijing,China,F,SE,
FUNECOL,2014,28,1,associate editor,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Theunis Piersma,NIOZ & Groningen,Netherlands,M,SE,
FUNECOL,2014,28,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2014,28,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2014,28,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Jen A Schweitzer,Tennessee,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Carly J Stevens,Lancaster,England,F,SE,
FUNECOL,2014,28,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Kathleen K Treseder,California,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Barbara Tschirren,Zurich,Switzerland,F,SE,
FUNECOL,2014,28,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2014,28,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2014,28,1,associate editor,Jennifer Watling,Adelaide,Australia,F,SE,
FUNECOL,2014,28,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2014,28,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2014,28,1,associate editor,Robbie Wilson,Queensland,Australia,M,SE,
FUNECOL,2014,28,1,associate editor,Art Woods,Montana,USA,M,SE,
FUNECOL,2015,29,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2015,29,1,editor,Duncan J Irschick,Massachusetts,USA,M,EIC,
FUNECOL,2015,29,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2015,29,1,editor,Alan Knapp,Colorado State,USA,M,EIC,
FUNECOL,2015,29,1,associate editor,Edith B Allen,Riverside,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Niels P R Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2015,29,1,associate editor,Manfred Ayasse,Ulm,Germany,M,SE,
FUNECOL,2015,29,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2015,29,1,associate editor,James Bell,Rothamsted Research,England,M,SE,
FUNECOL,2015,29,1,associate editor,Alison Bennett,Dundee,Scotland,F,SE,
FUNECOL,2015,29,1,associate editor,Arjen Biere,Wageningen,Netherlands,M,SE,
FUNECOL,2015,29,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2015,29,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2015,29,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2015,29,1,associate editor,Alison K Brody,Vermont,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Diane R Campbell,California,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Goggy Davidowitz,Arizona,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Maud C O Ferrari,Saskatchewan,Canada,F,SE,
FUNECOL,2015,29,1,associate editor,Katie Field,Sheffield,England,F,SE,
FUNECOL,2015,29,1,associate editor,Craig Franklin,Queensland,Australia,M,SE,
FUNECOL,2015,29,1,associate editor,David Gremillet,Montpellier,France,M,SE,
FUNECOL,2015,29,1,associate editor,Jennifer Grindstaff,Oklahoma State,USA,F,SE,
FUNECOL,2015,29,1,associate editor,James D Harwood,Kentucky,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Dana M Hawley,Virginia Tech,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Anthony Herrel,CNRS,France,M,SE,
FUNECOL,2015,29,1,associate editor,Timothy E Higham,Riverside,USA,M,SE,
FUNECOL,2015,29,1,associate editor,William A Hopkins,Virginia Tech,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2015,29,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2015,29,1,associate editor,Adam D Kay,Minnesota,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Kaoru Kitajima,Florida,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2015,29,1,associate editor,Julia Koricheva,Royal Holloway,England,F,SE,
FUNECOL,2015,29,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2015,29,1,associate editor,Markku Larjavaara,Helsinki,Finland,M,SE,
FUNECOL,2015,29,1,associate editor,Kwang Pum Lee,Seoul,Republic of Korea,M,SE,
FUNECOL,2015,29,1,associate editor,Shawn Leroux,Newfoundland,Canada,M,SE,
FUNECOL,2015,29,1,associate editor,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2015,29,1,associate editor,David Lusseau,Aberdeen,Scotland,M,SE,
FUNECOL,2015,29,1,associate editor,Jessamyn S Manson,Alberta,Canada,F,SE,
FUNECOL,2015,29,1,associate editor,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Dustin Marshall,Monash,Australia,M,SE,
FUNECOL,2015,29,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2015,29,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Clare McArthur,Sydney,Australia,F,SE,
FUNECOL,2015,29,1,associate editor,Ignacio Moore,Virginia Tech,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Shuli Niu,Beijing,China,F,SE,
FUNECOL,2015,29,1,associate editor,Natalia Norden,Bogota,Colombia,F,SE,
FUNECOL,2015,29,1,associate editor,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Theunis Piersma,NIOZ & Groningen,Netherlands,M,SE,
FUNECOL,2015,29,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2015,29,1,associate editor,Segio Rasmann,Neuchatel,Switzerland,M,SE,
FUNECOL,2015,29,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2015,29,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Sabrina E Russo,Nebraska,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Emma J Sayer,Lancaster,England,F,SE,
FUNECOL,2015,29,1,associate editor,Jen A Schweitzer,Tennessee,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Carly J Stevens,Lancaster,England,F,SE,
FUNECOL,2015,29,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Kathleen K Treseder,California,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Barbara Tschirren,Zurich,Switzerland,F,SE,
FUNECOL,2015,29,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2015,29,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2015,29,1,associate editor,Jennifer Watling,Adelaide,Australia,F,SE,
FUNECOL,2015,29,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2015,29,1,associate editor,Caroline Williams,California,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
